time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.5,4.0,3.25,6.5,5.0,3.75,5.75,2.0,6.75,4.75,3.25,5.75,-0.11,0.08,0.95,707.98,-0.1,-19.2,0.25,0.75,0.75,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.11,0.83,1.95,128.95,-20.2,49.7
0.04,0.25,0.5,3.75,3.25,6.0,4.5,3.75,5.0,1.75,4.5,2.5,1.25,4.5,-0.11,0.08,0.95,653.39,0.0,-8.7,0.25,0.75,0.75,0.5,2.5,0.75,0.75,0.0,0.0,0.75,0.0,0.25,0.0,-0.23,1.08,2.2,120.56,-4.5,38.7
0.06,0.75,0.5,4.75,6.25,6.5,5.75,4.75,5.0,2.0,5.0,1.25,1.25,3.25,-0.11,0.08,0.95,642.99,2.0,4.4,0.25,0.75,0.75,0.5,2.75,0.5,0.75,0.0,0.0,1.0,0.0,0.25,0.75,-0.23,1.45,2.52,117.1,-2.7,22.2
0.08,2.5,2.0,7.0,8.5,8.25,6.75,6.25,5.5,1.25,4.5,2.25,1.25,3.0,-0.11,0.08,0.95,712.29,5.2,16.7,0.5,0.75,0.5,1.75,2.5,0.75,0.75,0.0,0.0,1.0,0.75,0.0,0.75,-0.11,2.08,2.08,130.29,-4.4,23.2
0.1,2.75,2.0,8.25,10.5,9.75,7.25,7.0,4.75,0.75,2.5,1.25,1.25,2.25,-0.11,0.08,0.95,817.02,7.3,28.3,0.0,0.75,0.75,0.5,2.75,0.5,0.75,0.0,0.0,0.75,0.25,0.25,0.0,-0.67,2.95,0.64,125.99,-4.3,33.8
0.12,3.0,2.0,9.25,12.5,12.5,7.5,7.5,3.75,0.5,2.25,1.25,0.25,2.25,-0.11,0.08,1.02,951.77,8.1,35.3,0.5,0.75,0.75,0.5,2.75,0.5,0.75,0.0,0.0,0.5,0.75,0.25,0.75,-1.17,3.83,0.02,131.49,-5.2,21.7
0.14,4.75,2.0,10.5,14.5,13.5,8.0,8.25,3.0,0.25,2.25,1.0,0.75,2.0,-0.11,0.14,1.2,1107.19,9.6,39.2,0.25,0.75,0.75,0.5,2.5,0.5,0.75,0.0,0.0,0.75,0.5,0.25,0.75,-1.3,4.02,-0.17,128.59,-3.9,18.3
0.16,5.75,2.0,11.5,15.5,14.5,8.0,8.25,2.25,0.25,2.0,1.0,0.75,1.5,-0.11,0.14,1.08,1249.97,10.8,43.0,0.25,0.75,0.5,0.25,2.5,0.75,0.5,0.0,0.0,1.0,0.75,1.5,1.0,-0.98,2.33,-0.55,134.58,-1.5,-7.6
0.18,6.25,2.25,11.5,16.0,14.5,7.5,8.5,1.25,0.25,2.25,0.75,0.5,1.5,-0.17,0.14,1.14,1334.33,11.6,45.4,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,3.25,1.75,0.58,-1.23,1.08,131.06,-1.5,-74.8
0.2,7.0,2.0,11.5,16.0,15.0,7.25,8.25,1.0,0.25,1.75,0.5,0.0,0.75,-0.17,0.2,1.14,1371.63,12.4,50.3,0.25,0.25,0.75,0.5,1.5,0.5,0.25,0.0,0.0,1.25,0.25,4.75,5.25,0.52,0.45,0.52,170.41,0.7,-62.7
0.22,8.25,3.25,10.5,15.5,14.0,6.5,8.0,0.75,0.0,1.75,0.5,0.5,1.25,-0.17,0.27,1.14,1381.49,12.8,50.2,0.25,0.75,1.0,1.0,0.5,0.75,0.75,0.0,0.0,2.5,1.5,6.25,8.0,-1.11,0.33,1.77,236.35,0.5,-69.0
0.24,9.5,3.5,10.5,14.5,13.5,5.5,7.75,1.0,0.25,1.25,0.75,0.25,1.25,-0.23,0.33,1.2,1366.43,13.8,51.8,0.5,0.25,0.75,0.25,1.5,1.0,0.75,0.0,0.25,4.75,2.0,6.5,8.5,0.14,0.45,1.64,308.33,2.7,-71.1
0.26,10.0,4.0,10.0,12.0,11.5,4.5,7.75,0.75,0.25,1.25,0.5,0.5,1.0,-0.3,0.45,1.2,1311.54,15.1,53.3,0.25,0.5,0.75,0.25,2.25,0.0,0.75,0.25,0.25,6.75,3.75,6.75,8.75,0.52,0.45,2.02,396.43,2.5,-71.6
0.28,10.5,4.0,8.75,8.5,9.5,4.0,7.25,0.5,0.25,1.25,0.5,0.25,1.0,-0.23,0.7,1.39,1176.9,15.8,54.6,0.25,0.0,0.75,0.25,2.75,0.0,0.75,1.75,0.75,7.25,4.0,6.75,9.25,0.08,0.27,1.33,486.21,3.4,-70.8
0.3,9.5,3.5,7.75,7.0,8.25,3.0,6.75,0.0,0.0,1.25,0.5,0.0,1.0,-0.55,1.14,1.95,976.27,16.6,56.0,0.25,0.5,0.0,0.25,2.75,0.0,0.75,1.75,0.75,7.5,5.0,7.0,9.25,0.02,0.2,1.08,558.03,3.7,-71.6
0.32,8.75,3.5,6.25,5.0,7.25,2.5,6.0,0.0,0.0,1.25,0.5,0.25,1.0,-0.67,0.89,1.89,773.85,16.2,54.6,0.25,0.5,0.0,0.5,2.75,1.75,0.75,1.75,0.75,8.0,5.25,7.25,9.25,0.08,0.14,0.95,617.93,4.3,-66.5
0.34,7.75,2.0,4.75,2.75,6.5,1.25,4.75,0.0,0.0,1.25,0.25,0.25,0.75,-0.42,1.27,2.02,574.04,16.7,54.2,0.25,0.75,0.0,0.75,2.75,2.0,1.25,3.0,0.75,8.25,5.75,7.25,9.25,0.08,0.14,0.95,676.53,4.3,-63.0
