time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.0,1.25,0.0,1.0,3.75,2.75,3.75,4.0,6.75,6.5,-0.23,0.33,0.95,338.98,-2.3,-75.0,1.25,0.5,1.0,0.75,0.5,0.5,1.25,0.5,1.0,1.25,1.25,0.5,0.5,0.08,-0.11,0.52,52.67,-10.0,-1.7
0.04,0.0,0.0,0.5,0.0,1.75,1.0,1.0,4.25,2.75,4.5,4.0,5.75,6.75,-0.05,0.14,0.95,433.73,-3.2,-65.9,1.0,0.75,0.5,1.25,0.5,0.5,1.0,0.5,0.75,1.25,1.25,0.5,0.5,0.08,-0.11,0.64,73.74,-8.0,-0.9
0.06,0.0,0.0,0.0,0.25,1.75,0.25,1.0,4.25,3.0,4.5,4.0,5.75,6.5,-0.11,0.14,0.95,489.51,-3.1,-68.7,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.75,1.0,1.25,0.5,0.75,0.14,-0.11,0.7,90.57,-5.5,-16.3
0.08,0.0,0.0,1.0,0.0,1.75,1.0,1.0,4.75,3.5,5.25,4.25,5.75,6.5,-0.11,0.08,0.95,542.31,-2.6,-63.0,1.25,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.75,1.25,1.25,0.5,0.5,0.14,-0.05,0.83,109.21,-8.3,-2.8
0.1,0.5,0.0,0.25,1.75,1.75,1.25,1.25,6.5,4.0,6.0,5.75,6.75,7.25,-0.11,0.08,0.95,611.81,-2.2,-58.8,1.25,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.75,1.25,1.25,0.5,0.75,0.14,0.02,0.95,117.75,-7.2,-9.3
0.12,0.0,0.0,0.25,1.0,1.75,1.5,1.0,5.5,4.25,6.0,5.0,6.75,6.75,-0.11,0.08,0.95,655.67,-2.9,-62.1,0.75,0.5,0.5,0.0,0.25,0.5,1.0,0.5,0.75,1.0,1.25,0.5,0.75,0.14,0.14,1.08,114.45,-6.0,-20.6
0.14,0.0,0.0,0.25,0.0,1.75,1.0,1.25,6.0,4.5,6.25,5.25,6.5,7.0,-0.11,0.08,0.95,689.07,-3.3,-65.9,0.75,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.75,1.25,1.25,0.5,0.75,0.14,0.33,1.33,115.06,-5.7,-15.0
0.16,0.0,0.0,0.5,0.25,1.75,1.25,1.5,6.5,4.75,6.0,5.25,5.75,6.5,-0.11,0.08,0.95,691.39,-3.0,-61.4,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.75,1.25,1.25,0.5,0.75,0.2,0.52,1.77,117.42,-5.3,-15.8
0.18,0.0,0.0,0.5,1.75,2.25,1.0,1.5,7.25,5.0,6.25,6.0,5.75,7.25,-0.11,0.08,0.95,701.36,-2.3,-56.8,0.75,0.75,0.5,1.0,0.25,0.5,1.0,0.25,0.75,1.25,1.0,0.5,0.5,0.2,0.77,2.08,118.45,-8.0,-4.1
0.2,0.0,0.0,0.5,0.0,1.75,2.25,1.5,6.75,5.5,6.5,5.25,6.0,6.5,-0.11,0.08,0.95,690.99,-3.4,-59.9,0.5,0.0,0.5,0.5,0.25,0.5,1.0,0.5,0.75,1.25,1.0,0.5,0.5,0.33,1.08,2.45,113.51,-5.2,-24.1
0.22,0.0,0.0,1.75,0.25,2.5,2.5,2.5,7.5,5.5,5.75,6.0,5.0,6.0,-0.11,0.08,0.95,692.03,-1.7,-49.9,0.5,0.75,0.5,0.5,0.25,0.5,1.0,0.5,0.75,1.0,1.25,0.5,0.5,0.39,2.08,2.64,113.45,-6.7,-12.1
0.24,0.75,0.25,0.75,2.25,2.25,3.5,3.25,7.75,6.0,5.75,5.75,4.75,5.5,-0.11,0.08,0.95,687.88,-1.2,-41.6,0.75,0.25,0.5,0.5,0.5,0.5,1.0,0.5,0.75,1.25,1.0,0.5,0.5,0.52,3.27,2.33,112.67,-6.0,-13.8
0.26,0.25,0.0,0.75,1.75,5.75,4.5,3.25,8.0,6.25,5.75,6.0,3.25,4.75,-0.11,0.08,0.95,705.88,-2.5,-32.4,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.75,1.0,1.25,0.5,0.5,0.45,4.33,-0.11,114.85,-6.5,-11.1
0.28,1.75,0.75,2.75,2.5,6.0,5.75,3.5,8.0,6.75,6.0,5.75,3.5,4.5,-0.11,0.08,0.95,759.54,0.1,-20.7,1.75,0.5,0.5,0.75,0.25,0.5,1.0,0.5,0.75,1.25,1.25,0.75,0.5,-1.98,5.58,-1.67,125.05,-9.7,-4.1
0.3,1.75,1.25,3.0,2.5,6.0,5.75,3.75,8.0,6.75,4.75,5.25,3.0,4.5,-0.11,0.08,0.95,801.14,0.6,-16.6,0.5,0.0,0.5,0.75,0.25,0.5,1.0,1.25,0.75,1.5,1.25,1.0,1.25,-4.61,5.95,-0.92,135.9,-2.2,-36.5
0.32,1.0,0.0,3.0,2.5,6.5,5.5,4.25,7.75,6.0,3.0,4.25,1.75,3.25,-0.11,0.08,0.95,782.32,0.5,-11.8,0.75,0.5,0.25,0.5,0.25,0.5,1.0,1.5,0.75,2.75,1.25,2.0,3.25,-0.61,-0.05,0.77,167.8,1.4,-51.5
0.34,2.0,0.25,2.0,5.0,6.0,6.5,3.5,7.25,6.25,4.25,2.25,1.75,2.25,-0.11,0.08,0.95,755.03,0.4,-3.8,0.75,0.25,0.5,0.5,0.5,0.75,0.75,2.0,1.25,5.5,0.75,5.25,5.75,-0.67,1.14,2.83,239.1,3.3,-65.9
0.36,2.5,1.5,3.5,5.75,8.0,7.0,4.25,7.75,6.0,3.5,3.0,1.75,2.5,-0.11,0.08,0.95,788.73,2.2,4.3,1.5,0.0,0.75,0.0,0.0,0.5,0.25,3.25,2.75,7.5,2.25,7.0,6.25,0.2,0.45,1.33,332.27,2.2,-70.1
0.38,3.0,1.5,3.5,6.5,8.75,7.5,4.25,7.5,5.5,2.5,1.5,1.5,2.25,-0.11,0.14,0.95,823.25,2.5,12.1,2.0,0.75,0.5,0.5,0.5,2.5,1.0,5.0,3.5,7.75,5.75,6.25,8.0,-0.17,0.33,1.14,485.47,2.2,-57.1
