time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.0,1.0,1.75,1.75,2.25,0.5,6.5,5.25,7.25,7.25,6.75,8.25,-0.11,0.08,0.95,772.82,-1.8,-56.5,0.75,0.25,1.5,1.0,1.25,0.5,0.75,0.25,0.25,0.75,0.5,0.25,0.5,0.14,0.7,1.95,63.84,-10.6,18.7
0.04,1.75,1.25,0.25,2.5,0.75,2.5,0.25,6.75,5.75,8.25,7.75,7.5,8.25,-0.11,0.08,0.95,864.49,-1.2,-53.2,2.0,0.75,1.75,0.5,1.0,0.75,1.25,0.5,0.5,1.0,0.75,0.25,0.5,0.27,1.14,2.27,102.82,-12.5,22.8
0.06,1.0,0.5,0.5,2.5,3.5,3.0,0.25,7.0,6.0,8.0,7.75,7.5,8.25,-0.11,0.08,0.95,939.0,-1.9,-49.6,1.0,0.25,1.5,1.25,0.5,0.5,1.25,0.5,0.25,1.0,0.75,0.0,0.5,0.45,2.14,2.52,125.98,-11.9,15.5
0.08,1.0,0.75,0.75,2.5,3.0,2.5,0.25,7.0,6.0,8.0,7.5,7.0,8.0,-0.11,0.08,0.95,969.25,-1.6,-49.3,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.64,3.08,2.27,99.74,4.2,-28.6
0.1,0.25,0.0,1.25,1.25,1.75,2.75,0.25,6.75,6.0,7.75,7.0,6.5,7.75,-0.11,0.08,0.95,944.36,-2.5,-56.8,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.77,4.14,0.83,66.33,-7.2,12.4
0.12,1.0,0.0,0.25,1.0,1.75,3.0,0.0,7.25,6.25,7.5,7.0,6.25,7.5,-0.11,0.08,0.95,892.59,-3.1,-56.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.11,4.77,-1.3,31.39,-2.3,-21.9
0.14,1.0,0.0,1.25,1.5,2.5,3.5,0.5,7.25,6.5,7.5,7.0,5.75,7.0,-0.11,0.08,0.95,851.37,-2.0,-48.7,0.5,0.25,0.25,1.25,0.25,1.0,0.0,0.25,0.25,1.0,0.0,0.5,1.0,-1.55,5.83,-0.73,39.58,-0.4,-7.9
0.16,1.0,0.0,1.5,1.75,1.75,3.75,0.75,7.0,6.75,7.25,7.25,5.75,6.5,-0.11,0.08,0.95,820.99,-1.3,-48.2,1.25,0.25,1.5,0.75,0.5,1.5,0.75,0.5,0.25,1.0,1.25,0.75,0.5,-1.86,-0.92,2.02,74.86,-8.2,3.3
0.18,1.0,0.25,1.25,2.25,3.0,4.0,0.5,7.25,7.0,6.75,7.0,4.75,5.75,-0.11,0.08,0.95,798.63,-1.4,-41.1,1.0,0.25,1.5,0.5,0.5,0.5,0.25,0.75,0.25,2.5,1.5,1.25,2.75,1.2,-0.3,1.27,135.45,-2.5,-36.6
0.2,2.0,0.5,2.0,2.25,1.75,5.0,0.75,7.5,7.25,6.0,6.75,3.25,5.25,-0.11,0.08,0.95,759.79,-0.3,-33.9,0.75,0.25,1.25,0.75,0.5,1.25,0.0,1.5,0.5,5.75,1.75,3.75,6.0,0.7,1.08,0.52,226.66,3.3,-59.6
