time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,0.0,0.25,0.0,2.5,0.5,0.75,2.25,1.0,4.5,1.75,3.75,5.5,1.14,0.7,1.95,220.75,-4.9,-61.0,0.5,0.25,1.0,0.75,0.5,0.25,0.75,0.75,0.75,1.25,1.0,0.25,0.5,0.14,-0.23,0.27,0.0,-7.2,-9.8
0.04,0.0,0.0,0.25,1.0,2.5,1.0,0.75,4.25,2.0,6.75,3.25,6.75,7.0,0.02,0.7,2.52,320.65,-4.2,-63.1,1.0,0.5,0.5,1.0,0.5,0.75,0.75,0.75,0.75,1.25,1.0,0.25,0.5,0.08,-0.11,0.39,6.44,-5.7,-1.0
0.06,0.75,0.0,0.0,0.0,2.25,1.0,1.0,5.25,3.5,5.75,5.0,6.75,8.25,0.08,0.27,1.14,461.36,-3.3,-65.1,1.0,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.75,0.5,1.0,0.25,0.5,0.14,-0.11,0.64,21.17,-9.8,4.4
0.08,1.0,0.0,0.0,0.5,0.5,1.0,1.0,6.5,4.25,7.5,6.0,6.5,7.75,-0.05,0.2,1.02,604.07,-3.1,-67.0,1.0,0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.75,1.25,1.0,0.25,0.5,0.27,0.02,0.89,48.7,-8.5,-0.6
0.1,0.75,0.0,0.75,1.0,2.25,2.25,1.5,6.5,4.5,7.5,6.0,7.5,8.25,-0.11,0.14,0.95,736.7,-2.5,-57.5,1.0,0.5,0.5,0.25,1.0,0.75,0.75,0.75,0.75,1.25,1.0,0.25,0.5,0.27,0.14,1.02,77.55,-4.1,-2.7
0.12,0.75,0.0,0.75,1.25,2.5,2.5,1.5,6.5,4.5,7.5,6.0,7.5,8.25,-0.11,0.08,0.95,821.72,-2.5,-55.8,0.75,0.5,0.5,0.5,0.5,1.25,0.75,0.5,1.0,1.0,1.0,0.25,0.5,0.27,0.27,1.27,100.69,-4.1,-3.2
0.14,0.75,0.0,0.5,1.25,2.5,2.5,1.5,6.75,5.0,8.0,6.0,7.5,8.25,-0.11,0.08,0.95,879.58,-2.7,-56.4,1.0,0.5,0.5,0.75,0.5,0.5,0.75,0.5,1.0,1.0,0.75,0.25,0.5,0.27,0.39,1.39,114.55,-7.6,0.5
0.16,0.75,0.0,1.25,1.5,3.0,2.5,1.5,7.25,5.0,8.5,6.5,7.5,8.25,-0.11,0.08,0.95,932.21,-2.2,-53.1,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,2.0,1.0,0.5,0.5,0.39,0.58,1.64,118.75,-4.0,-16.3
0.18,0.75,0.0,1.0,2.25,1.25,2.5,1.5,7.0,5.25,8.5,6.5,7.25,8.25,-0.11,0.08,0.95,950.17,-2.0,-55.9,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,1.25,0.75,0.75,0.5,0.52,0.83,2.14,117.05,-5.7,-11.9
0.2,1.0,0.0,0.75,1.75,3.5,2.5,1.5,7.25,5.25,8.25,6.5,6.75,7.75,-0.11,0.08,0.95,948.61,-2.2,-50.2,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.25,0.5,0.7,1.7,2.45,114.35,-7.0,-0.7
