time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.5,2.75,0.0,3.0,0.0,1.0,0.0,0.0,6.5,3.0,8.0,10.0,-0.42,0.39,1.7,398.27,0.0,-62.3,7.0,1.0,4.75,0.5,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.02,2.2,330.34,-32.8,74.9
0.04,0.75,0.5,2.75,0.0,3.0,0.0,1.25,0.75,0.0,7.75,4.25,7.75,9.5,-0.61,0.39,2.02,515.03,-0.2,-61.5,4.25,0.75,1.75,0.25,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.83,2.27,210.05,-30.1,77.5
0.06,0.75,0.5,2.75,0.0,3.0,0.25,1.25,2.25,0.5,8.5,5.25,7.75,9.75,-0.11,0.2,1.2,627.02,-0.8,-60.7,1.5,0.0,1.25,0.25,0.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.77,-0.61,1.89,81.6,-31.5,68.4
0.08,1.0,0.5,2.75,0.25,3.0,0.25,1.25,2.25,0.5,8.75,5.5,7.75,10.0,-0.11,0.08,1.02,707.75,-0.6,-59.6,0.25,0.0,0.75,0.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.77,-0.17,1.7,0.0,-33.0,54.4
0.1,0.75,0.5,2.75,0.0,3.0,0.0,1.25,2.75,0.5,8.75,5.25,7.5,9.5,-0.11,0.02,0.95,749.39,-1.0,-60.5,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.89,-1.17,2.45,0.0,-28.4,56.0
0.12,0.75,0.5,2.75,0.0,1.25,0.0,1.25,3.5,0.75,8.75,5.25,7.25,9.25,-0.11,0.02,0.95,755.79,-1.0,-65.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.8,1.89,0.0,-25.9,40.2
0.14,0.75,0.5,2.75,0.0,3.0,0.25,1.25,4.25,0.75,8.75,5.5,7.25,9.0,-0.11,0.02,0.95,761.65,-1.4,-58.4,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.61,0.77,0.0,-31.5,49.6
0.16,1.0,0.5,2.75,0.25,0.0,1.25,1.75,4.25,0.75,8.75,5.75,6.75,9.0,-0.11,0.08,0.95,743.63,-1.3,-63.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.17,0.58,0.0,-34.1,73.9
0.18,1.0,0.5,3.0,0.25,3.0,2.5,1.75,5.25,1.5,8.5,5.75,6.25,8.75,-0.11,0.08,0.95,752.59,-1.8,-49.7,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.75,0.0,0.75,0.14,-0.17,0.64,0.0,-7.9,-58.7
0.2,1.5,0.25,3.0,1.0,3.0,2.75,2.0,5.5,1.5,7.5,5.75,6.25,8.25,-0.11,0.08,0.95,748.69,-0.9,-45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.17,0.95,0.0,-32.4,27.3
0.22,0.5,0.75,3.25,2.5,3.0,3.5,2.5,5.25,1.5,7.5,4.75,5.5,7.0,-0.11,0.08,0.95,731.78,-0.8,-37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.17,1.02,0.0,-32.4,27.3
