time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,9.75,1.75,6.75,7.75,8.75,6.0,5.0,5.0,5.0,2.25,2.5,1.5,2.0,-0.11,0.14,0.95,971.12,9.8,26.2,1.75,1.25,1.25,1.5,5.0,5.5,1.0,6.25,4.75,7.25,5.25,5.25,6.5,0.08,0.14,0.95,865.8,2.3,-32.5
0.04,11.0,1.75,8.0,8.5,8.75,6.25,5.25,4.75,4.5,2.0,2.25,1.5,2.0,-0.11,0.14,0.95,1057.1,11.0,30.1,2.0,1.25,0.0,1.5,2.5,5.75,0.5,5.5,4.75,7.0,4.0,4.75,6.0,0.14,0.14,0.95,805.63,3.6,-36.7
0.06,12.5,1.75,8.75,10.5,10.5,6.75,5.25,4.25,3.75,1.75,1.5,1.5,1.75,-0.11,0.14,1.02,1163.26,11.7,36.7,2.0,1.25,1.75,1.5,5.25,5.75,1.25,6.25,5.0,6.5,5.0,3.75,6.25,0.08,0.14,0.95,773.02,1.8,-26.6
0.08,14.0,2.5,9.5,8.75,10.5,6.5,5.0,3.5,3.0,1.75,1.75,1.5,1.75,-0.11,0.14,1.08,1241.87,12.7,39.6,2.25,1.25,1.5,1.75,5.25,6.0,1.5,6.25,5.5,6.75,5.0,3.75,6.0,0.08,0.14,0.95,743.69,1.7,-25.6
0.1,12.0,3.0,11.0,11.5,10.5,5.5,4.25,3.0,2.5,1.75,1.25,1.25,0.75,-0.11,0.2,1.2,1289.99,13.9,44.7,2.75,1.5,2.0,1.75,5.25,6.0,1.75,6.25,5.75,6.0,5.0,3.25,5.25,0.08,0.14,0.95,732.55,0.4,-20.2
0.12,17.0,3.25,11.5,10.5,10.5,2.5,2.75,3.0,2.25,1.75,1.25,1.25,2.0,-0.23,0.33,1.33,1316.52,16.3,46.4,3.0,1.5,2.5,2.0,5.25,6.25,1.75,6.25,5.75,6.0,5.0,3.25,4.75,0.08,0.14,0.95,736.53,-0.1,-17.4
0.14,18.0,3.5,11.5,8.75,8.75,3.25,2.5,3.0,2.0,1.75,2.0,1.5,1.75,-0.23,0.45,1.58,1317.56,16.7,45.7,3.5,1.5,3.25,2.75,5.5,6.25,1.75,6.25,6.25,5.75,5.0,2.75,4.0,0.08,0.14,0.95,761.12,-1.5,-11.5
0.16,16.5,3.25,11.5,7.5,7.0,2.5,2.75,3.0,1.25,1.75,1.75,1.25,1.5,-0.48,0.64,2.08,1253.49,17.7,46.7,4.25,2.0,3.5,4.0,6.0,6.5,2.25,6.0,6.25,5.0,5.0,2.25,3.25,0.08,0.14,0.95,792.55,-3.0,-2.9
0.18,14.5,1.75,10.5,6.75,5.5,2.0,3.75,3.0,1.25,1.75,2.0,1.5,1.5,-0.86,0.89,2.39,1122.39,18.0,41.5,5.25,2.0,4.0,4.0,7.0,6.5,2.75,6.0,6.25,4.25,4.25,1.75,3.0,0.08,0.14,0.95,830.71,-4.0,3.9
0.2,9.75,0.5,8.75,4.5,4.75,1.0,3.25,2.5,0.75,0.5,1.75,0.0,0.25,-1.17,0.95,2.58,876.94,19.8,48.9,5.75,2.25,4.25,5.5,7.0,6.75,2.75,5.5,6.25,3.75,4.0,2.0,3.0,0.08,0.14,0.95,878.8,-5.0,7.9
0.22,7.75,0.0,6.75,3.25,4.75,0.25,1.5,1.0,0.5,0.25,0.0,0.0,0.25,-1.05,0.77,2.58,609.65,21.4,59.3,6.0,2.25,5.25,6.25,8.0,7.0,3.25,5.5,5.75,3.5,3.0,1.75,2.75,0.08,0.14,0.95,929.63,-5.7,14.0
0.24,5.75,0.25,3.5,1.75,0.0,1.75,0.25,1.0,0.5,1.75,0.0,1.5,0.25,-0.73,0.2,2.89,368.6,16.7,31.1,7.25,2.5,6.25,8.0,8.5,7.25,3.5,5.5,5.5,3.0,2.75,1.25,2.5,0.08,0.14,0.95,997.14,-7.2,21.1
0.26,2.75,0.25,3.5,1.75,2.25,0.75,0.5,0.75,0.5,1.75,1.25,0.75,1.25,-0.61,-0.92,1.77,243.89,11.8,15.3,8.5,3.75,7.25,11.5,11.0,7.75,3.5,3.75,3.5,2.25,2.0,1.0,2.25,0.08,0.14,0.95,1101.39,-8.9,34.4
