time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,7.75,1.5,5.75,6.0,7.0,2.5,0.0,2.75,0.25,0.0,0.75,0.0,1.25,-1.05,0.95,2.52,917.29,12.9,49.0,8.0,3.0,8.25,9.5,8.25,6.25,3.0,3.0,3.75,2.25,2.5,1.25,1.5,0.08,0.14,0.95,965.9,-10.8,32.7
0.04,5.5,0.5,1.5,0.0,4.75,1.25,0.0,0.5,0.25,0.5,0.0,0.0,1.0,-0.67,0.95,2.64,546.62,10.7,49.6,8.75,3.0,9.0,11.0,8.25,6.0,3.0,2.0,3.0,2.25,2.5,1.0,1.5,0.08,0.14,0.95,1009.22,-12.2,37.1
0.06,3.25,1.5,0.0,0.0,4.75,2.0,0.0,0.25,0.25,0.0,0.0,0.75,0.75,-0.73,-0.8,2.52,295.64,4.2,44.5,8.75,3.0,9.5,12.5,9.25,6.0,2.75,1.75,2.5,1.5,2.5,0.75,1.0,0.08,0.2,0.95,1056.47,-12.9,42.2
0.08,2.25,0.25,0.5,0.0,4.5,2.5,0.0,0.0,0.25,1.0,1.25,1.0,2.0,-0.17,-0.36,0.95,160.27,0.3,6.8,9.5,3.75,11.0,13.0,9.25,5.75,2.25,1.5,1.75,2.25,2.0,0.75,0.75,0.08,0.2,1.02,1106.41,-13.7,45.5
0.1,0.75,0.25,0.5,2.5,4.5,1.75,0.0,0.0,0.25,1.0,1.5,1.0,2.0,-0.73,-1.23,1.89,79.96,1.2,4.9,10.0,4.0,11.0,0.0,9.5,5.5,1.5,2.0,1.25,2.25,2.0,0.75,1.0,0.02,0.2,1.02,1034.87,-12.5,42.4
0.12,0.5,0.0,0.25,2.5,4.5,1.75,0.0,0.0,0.25,1.0,1.75,1.0,2.0,-0.55,-0.86,1.64,51.53,0.1,0.0,10.5,4.25,11.5,0.0,10.0,5.25,1.25,1.5,1.25,1.75,1.5,0.75,0.75,0.02,0.2,1.02,959.33,-13.7,47.5
0.14,0.5,0.0,0.25,2.5,4.5,1.75,0.0,0.0,0.25,0.5,1.0,1.0,1.5,-0.36,-0.67,0.64,44.15,0.6,10.3,11.5,4.5,12.0,14.0,11.0,3.75,0.75,1.5,1.25,1.5,1.5,0.75,1.0,0.02,0.27,1.02,1007.78,-15.3,51.1
0.16,0.25,0.0,0.25,2.75,4.5,1.75,0.0,0.0,0.25,0.5,2.0,1.0,2.0,-0.36,-0.55,0.27,53.97,0.5,0.7,12.0,4.75,12.0,14.5,11.0,3.5,0.5,1.5,1.25,1.75,1.5,0.75,0.0,-0.05,0.27,1.08,1087.25,-15.9,53.8
0.18,0.75,0.0,0.0,1.5,4.5,1.75,0.0,0.0,0.25,1.0,1.25,1.0,2.0,-0.3,-0.42,0.33,66.45,-1.5,-1.1,12.0,5.0,12.5,14.5,11.0,3.25,0.5,1.5,1.25,1.75,1.5,0.75,1.0,-0.11,0.33,1.14,1187.64,-15.8,51.6
0.2,0.5,1.25,0.0,1.5,4.5,1.5,0.0,1.0,0.25,1.0,1.25,1.0,1.25,-0.23,-0.36,0.7,99.57,-0.9,8.0,12.0,4.0,12.5,14.5,9.75,3.25,0.75,1.5,1.0,1.5,1.5,0.5,1.25,0.2,0.45,1.33,1229.37,-16.3,51.6
0.22,0.25,0.25,0.0,1.0,4.5,1.5,0.0,1.0,0.25,0.75,1.25,0.25,1.0,-0.11,-0.36,0.89,121.15,-3.5,7.8,12.0,4.75,13.0,13.0,8.75,3.0,1.0,1.0,1.0,1.5,1.5,0.75,1.0,0.27,0.52,1.33,1223.17,-17.3,52.8
0.24,0.0,1.25,0.0,1.25,0.0,1.5,0.0,0.5,0.25,1.0,0.0,1.0,0.5,-0.11,-0.3,0.95,118.98,-1.7,-2.5,11.0,4.5,13.0,12.5,8.0,3.5,1.5,0.75,1.0,1.5,1.5,0.75,1.0,0.2,0.64,1.52,1165.82,-17.2,52.0
0.26,0.25,0.25,0.0,0.25,0.0,1.25,0.0,0.75,0.25,0.5,0.0,0.0,1.0,-0.11,-0.17,0.95,100.62,-9.5,-19.2,9.0,3.0,12.0,9.5,5.25,0.75,2.25,0.5,1.0,1.5,1.75,0.25,1.0,0.45,1.2,2.77,1011.54,-20.2,50.3
0.28,0.25,0.25,0.0,1.5,0.0,1.5,0.0,1.0,0.25,0.0,1.0,0.0,0.75,-0.11,-0.05,1.08,88.04,-1.2,-2.8,7.0,1.5,9.25,5.75,5.25,0.5,1.5,0.5,0.5,0.5,1.5,0.0,0.0,0.89,1.58,2.7,786.76,-21.1,56.0
0.3,0.0,0.0,0.0,0.25,0.0,1.25,0.0,0.5,0.25,0.5,0.0,0.25,0.25,-0.11,0.02,1.45,53.17,-11.6,-20.9,5.75,1.0,6.75,3.75,2.75,2.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.45,1.14,3.27,537.54,-21.0,63.5
0.32,0.0,0.25,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.25,0.0,0.0,0.5,-0.17,0.2,1.58,37.26,-14.2,-19.3,2.0,0.25,5.25,2.0,3.5,1.0,0.75,0.0,2.5,0.5,0.0,0.0,0.0,0.58,-0.42,2.95,343.64,-17.3,43.7
0.34,0.0,0.0,0.0,0.25,0.0,1.5,0.0,0.5,0.25,0.5,0.0,0.0,0.5,-0.23,0.33,2.2,24.57,-14.0,-17.3,1.25,0.75,4.25,1.25,2.25,2.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.2,-0.23,0.7,222.82,-15.0,54.1
