time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,13.5,1.75,12.5,7.75,7.0,1.75,2.5,2.75,2.25,2.0,3.25,0.0,1.0,-0.17,0.39,1.45,1123.3,18.0,43.4,1.75,0.5,1.75,2.0,3.75,3.25,1.0,4.0,3.5,6.75,5.25,5.75,6.75,0.08,0.2,0.95,577.46,0.4,-38.8
0.04,11.0,1.0,10.5,5.75,5.25,0.5,2.5,1.0,1.5,1.25,2.0,0.0,0.0,-0.36,0.52,1.7,903.42,21.6,51.8,2.0,0.5,2.5,2.0,4.25,3.5,1.75,4.25,4.25,6.75,6.0,5.75,7.0,0.08,0.2,0.95,701.37,-0.6,-35.6
0.06,9.75,0.5,9.75,5.5,1.75,0.5,3.0,1.0,1.5,1.0,2.0,0.0,0.0,-0.42,0.64,2.02,687.25,24.2,49.8,2.25,1.5,2.25,2.0,4.25,3.5,1.5,5.25,4.5,7.25,6.75,5.75,7.25,0.08,0.14,0.95,821.37,-0.3,-34.4
0.08,8.5,1.75,8.25,5.25,0.5,0.5,3.0,0.75,1.0,1.0,2.0,0.75,0.0,-0.36,0.52,1.83,506.45,24.1,47.6,2.0,1.25,2.75,2.0,4.5,3.5,2.25,5.25,4.75,7.5,6.75,6.25,7.25,0.08,0.2,0.95,903.17,-0.7,-34.7
0.1,7.75,0.5,6.0,3.5,1.75,0.5,2.75,1.0,0.75,1.25,2.0,0.0,0.0,-0.23,0.45,2.08,374.29,21.9,45.6,2.0,1.5,2.25,2.0,4.75,3.5,2.0,5.25,5.25,8.0,7.5,6.25,8.0,0.08,0.14,0.95,967.8,-0.2,-36.5
0.12,5.75,0.5,5.25,2.25,4.75,1.75,2.0,0.75,1.5,1.25,2.0,0.5,0.0,-0.42,0.14,2.2,307.75,15.4,37.5,1.75,1.5,2.75,2.0,4.5,3.5,1.75,5.5,5.25,8.0,7.75,6.25,8.0,0.08,0.14,0.95,1009.84,-0.4,-37.0
0.14,4.25,0.5,4.25,2.25,4.5,0.25,2.5,1.0,0.75,1.0,3.25,0.0,1.0,-0.36,-0.67,1.14,267.76,14.7,27.0,2.0,1.5,2.5,2.0,4.25,3.5,2.0,5.75,5.25,8.0,7.75,6.25,8.0,0.08,0.14,0.95,1022.81,-0.3,-37.2
0.16,2.5,0.5,3.25,3.75,0.5,1.75,2.0,0.5,1.5,1.25,2.0,0.75,0.0,-1.42,-1.17,2.2,224.06,15.2,22.1,2.25,1.75,2.75,2.0,5.0,3.5,2.5,5.75,5.25,8.0,7.75,6.25,8.0,0.08,0.14,0.95,1016.74,-0.8,-34.1
0.18,2.0,0.75,2.75,3.5,0.75,1.75,2.5,1.5,1.5,1.25,3.25,0.75,0.75,-0.42,-0.61,0.64,199.17,11.4,7.6,2.5,1.75,2.75,2.0,5.25,3.5,2.25,5.75,5.25,7.75,7.75,6.25,8.0,0.08,0.14,0.95,1007.06,-0.9,-33.1
0.2,2.0,0.5,3.0,3.5,3.0,1.75,2.5,1.75,1.5,1.25,3.0,0.75,1.0,-0.17,-0.61,0.83,204.41,9.5,11.2,2.0,1.5,3.0,2.0,5.0,3.5,2.5,5.75,5.5,7.75,7.25,6.25,7.75,0.08,0.14,0.95,984.46,-0.8,-33.9
0.22,2.0,0.5,3.0,3.5,2.5,1.75,2.5,1.0,1.5,1.25,3.25,0.75,1.0,-0.11,-0.48,0.83,222.0,10.7,10.8,2.0,1.75,2.75,2.0,5.25,3.5,2.5,5.75,5.5,7.5,7.25,5.75,7.5,0.08,0.14,0.95,951.48,-0.8,-32.2
