time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,0.25,3.75,2.0,2.5,2.75,2.5,4.5,4.5,5.25,5.0,3.25,3.5,-0.05,0.08,0.95,416.88,2.3,-30.1,8.75,1.5,7.5,7.75,6.0,2.75,0.25,0.25,0.25,0.0,0.0,0.5,0.25,0.02,0.58,1.39,433.61,-18.1,61.8
0.04,0.25,0.25,4.25,1.75,2.5,1.5,3.0,4.5,4.5,5.0,5.5,2.5,4.5,-0.05,0.08,0.95,509.69,3.3,-32.0,6.75,1.5,6.75,4.5,3.25,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.33,0.83,2.02,360.14,-21.0,67.8
0.06,0.0,0.25,2.25,1.75,2.25,2.25,3.0,4.5,5.25,5.5,5.25,3.0,3.5,-0.05,0.08,0.95,564.72,1.2,-36.6,6.0,1.25,2.5,4.5,2.75,0.25,0.25,0.25,0.5,0.75,0.0,0.25,0.5,0.52,0.27,1.33,282.45,-18.2,55.9
0.08,0.5,0.75,4.5,2.25,4.75,3.0,3.75,5.75,6.0,6.5,6.25,4.25,5.0,-0.05,0.08,0.95,675.12,2.4,-27.8,2.75,0.25,1.75,2.75,1.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.33,-0.67,0.77,180.81,-20.5,68.0
0.1,0.5,0.5,4.75,1.5,5.0,3.0,3.75,6.0,6.0,7.0,6.75,4.75,5.0,-0.05,0.08,0.95,764.85,2.1,-30.5,1.5,0.0,0.5,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,-0.98,1.33,69.76,-16.2,65.9
0.12,0.25,0.75,5.0,2.0,4.5,3.0,3.75,6.5,6.75,7.0,7.0,4.75,5.5,-0.05,0.08,0.95,854.08,2.2,-31.2,1.25,0.0,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,-0.67,0.95,0.0,-20.4,69.6
0.14,0.5,0.75,5.0,2.25,5.0,3.0,3.75,6.5,7.0,6.75,7.5,5.0,5.5,-0.05,0.08,0.95,917.17,2.6,-30.0,1.25,0.0,0.5,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,-0.48,0.7,0.0,-13.3,62.8
0.16,0.25,0.75,5.0,2.0,5.75,3.25,4.25,6.5,6.75,6.75,7.5,4.25,5.5,-0.05,0.08,0.95,943.27,2.2,-28.0,0.75,0.25,0.0,1.75,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.55,0.83,0.0,-8.5,61.8
0.18,0.25,0.5,5.0,3.75,5.5,3.0,4.25,6.5,7.0,7.0,7.25,4.0,5.0,-0.05,0.08,0.95,951.39,2.8,-25.5,0.5,0.0,0.5,1.5,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.55,1.02,0.0,-9.0,57.9
0.2,0.25,0.75,5.0,2.75,5.75,3.5,4.25,6.5,7.0,6.75,7.25,4.0,5.0,-0.05,0.08,0.95,943.17,2.4,-25.3,0.5,0.0,0.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.48,1.2,0.0,-11.5,58.8
0.22,0.5,0.75,5.0,3.25,5.75,3.75,4.25,6.5,7.0,6.75,7.0,4.0,4.75,-0.05,0.08,0.95,935.62,2.6,-23.3,1.0,0.0,0.25,1.5,2.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.36,1.27,0.0,-9.2,61.2
0.24,0.75,1.0,5.0,3.5,6.0,3.5,4.25,6.5,7.25,6.25,6.75,3.75,4.75,-0.05,0.08,0.95,917.36,3.1,-20.7,0.5,0.0,0.0,1.25,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.11,1.33,0.0,-5.6,57.8
0.26,0.25,1.0,5.0,3.75,6.0,3.5,4.25,6.5,7.25,5.25,6.5,3.0,4.5,-0.05,0.08,0.95,892.32,3.2,-18.5,0.0,0.0,0.25,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.02,1.39,5.28,-3.2,52.0
0.28,0.75,1.0,5.0,4.5,6.0,4.0,4.25,6.5,7.5,6.5,6.5,3.0,4.25,-0.05,0.08,0.95,891.44,3.1,-17.0,0.5,0.0,0.25,0.75,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.2,1.52,20.91,-9.2,60.2
0.3,1.0,1.25,5.0,4.5,5.75,4.0,4.5,6.5,7.5,6.0,6.5,2.5,4.0,-0.05,0.08,0.95,879.92,3.6,-14.6,0.5,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.33,1.64,23.43,-7.7,61.4
0.32,1.0,1.5,5.5,4.5,6.0,4.25,4.5,6.5,7.75,5.25,6.25,2.5,3.25,-0.05,0.08,0.95,868.91,4.3,-10.6,0.25,0.0,0.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.45,1.7,29.08,-3.6,57.2
0.34,1.25,1.25,5.75,4.5,6.0,5.0,4.75,6.5,7.75,5.75,6.0,2.75,3.0,-0.05,0.08,0.95,875.85,4.2,-10.0,0.5,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.64,1.89,33.18,-3.3,58.2
0.36,1.25,1.5,5.75,4.5,6.0,5.0,4.75,6.5,8.0,5.0,6.0,2.5,3.0,-0.05,0.08,0.95,881.68,4.5,-8.4,0.5,0.0,0.75,0.5,1.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.14,1.95,44.6,-9.3,56.4
0.38,2.0,1.75,6.0,4.75,6.0,5.0,5.0,6.5,7.75,5.0,5.5,1.75,2.75,-0.05,0.08,0.95,887.52,5.1,-3.5,0.5,0.0,0.0,0.5,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.95,1.77,45.33,-3.3,58.2
0.4,2.25,1.75,6.5,5.5,6.0,5.0,5.25,6.25,7.75,4.5,5.0,1.75,2.25,-0.05,0.08,0.95,893.83,6.1,0.6,0.75,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,2.45,0.95,48.42,-6.6,61.9
0.42,3.75,1.75,6.5,6.5,6.5,5.25,5.5,5.75,7.5,3.25,4.5,1.5,2.0,-0.05,0.08,0.95,906.82,7.5,8.4,0.5,0.0,0.0,0.5,2.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.67,4.33,0.02,55.58,-2.0,51.4
0.44,5.5,1.75,7.5,6.5,7.5,5.5,5.75,5.5,7.0,3.5,3.5,0.5,1.25,-0.05,0.08,0.95,930.0,8.7,18.0,0.5,0.0,0.0,1.75,0.5,2.75,0.0,0.0,0.5,1.0,0.25,0.0,0.25,-2.05,6.39,-2.67,78.61,3.2,17.4
