time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.5,3.0,2.0,3.0,1.75,3.75,5.75,7.5,5.25,5.5,2.25,3.75,-0.05,0.08,0.95,639.16,3.3,-27.7,1.25,1.0,1.0,2.75,4.25,4.75,1.5,6.5,5.5,6.75,6.75,5.5,5.5,0.02,0.14,0.95,621.79,1.1,-34.3
0.04,1.5,0.5,3.0,2.0,3.0,2.5,3.5,4.75,6.75,4.0,4.5,0.75,3.0,-0.05,0.08,0.95,578.3,3.8,-17.8,1.0,0.75,1.0,2.75,4.75,5.0,1.75,7.0,5.5,7.25,6.75,5.5,6.0,0.14,0.14,0.95,787.72,1.8,-35.3
0.06,1.75,0.5,3.0,1.5,2.25,1.75,2.75,3.0,4.5,3.0,2.5,0.75,1.0,-0.11,0.08,1.02,468.55,6.6,-6.2,0.75,0.75,1.5,2.75,4.5,5.5,1.5,7.25,5.75,7.25,7.5,5.5,6.0,0.08,0.14,0.95,909.21,1.6,-35.5
0.08,1.25,0.5,3.0,2.0,2.5,1.75,2.25,1.75,3.0,3.0,2.5,0.75,1.0,-0.42,0.2,1.14,374.64,6.8,-2.8,1.0,0.75,0.75,2.75,4.75,5.75,1.75,7.25,5.75,7.0,7.25,5.5,6.0,0.08,0.14,0.95,968.16,2.0,-35.0
0.1,1.25,0.5,3.0,1.0,4.75,1.75,2.25,1.5,2.25,2.5,2.0,0.75,1.0,-0.73,0.39,1.39,309.68,5.7,5.0,1.25,0.75,1.0,2.75,4.75,5.75,2.0,7.5,5.5,6.75,6.75,5.5,6.0,0.08,0.14,0.95,986.71,1.8,-33.4
0.12,1.25,0.5,1.25,2.0,3.0,1.75,2.0,1.0,1.75,3.0,2.0,0.75,1.0,-0.42,0.2,1.77,266.42,4.1,-1.9,0.75,0.75,1.0,2.75,4.75,5.75,2.0,7.5,5.5,6.5,6.75,4.5,5.25,0.08,0.14,0.95,968.66,2.1,-31.8
0.14,0.5,0.0,0.25,0.0,2.5,0.0,1.5,0.75,1.25,0.5,0.75,0.5,0.25,-0.3,-0.42,1.64,187.84,5.2,-1.9,0.5,0.75,1.0,2.75,4.75,5.75,2.0,7.25,5.25,6.0,5.75,3.25,4.75,0.08,0.14,0.89,909.74,2.5,-28.2
0.16,0.0,0.0,0.25,0.0,2.5,0.0,1.5,0.75,1.25,0.5,0.25,0.5,0.0,-0.48,-0.73,1.7,111.25,3.5,0.4,0.5,0.75,1.25,3.0,5.0,6.0,2.0,7.5,5.0,5.75,5.0,3.0,4.0,0.08,0.14,0.95,839.41,2.5,-23.8
0.18,1.25,0.5,0.25,2.0,2.5,1.75,1.5,1.5,1.5,3.0,2.0,0.75,1.0,-0.3,-0.92,1.08,104.81,1.4,-7.8,0.5,1.0,1.5,3.0,4.75,6.0,1.5,7.75,5.0,5.25,4.5,2.25,3.0,0.08,0.14,0.95,757.88,2.4,-19.0
0.2,0.5,0.0,0.25,0.0,2.25,0.0,1.0,0.75,0.75,0.5,0.5,0.25,0.25,-0.11,-1.05,0.77,67.68,3.7,3.8,0.5,1.0,0.5,3.0,5.25,6.25,2.0,8.0,5.0,5.25,4.5,2.0,3.0,0.08,0.14,0.95,692.27,3.3,-19.0
0.22,1.25,0.0,0.25,0.0,2.5,0.0,1.25,0.75,1.0,1.25,0.0,0.25,1.0,-0.23,-1.17,0.7,67.32,3.0,0.0,0.5,1.0,1.0,3.0,5.75,6.5,2.0,8.0,5.0,5.25,4.25,2.0,3.0,0.08,0.14,0.95,644.05,3.1,-16.6
0.24,0.25,0.0,0.25,0.0,2.25,0.0,1.0,0.5,0.75,0.5,0.5,0.25,1.25,-0.23,-1.05,0.64,52.06,1.0,-13.6,0.5,1.25,0.75,3.0,6.25,7.0,2.0,8.5,5.0,5.25,4.5,2.0,3.0,0.14,0.14,0.95,635.0,3.5,-15.6
0.26,0.25,0.0,1.0,0.0,2.5,1.5,1.25,0.5,0.75,0.5,0.0,0.5,0.0,-0.3,-0.86,0.77,61.8,2.6,19.6,1.0,1.5,1.25,3.0,6.5,7.0,2.0,8.5,5.25,5.0,4.0,2.0,2.5,0.08,0.14,0.95,647.74,2.5,-11.0
0.28,0.0,0.0,0.25,0.0,2.5,0.0,0.75,0.25,0.75,2.5,0.0,0.75,1.25,-0.3,-0.67,0.89,66.65,-3.7,-29.8,0.75,1.5,1.0,3.25,6.5,7.0,2.0,8.75,5.5,5.0,3.5,1.75,2.5,0.14,0.14,0.95,661.52,2.9,-10.6
0.3,1.25,0.5,1.75,1.5,2.5,1.0,1.5,0.75,1.25,2.75,1.0,0.75,1.25,-0.23,-0.42,0.95,131.31,5.4,-0.4,1.0,1.5,1.0,3.5,6.5,7.0,2.0,8.75,5.5,5.0,3.5,1.5,2.25,0.14,0.14,0.95,673.53,2.7,-8.7
0.32,1.25,0.5,1.75,1.75,2.5,1.0,1.5,1.25,1.25,2.75,1.75,0.75,1.0,-0.23,-0.17,1.02,184.38,5.4,-2.0,1.25,1.5,1.0,5.0,6.5,7.25,2.0,8.75,5.5,5.0,3.5,1.25,2.25,0.08,0.14,0.95,695.71,2.0,-5.5
