time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.75,1.75,2.0,2.25,2.5,2.0,4.5,3.0,5.75,3.5,3.25,4.0,-0.11,0.14,0.95,319.39,-1.0,-35.6,5.5,0.25,4.75,4.75,6.5,2.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.33,0.64,2.77,390.01,-15.4,60.9
0.04,0.0,0.75,3.0,2.0,2.5,3.0,2.75,5.75,3.75,6.5,5.0,4.25,5.5,-0.11,0.08,0.95,453.36,-0.2,-37.4,3.25,0.0,0.5,2.75,5.5,0.75,0.75,1.5,0.5,0.5,0.75,0.0,0.75,0.52,-0.23,2.08,271.22,-6.7,34.4
0.06,0.0,1.0,3.0,2.0,2.25,3.5,3.0,6.5,4.5,7.75,6.25,5.25,6.5,-0.05,0.08,0.95,610.89,-0.5,-41.2,1.5,0.0,0.75,2.75,6.5,1.0,0.5,1.5,0.5,0.0,0.75,0.0,0.75,1.58,-1.3,0.08,192.65,-3.9,33.3
0.08,0.0,1.0,3.5,2.25,2.25,3.25,3.5,7.25,5.0,8.0,6.25,5.25,6.75,-0.05,0.08,0.95,763.08,0.0,-40.2,0.75,0.0,0.0,2.25,4.75,1.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,1.64,-1.23,0.7,102.43,-2.9,48.8
0.1,0.25,1.0,3.75,2.25,2.5,3.5,3.5,7.75,5.0,8.5,6.25,5.5,7.0,-0.11,0.08,0.95,885.13,-0.1,-39.3,0.5,0.0,0.0,2.25,5.0,1.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.83,-0.86,0.7,42.55,-2.0,47.8
0.12,0.25,1.0,3.5,2.5,2.5,3.5,3.5,8.0,5.0,8.25,6.5,5.25,7.0,-0.11,0.08,0.95,948.94,-0.2,-38.9,0.5,0.5,0.5,2.5,4.5,2.25,0.25,0.25,0.75,0.5,0.0,0.25,0.0,0.27,-0.86,0.83,25.92,-1.8,39.8
0.14,0.0,1.0,3.5,2.25,4.75,3.75,3.5,8.0,5.0,8.25,6.25,5.0,6.75,-0.11,0.08,0.95,994.18,-0.7,-34.6,2.0,1.0,1.75,2.5,5.25,2.25,0.5,1.5,0.5,0.5,0.75,0.5,0.0,0.33,-0.8,0.83,77.94,-5.9,37.2
0.16,0.25,1.0,3.0,2.25,5.25,4.0,3.25,8.0,4.75,8.0,6.25,5.0,6.75,-0.11,0.08,0.95,1011.03,-1.1,-33.7,1.75,1.0,2.0,2.75,5.0,2.25,0.75,1.5,0.75,0.5,0.75,0.5,0.5,0.33,-0.67,0.89,139.61,-6.0,32.2
0.18,0.25,1.0,3.0,2.5,5.5,4.0,3.5,8.0,4.5,7.75,5.5,4.0,6.75,-0.11,0.08,0.95,984.48,-1.3,-30.5,2.0,0.75,2.0,2.75,5.25,2.25,0.5,1.5,0.75,0.75,0.75,0.5,0.75,0.33,-0.48,1.02,202.13,-5.5,29.4
0.2,0.25,1.0,3.75,2.25,5.75,4.25,3.25,8.0,4.5,7.75,5.5,3.75,6.25,-0.11,0.08,0.95,942.64,-0.9,-28.0,1.75,1.0,2.0,2.75,4.75,2.25,0.75,1.5,0.75,0.5,0.75,0.5,0.5,0.39,-0.23,1.14,243.4,-6.2,31.9
0.22,0.25,1.0,3.0,2.5,5.75,4.5,2.75,8.0,4.0,7.5,5.25,3.75,6.0,-0.05,0.08,0.95,891.19,-1.7,-27.9,1.75,0.0,2.0,1.25,5.0,0.5,0.5,1.5,0.5,0.0,0.75,0.0,0.5,0.39,0.08,1.33,242.12,-8.0,34.2
0.24,0.25,1.0,3.5,2.25,5.75,5.0,2.75,8.25,4.0,7.25,4.75,3.25,5.75,-0.11,0.14,0.95,837.56,-1.7,-25.1,0.5,0.0,0.0,1.25,3.75,0.75,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.33,0.33,1.45,203.32,-2.0,42.1
0.26,0.25,1.0,3.0,2.5,5.75,5.25,2.75,8.5,4.0,7.25,4.75,2.75,5.75,-0.11,0.14,0.95,790.45,-2.3,-24.6,0.5,0.0,1.75,1.25,4.75,1.25,0.5,1.25,0.5,0.0,0.75,0.5,0.5,0.33,0.58,1.58,193.6,-4.3,24.2
0.28,0.25,1.0,3.75,2.25,5.0,5.25,2.75,8.5,4.25,7.0,4.75,2.5,5.5,-0.11,0.14,0.95,755.71,-1.6,-24.0,0.5,0.75,0.0,2.5,3.5,2.25,0.75,1.5,0.75,0.75,0.75,0.5,0.5,0.33,0.89,1.7,194.92,0.1,17.4
0.3,0.25,1.0,3.0,2.5,5.75,5.5,2.75,8.5,4.75,6.5,4.75,2.5,5.0,-0.11,0.08,0.95,735.29,-1.9,-22.1,1.75,0.75,2.0,2.25,4.75,2.0,0.5,1.25,0.5,0.75,0.75,0.5,0.75,0.39,1.14,1.83,223.33,-5.6,28.7
0.32,0.25,1.0,3.75,3.5,3.0,5.5,3.25,8.5,5.0,6.5,4.75,2.25,5.0,-0.11,0.08,0.95,717.96,-0.6,-23.3,1.75,0.75,0.5,2.25,3.75,2.25,0.25,0.0,0.5,0.25,0.0,0.25,0.0,0.39,1.58,2.02,224.45,-5.6,50.3
0.34,0.25,1.0,4.0,4.75,6.0,6.0,3.5,8.5,5.5,6.25,4.75,2.25,4.75,-0.11,0.08,0.95,747.84,-0.1,-15.3,1.75,0.75,1.75,2.25,4.5,2.0,0.25,1.25,0.5,0.0,0.5,0.0,0.75,0.33,2.14,1.83,234.91,-5.9,38.1
0.36,0.25,1.25,3.75,4.75,5.75,6.25,4.25,8.5,6.25,5.5,4.75,2.25,4.0,-0.05,0.08,0.95,777.78,0.4,-13.2,0.75,0.0,1.75,2.0,4.75,2.0,0.25,1.25,0.5,0.5,0.75,0.5,0.5,-0.11,2.89,1.27,226.72,-3.3,24.2
0.38,1.0,1.75,4.75,5.75,6.5,6.75,4.5,8.5,6.75,5.25,4.75,2.25,3.0,-0.05,0.08,0.95,842.76,2.1,-5.3,1.75,1.0,1.25,2.25,4.25,2.25,0.25,1.25,0.75,0.25,0.75,0.75,0.5,-1.05,4.08,-0.05,233.46,-5.1,29.7
0.4,1.5,2.5,5.5,8.0,7.75,7.25,4.75,8.5,6.75,5.25,4.75,1.75,3.0,-0.05,0.08,0.95,939.99,3.1,2.0,1.75,0.5,1.5,0.0,4.5,1.0,0.25,1.5,0.5,0.75,0.0,0.25,0.5,-3.86,5.7,-1.8,223.25,-3.8,29.8
0.42,2.75,2.5,6.5,10.0,8.5,7.75,5.25,8.0,6.5,4.5,4.0,1.5,2.5,-0.05,0.08,0.95,1057.9,4.8,10.6,1.25,1.0,0.0,2.25,4.5,2.25,0.25,1.5,0.75,1.0,0.0,0.75,1.0,-0.48,-0.8,-0.73,232.32,0.4,20.5
0.44,5.25,2.75,8.0,13.0,9.5,7.75,5.75,7.25,5.25,3.75,3.5,1.0,2.25,-0.11,0.08,0.95,1196.0,7.3,21.5,0.5,0.0,0.0,0.0,4.5,0.75,0.25,1.5,0.5,0.0,0.75,2.25,0.75,-0.17,1.14,1.27,214.11,1.2,-9.0
0.46,6.25,4.0,9.0,15.0,11.0,7.75,5.75,5.75,3.25,3.0,2.75,0.75,1.75,-0.11,0.14,1.02,1318.88,8.9,32.1,2.0,0.75,0.0,2.0,3.5,1.75,0.0,2.5,1.0,3.75,2.75,5.5,5.0,-0.86,0.39,1.33,275.46,0.7,-36.5
