time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.75,1.5,0.0,0.0,0.0,0.25,3.0,0.5,0.5,0.25,0.25,0.25,-0.23,-0.17,0.58,137.69,3.0,-10.1,8.25,1.5,11.5,7.75,4.75,4.0,2.0,5.25,2.0,3.5,3.75,1.25,0.5,0.14,0.14,0.95,899.65,-13.1,27.6
0.04,0.25,1.0,1.5,1.75,0.0,0.0,0.5,2.5,0.5,0.5,0.75,0.25,0.5,-0.48,-0.3,0.39,144.53,7.9,3.9,8.25,1.5,11.5,7.5,4.75,4.0,2.25,5.25,2.0,4.5,4.0,1.5,0.5,0.14,0.14,0.95,900.83,-12.6,24.6
0.06,0.0,1.0,1.5,1.75,0.0,0.0,0.25,3.0,0.5,0.75,0.75,0.0,0.25,-0.48,-0.36,0.45,152.06,5.7,3.1,8.0,1.75,11.5,7.5,4.75,4.0,2.25,5.25,2.0,4.75,4.5,1.75,1.25,0.14,0.14,0.95,914.46,-12.0,21.1
0.08,0.0,1.0,1.5,1.75,0.0,0.0,0.0,2.75,0.75,0.25,0.75,0.0,0.25,-0.48,-0.61,0.58,152.68,7.3,7.1,8.0,1.0,11.5,7.5,4.75,3.75,2.0,5.25,2.0,5.0,4.75,1.75,1.25,0.14,0.14,0.95,924.86,-12.0,19.2
0.1,0.0,1.0,1.5,1.75,0.0,0.0,0.25,2.5,0.75,0.25,0.75,0.25,0.25,-0.48,-0.73,0.39,150.75,8.3,5.5,7.75,1.25,11.5,7.5,4.75,4.0,2.0,5.5,2.0,5.5,4.75,2.0,1.25,0.14,0.14,0.95,940.35,-11.4,17.7
0.12,0.0,0.75,1.5,1.75,0.0,0.0,0.25,2.5,0.75,0.75,0.75,0.25,0.25,-0.42,-0.92,0.2,148.24,6.9,-1.2,7.5,1.25,11.0,7.0,4.75,3.75,1.75,5.5,2.75,5.75,5.5,2.0,1.5,0.14,0.14,0.95,952.02,-10.9,13.8
0.14,0.0,0.5,1.5,1.5,0.0,0.0,0.0,1.75,0.25,0.0,0.5,0.0,0.25,-1.36,-2.11,0.39,134.89,10.6,14.7,7.5,1.0,10.5,6.75,4.75,3.25,1.75,5.5,2.75,6.5,6.5,3.25,2.25,0.14,0.14,0.95,973.24,-10.2,6.2
0.16,0.75,0.75,2.0,3.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.39,1.33,5.2,144.67,8.6,26.3,7.0,0.75,10.0,5.75,3.75,3.25,1.75,6.0,2.75,7.5,7.25,4.0,2.25,0.14,0.14,0.95,977.56,-9.3,-1.1
0.18,4.0,2.5,0.5,6.5,0.0,0.0,0.0,1.75,0.75,0.0,0.0,0.25,0.0,-0.86,0.27,0.77,181.74,17.2,56.3,6.0,0.25,9.25,4.5,1.75,3.0,1.75,6.0,2.75,8.0,8.0,4.75,4.0,0.08,0.14,0.95,955.09,-8.0,-14.2
0.2,0.0,0.0,6.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.39,1.45,176.4,37.7,58.1,4.5,0.25,7.75,3.25,1.25,3.0,1.5,5.5,2.0,8.0,8.5,5.5,4.75,0.08,0.14,0.95,891.74,-6.2,-24.3
0.22,7.5,3.75,0.0,8.5,0.0,0.0,0.0,3.25,0.75,0.75,0.25,0.0,0.25,-0.11,0.02,1.39,247.52,15.5,53.0,3.25,0.25,6.25,3.0,1.25,2.0,1.0,4.25,1.5,7.75,8.5,5.5,5.5,0.08,0.14,1.08,801.96,-5.2,-32.2
0.24,7.0,4.0,7.5,9.75,0.0,3.25,0.5,3.75,2.25,1.75,1.0,1.0,0.75,-0.23,-0.05,3.02,375.5,14.9,37.5,2.5,0.0,3.25,1.25,1.0,2.75,0.5,3.25,0.75,6.5,7.75,4.0,5.5,-0.05,0.27,1.33,667.13,-1.7,-41.5
0.26,7.25,4.0,8.25,9.75,8.5,4.0,2.0,5.75,4.5,3.5,3.5,2.25,1.5,-0.23,0.02,1.39,683.09,9.8,23.5,2.0,0.0,2.0,2.0,1.25,2.75,0.5,2.75,0.75,4.25,6.0,3.0,4.75,-0.05,0.45,1.7,522.44,-1.3,-36.4
0.28,7.25,4.0,8.5,9.75,8.25,3.75,2.25,6.25,4.5,3.75,5.0,1.75,1.5,-0.11,-0.11,1.2,983.67,9.8,21.5,2.0,0.0,2.0,2.0,1.0,2.5,0.5,2.75,0.75,2.25,3.75,1.75,2.0,-0.23,0.33,1.45,372.95,-3.6,-18.2
0.3,7.0,3.75,8.5,9.5,8.0,3.5,1.75,6.0,3.5,3.0,3.5,1.25,1.25,-0.11,0.02,0.95,1193.27,10.3,26.8,1.75,0.25,1.5,2.0,1.0,2.75,0.5,2.75,0.5,1.5,2.5,0.75,1.25,-0.98,1.39,1.45,272.64,-2.7,-4.6
0.32,6.25,3.25,8.25,8.75,8.0,3.5,1.25,5.5,3.25,2.75,3.5,1.25,1.25,-0.11,0.08,0.89,1241.13,10.0,26.1,1.25,0.0,1.0,1.75,1.0,2.0,0.5,2.75,0.25,1.25,1.75,0.75,0.5,-0.48,3.83,-0.3,189.85,-1.9,-4.1
0.34,5.75,3.75,7.75,8.0,7.75,3.5,1.25,5.5,3.5,3.25,3.5,1.5,1.25,-0.11,0.08,0.89,1209.35,9.3,23.5,1.0,0.25,0.0,1.5,1.0,0.5,0.5,2.5,0.25,0.25,1.5,0.5,0.5,-0.61,3.45,0.95,110.62,-2.6,-5.3
0.36,4.5,2.5,7.75,7.5,7.0,3.5,1.25,5.75,3.75,3.5,3.75,2.0,1.5,-0.11,0.02,0.95,1138.4,8.5,16.0,1.5,0.5,0.0,1.75,1.0,0.25,0.25,2.25,0.25,1.0,1.5,0.5,0.5,0.08,2.83,0.7,61.91,-3.9,-2.2
0.38,3.25,1.0,7.0,6.5,6.75,3.5,1.25,5.75,3.25,3.75,4.25,2.25,1.5,-0.11,0.02,0.95,1043.22,7.0,8.4,1.25,0.25,0.0,0.5,1.0,0.0,0.25,2.25,0.0,0.5,1.25,0.5,0.5,0.2,1.83,1.33,21.7,-2.1,-11.2
0.4,2.5,1.5,6.25,5.75,6.25,2.75,1.0,5.75,3.5,3.75,4.5,2.25,1.5,-0.11,0.02,0.95,935.0,6.6,4.7,1.0,0.0,0.0,1.75,1.0,2.0,0.25,2.0,0.0,0.5,1.5,0.5,0.5,0.02,1.27,1.58,23.9,0.6,-0.8
0.42,1.5,1.0,5.25,4.0,5.75,2.75,1.0,5.75,3.0,3.75,4.25,2.25,1.75,-0.11,0.02,0.95,801.01,4.6,-2.4,0.75,0.5,0.0,1.5,1.0,2.0,0.25,1.75,0.0,0.5,1.25,0.5,0.5,0.14,0.7,1.45,36.11,1.1,3.0
0.44,0.5,1.0,3.5,4.0,4.75,2.25,1.0,6.0,3.0,4.75,4.75,2.25,2.5,-0.17,0.02,0.95,677.3,2.0,-14.5,0.75,0.0,0.0,1.0,1.0,2.0,0.25,1.75,0.0,0.25,1.25,0.5,0.5,0.08,0.52,1.33,54.2,2.5,-3.3
0.46,0.5,0.75,3.25,3.5,0.0,3.0,1.0,6.0,2.75,5.0,5.0,3.0,2.75,-0.17,0.02,0.95,533.31,1.7,-29.8,1.0,0.0,0.0,1.0,0.5,2.0,0.25,1.75,0.0,0.25,1.25,0.5,0.5,0.02,0.39,1.14,67.66,1.5,-4.3
0.48,0.5,0.75,0.0,3.5,0.0,2.5,1.0,6.25,2.75,6.0,5.25,3.25,3.75,-0.17,0.02,0.95,443.34,-2.4,-44.0,0.75,0.5,0.0,1.5,1.0,1.75,0.0,1.5,0.0,0.25,1.25,0.5,0.5,0.02,0.27,1.08,88.96,0.2,5.1
0.5,0.5,1.0,0.25,2.75,3.25,2.5,1.0,6.25,2.75,6.0,5.75,4.0,4.0,-0.17,0.02,0.95,414.3,-2.2,-37.2,0.75,0.0,0.0,0.75,1.0,2.25,0.25,1.5,0.0,0.25,1.25,0.5,0.5,0.02,0.08,1.02,102.09,3.2,-3.1
0.52,0.5,0.75,0.25,2.0,0.0,2.5,0.75,6.5,2.25,6.75,6.0,4.25,5.25,-0.17,0.02,0.95,424.33,-3.5,-53.5,0.5,0.0,0.0,1.5,1.0,1.25,0.0,1.5,0.0,0.5,1.0,0.5,0.5,0.14,-0.05,0.89,111.47,1.5,-4.9
0.54,0.0,1.0,0.0,1.75,0.0,2.25,0.5,6.75,2.25,7.0,6.25,4.5,6.0,-0.17,0.02,0.95,453.37,-4.5,-58.4,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.5,0.0,0.0,1.25,0.0,0.5,0.14,-0.11,0.95,97.46,4.7,-26.8
0.56,0.0,1.0,0.0,1.75,0.0,1.0,0.5,7.0,1.75,7.0,6.25,5.25,6.0,-0.17,0.02,0.95,474.13,-3.9,-62.5,0.25,0.0,0.0,0.5,0.5,2.0,0.25,1.5,0.0,0.25,1.0,0.25,0.0,0.08,-0.23,1.02,92.09,6.4,-4.0
0.58,0.0,0.75,0.0,1.75,0.0,1.25,0.5,7.0,1.75,7.5,6.5,5.25,6.75,-0.23,0.02,0.95,501.79,-4.4,-64.2,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.5,0.0,0.0,1.0,0.25,0.5,0.02,-0.42,1.02,96.21,1.9,7.6
0.6,0.0,1.0,0.0,1.75,0.0,0.0,0.5,7.25,1.5,7.0,6.25,5.5,7.0,-0.23,0.02,0.95,519.17,-3.8,-66.6,0.5,0.0,0.0,0.75,1.0,2.25,0.0,1.5,0.0,0.5,1.25,0.25,0.5,-0.3,-0.73,0.89,105.29,5.5,-5.3
0.62,0.0,0.75,0.0,0.5,0.0,0.0,0.25,7.0,1.5,7.0,6.0,4.75,7.0,-0.23,0.02,0.95,522.87,-5.2,-72.0,1.0,0.0,0.0,1.5,0.5,1.25,0.0,1.25,0.0,0.5,1.0,0.5,0.5,-0.8,-1.11,0.7,113.51,-1.2,-2.1
0.64,0.0,0.5,0.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,5.5,4.5,7.25,-0.23,0.02,0.95,514.78,-5.7,-72.1,1.75,0.25,0.0,1.0,0.5,0.25,0.0,1.25,0.0,0.25,1.25,0.25,0.25,-0.67,-1.36,0.89,112.09,-8.3,10.1
0.66,0.0,1.0,1.25,0.5,0.0,1.25,0.0,6.75,1.0,7.0,5.0,4.25,7.25,-0.23,0.08,1.08,510.8,-5.0,-63.1,1.0,0.0,0.0,2.0,0.5,1.25,0.0,1.25,0.0,0.25,0.75,0.25,0.5,-0.3,-1.98,1.02,113.88,-2.3,10.0
0.68,0.0,1.0,0.5,1.75,0.0,1.25,0.0,6.25,0.75,5.5,3.75,3.5,6.75,-0.3,0.14,1.2,479.41,-5.4,-58.7,5.0,0.0,1.5,4.5,1.0,2.75,0.25,1.25,0.0,0.25,0.25,0.25,0.0,0.64,-2.92,0.83,163.84,-13.3,51.5
0.7,0.25,0.75,1.5,1.75,0.0,1.25,0.0,5.5,0.75,5.0,3.25,3.25,6.5,-0.3,0.14,1.39,444.4,-3.6,-53.8,6.25,2.0,6.5,7.25,4.75,2.75,0.25,1.25,0.0,0.25,0.5,0.25,0.0,1.2,3.64,6.52,277.87,-16.1,57.5
0.72,0.25,1.0,1.5,1.75,0.0,1.0,0.0,5.0,0.75,3.5,2.25,1.25,5.25,-0.42,0.2,1.52,375.71,-3.3,-43.3,7.75,1.5,8.5,7.75,6.75,3.0,0.25,1.5,0.0,0.0,0.75,0.5,0.0,0.33,0.08,1.89,424.77,-16.5,56.6
