time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,47.13,8.6,-3.7,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,55.7,6.7,-17.3
0.04,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.14,0.95,48.19,8.6,-3.7,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.25,0.25,0.0,0.0,0.02,0.14,0.95,54.68,7.4,-21.6
0.06,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,45.91,8.1,-6.8,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,51.11,9.3,-8.9
0.08,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,44.99,10.9,-0.6,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.25,0.0,0.0,0.0,0.02,0.14,0.95,50.88,9.8,-13.8
0.1,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,42.72,8.1,-6.8,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,54.73,7.2,-3.9
0.12,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,38.26,0.5,-23.9,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,1.0,0.25,0.25,0.0,0.02,0.14,0.95,58.2,5.2,-12.7
0.14,0.0,0.0,0.75,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,40.36,9.5,-2.6,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,57.97,7.9,-13.7
0.16,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.25,-0.11,0.08,0.95,39.92,8.0,-3.2,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.0,0.0,0.25,0.0,0.02,0.14,0.95,54.75,6.8,-20.1
0.18,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.25,-0.11,0.08,0.95,42.48,10.8,2.6,0.0,0.0,0.0,0.0,0.5,1.25,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,53.13,10.3,-5.9
0.2,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,42.85,5.9,-9.7,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,55.08,7.0,7.1
0.22,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,42.5,8.1,-6.8,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,51.04,6.9,-16.6
0.24,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,-0.11,0.08,0.95,39.68,10.7,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,50.26,9.3,-8.9
0.26,0.0,0.0,0.75,0.5,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,39.8,11.2,-5.1,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,52.0,6.2,-6.3
0.28,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,34.4,-5.1,-52.2,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.25,0.25,0.25,0.0,0.02,0.14,0.95,54.51,7.3,-23.8
0.3,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,36.6,5.9,-9.7,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.5,0.25,0.0,0.0,0.02,0.14,0.95,55.51,8.0,-25.3
0.32,0.0,0.0,0.5,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,38.77,7.0,-8.1,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.25,1.0,0.25,0.0,0.0,0.02,0.14,0.95,57.3,8.5,-1.5
0.34,0.0,0.0,0.5,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,43.05,7.0,-8.1,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,53.28,8.2,-12.4
0.36,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,43.5,4.0,-14.8,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.5,1.25,0.0,0.0,0.0,0.02,0.14,0.95,52.99,6.9,-9.2
0.38,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,41.1,4.8,-14.4,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,54.22,6.2,-6.3
0.4,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,41.5,5.9,-9.7,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.25,0.0,0.02,0.14,0.95,57.84,7.3,-6.1
0.42,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,40.82,6.0,-14.7,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.25,0.25,0.0,0.0,0.02,0.14,0.95,58.05,8.4,-18.0
0.44,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,39.01,2.3,-21.1,0.0,0.25,0.0,0.0,0.5,1.25,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,58.9,8.6,1.4
0.46,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.0,0.0,0.25,-0.11,0.08,0.95,38.02,0.3,-22.9,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.25,1.25,0.0,0.0,0.0,0.02,0.14,0.95,54.75,10.6,-15.6
0.48,0.25,0.0,0.25,1.0,0.0,0.0,0.5,0.25,1.0,1.0,0.0,0.25,0.5,-0.11,0.08,0.95,49.54,6.5,-21.2,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.0,0.5,0.75,0.25,0.0,0.0,0.02,0.14,0.95,49.9,0.7,-9.5
0.5,1.0,0.0,0.75,0.0,0.0,0.0,1.75,2.25,2.0,0.0,0.0,0.0,0.5,-0.11,0.08,0.95,74.02,9.4,-8.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,49.14,7.4,-1.5
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.08,0.95,59.07,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,55.21,8.8,6.2
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.08,0.95,39.53,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.25,0.0,0.5,1.25,0.0,0.25,0.0,0.02,0.14,0.95,58.62,9.4,-17.1
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.14,0.95,14.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.02,0.14,0.95,60.67,6.2,-6.3
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.08,0.95,0.18,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.75,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.02,0.14,0.95,57.74,6.5,-3.3
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.08,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,1.25,0.0,0.0,0.0,0.02,0.14,0.95,54.58,9.8,-13.8
