time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,2.0,4.75,6.5,5.0,3.5,0.5,5.25,1.5,2.25,0.5,0.5,0.75,-0.17,0.08,0.95,411.31,4.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,-1.11,3.77,0.39,10.87,7.2,-26.0
0.04,0.0,2.5,4.75,8.0,5.75,3.75,0.5,5.0,1.0,2.0,0.0,0.5,0.5,-0.17,0.08,1.02,439.02,4.6,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,-0.98,4.33,-0.3,8.28,10.0,-29.6
0.06,0.0,2.5,5.75,8.0,6.5,4.25,0.25,4.5,1.0,1.5,0.0,0.5,0.25,-0.17,0.08,0.95,464.69,5.6,34.0,0.0,0.0,0.5,0.0,2.25,0.5,0.25,1.0,0.25,0.5,0.25,0.0,0.75,-1.48,3.89,1.83,38.71,3.9,0.1
0.08,1.25,3.75,6.5,9.0,6.5,4.5,0.25,4.0,0.75,1.25,0.0,0.5,0.25,-0.17,0.14,0.95,514.87,7.8,41.2,0.25,0.0,0.5,0.5,1.5,0.75,0.25,1.0,0.0,1.5,1.5,1.5,2.25,0.2,-0.17,1.58,92.24,2.0,-40.9
0.1,2.5,4.0,7.0,9.5,0.0,4.5,0.5,3.25,0.5,0.75,0.0,0.5,0.25,-0.17,0.14,1.02,516.65,12.9,45.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,6.25,2.5,5.25,5.0,-0.48,0.27,1.14,191.03,5.4,-90.0
0.12,3.0,4.75,7.5,10.5,0.0,4.25,0.25,3.0,0.5,0.75,0.0,0.5,0.25,-0.23,0.14,1.02,532.26,14.1,48.7,0.0,0.0,0.25,0.0,0.0,0.0,0.25,2.5,0.75,8.0,4.75,5.25,6.75,-0.23,0.7,2.83,298.59,5.0,-84.3
0.14,3.75,5.0,7.25,10.5,0.0,3.75,0.0,2.5,0.25,0.75,0.0,0.5,0.25,-0.23,0.2,1.02,532.32,15.2,52.1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.25,1.0,8.0,7.25,5.25,7.0,0.27,0.33,1.33,425.91,5.2,-80.2
0.16,5.25,5.25,8.0,10.5,0.0,2.75,0.0,2.0,0.25,0.75,0.0,0.5,0.25,-0.23,0.2,1.08,545.86,17.9,56.1,0.5,0.25,0.0,2.0,2.25,2.75,0.75,6.5,2.5,9.5,8.5,6.0,8.0,0.08,0.08,0.95,618.71,4.0,-57.1
0.18,5.75,5.25,8.75,11.0,0.0,0.75,0.0,2.0,0.25,0.75,0.0,0.5,0.25,-0.23,0.2,1.08,552.27,20.7,58.0,0.5,0.75,0.5,2.0,4.25,2.75,1.0,7.25,3.0,9.75,9.0,6.5,8.0,0.14,0.14,0.95,808.82,3.2,-50.0
0.2,5.75,5.75,8.75,11.5,0.0,0.0,0.0,2.0,0.25,0.75,0.0,0.5,0.25,-0.23,0.27,1.08,562.59,21.4,59.0,1.25,1.0,1.75,2.75,4.25,3.75,1.25,7.75,3.25,9.75,9.5,6.5,8.0,0.2,0.08,0.95,988.39,1.7,-42.5
