time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,4.0,0.0,0.0,4.75,0.02,0.33,1.95,78.51,-12.1,-84.7,0.75,0.0,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-1.55,2.14,20.18,-31.9,71.3
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,6.25,0.0,4.5,6.0,-0.61,0.27,1.83,173.61,-7.9,-92.4,1.5,0.5,1.0,1.25,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,-0.92,2.14,0.0,-16.2,59.5
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,6.5,0.0,5.25,6.25,-0.17,0.39,1.77,268.29,-8.3,-83.0,1.0,0.5,1.25,1.5,1.0,1.25,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.27,-0.67,0.77,0.0,-10.4,41.4
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,7.0,0.0,5.25,6.25,-0.23,0.08,1.02,351.11,-8.4,-80.3,1.0,0.5,1.25,0.75,1.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.33,-0.61,0.45,0.0,-11.0,49.2
0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,3.25,7.25,6.25,5.25,6.25,-0.17,0.02,0.95,462.68,-4.6,-75.8,1.0,0.5,1.25,0.75,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.2,-0.55,0.52,5.52,-11.7,49.0
0.12,0.0,0.0,0.0,1.0,0.0,0.75,0.0,6.5,3.75,7.0,6.5,5.25,6.0,-0.17,0.02,1.02,558.49,-3.8,-70.0,0.25,0.0,1.0,1.0,1.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.08,-0.48,0.7,14.75,-9.2,46.0
0.14,0.0,0.0,0.5,1.0,0.0,1.25,0.0,6.5,4.0,7.0,6.0,5.0,5.75,-0.17,0.02,0.95,626.89,-3.6,-66.0,0.25,0.0,1.0,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,-0.05,-0.23,0.83,13.69,-13.7,42.9
0.16,0.0,0.5,0.5,3.0,0.0,1.75,0.25,6.5,4.25,6.25,6.0,4.5,5.25,-0.17,-0.05,0.95,663.79,-2.1,-54.0,0.25,0.0,0.75,0.5,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,-0.11,-0.11,0.89,17.97,-11.4,44.0
0.18,0.0,1.0,1.5,3.0,0.0,1.75,0.25,6.5,4.0,5.25,5.0,3.5,4.25,-0.17,0.02,0.95,654.09,-0.7,-44.3,0.25,0.0,0.75,0.25,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,-0.11,-0.05,1.02,26.4,-9.0,30.8
0.2,0.0,1.0,2.25,3.25,1.25,2.25,0.25,6.25,3.75,4.75,3.5,2.5,2.75,-0.17,0.02,0.95,604.84,-0.1,-29.2,0.25,0.0,1.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.75,-0.11,0.08,1.2,35.43,-11.7,18.0
