time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,1.25,0.0,0.0,0.0,5.5,0.25,1.75,0.0,0.75,0.0,-1.05,-0.86,-0.48,103.02,-9.1,-37.8,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.23,1.2,0.0,-24.5,54.2
0.04,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,0.5,4.5,0.0,2.75,2.75,-0.73,-0.11,0.33,153.66,-4.5,-67.6,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-0.92,1.64,0.0,-19.1,51.7
0.06,0.0,0.0,1.0,0.5,0.0,0.0,0.0,3.75,1.0,6.0,0.0,3.75,4.75,0.02,0.64,3.08,228.06,-6.2,-71.2,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-0.67,1.08,0.0,-7.1,45.8
0.08,0.0,0.0,1.0,0.5,0.0,0.0,0.0,4.75,1.0,6.5,0.0,3.75,5.25,-0.11,0.2,1.2,288.35,-7.0,-70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.39,-0.42,0.52,0.0,-32.4,27.3
0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.5,1.5,6.5,0.0,4.5,5.25,-0.23,0.02,0.95,344.14,-8.4,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.27,-0.23,0.52,0.0,-0.9,-66.3
0.12,0.0,0.0,0.0,0.5,0.0,0.0,0.25,6.0,1.75,7.25,5.25,4.75,5.75,-0.17,0.02,0.95,414.71,-5.2,-75.4,1.5,0.0,0.0,1.75,0.5,1.25,0.75,1.0,0.75,1.0,0.75,0.25,1.0,0.2,-0.17,0.64,0.0,-3.5,-1.3
0.14,0.0,0.0,0.0,0.5,0.0,0.5,0.25,6.5,2.0,7.25,5.5,4.75,6.0,-0.23,0.02,0.95,491.42,-5.5,-73.3,0.0,0.0,0.5,0.0,2.75,0.0,0.75,1.0,0.0,0.0,0.5,0.0,1.5,0.2,-0.11,0.83,17.43,1.6,-4.7
0.16,0.25,0.0,0.0,0.0,0.0,0.0,0.25,6.75,2.5,7.5,6.0,4.75,6.0,-0.17,0.02,0.95,552.67,-5.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.02,0.89,29.96,-0.9,-66.3
0.18,0.0,0.0,0.0,0.0,0.0,0.5,0.25,7.0,2.5,7.5,6.25,5.5,6.5,-0.17,0.02,0.95,597.03,-5.3,-75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.14,0.08,0.89,22.04,-0.9,-66.3
0.2,0.75,0.0,0.0,1.0,0.0,0.5,0.25,7.0,2.5,7.25,6.25,5.5,6.5,-0.23,-0.05,0.95,628.04,-3.8,-68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.08,0.39,0.7,9.86,-0.9,-66.3
0.22,1.0,0.0,0.0,0.5,0.0,1.0,0.25,7.0,2.5,7.25,6.25,5.0,6.25,-0.23,-0.05,0.95,638.61,-4.2,-67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.08,0.52,0.95,0.0,-0.9,-66.3
0.24,0.0,0.0,0.0,1.25,0.0,0.5,0.25,7.0,2.5,7.25,6.0,4.75,6.0,-0.23,-0.05,0.95,625.97,-4.6,-69.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.08,0.64,1.39,0.0,-15.2,14.8
0.26,0.0,0.0,0.0,2.0,0.0,1.25,0.25,7.0,2.25,6.75,5.5,4.75,6.0,-0.23,-0.05,0.95,600.95,-4.7,-64.6,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.5,0.25,0.0,0.25,0.5,0.2,0.95,1.77,19.04,6.1,-30.0
0.28,0.0,0.0,1.0,1.75,0.0,2.0,0.25,7.0,2.25,6.5,5.0,3.75,5.25,-0.23,-0.05,0.95,564.04,-4.3,-57.3,1.0,0.25,0.5,1.75,2.75,1.25,0.5,0.5,0.75,0.75,0.75,0.25,1.25,0.14,1.52,1.77,81.72,-3.1,11.5
0.3,0.5,0.0,0.0,2.5,0.0,2.25,0.25,7.0,2.0,6.5,4.5,3.75,5.25,-0.23,0.02,0.95,530.83,-5.0,-55.3,1.25,0.0,0.5,1.75,3.0,1.25,0.25,1.0,0.75,0.75,0.5,0.25,1.5,-0.23,2.27,1.52,137.42,-1.8,9.4
0.32,0.5,0.0,0.0,2.5,7.75,3.0,0.25,7.0,2.0,6.0,3.25,2.75,4.25,-0.23,0.02,0.95,525.6,-5.4,-25.9,1.5,0.0,0.5,1.75,3.0,1.25,0.5,1.0,0.75,0.75,0.25,0.25,1.25,-0.67,3.02,1.02,182.09,-2.8,15.2
0.34,0.0,0.0,1.0,2.5,8.0,3.0,0.25,7.0,2.0,5.5,3.0,2.75,4.0,-0.23,0.02,0.95,525.29,-4.6,-23.0,0.75,0.0,0.25,1.75,3.25,1.25,0.25,1.0,0.75,0.75,0.75,0.25,1.25,-1.05,3.58,0.64,200.79,-0.2,6.9
0.36,0.0,0.0,1.0,2.5,7.75,3.5,0.25,6.75,2.0,5.5,2.75,2.0,2.75,-0.23,0.02,0.95,514.81,-4.8,-17.8,1.25,0.0,0.5,1.5,3.25,1.25,0.25,1.0,0.75,1.0,0.25,0.25,1.5,-1.23,3.89,0.27,209.55,-0.9,9.4
0.38,0.25,0.0,1.25,2.75,8.25,4.25,0.25,6.75,1.75,4.5,2.25,1.75,2.5,-0.23,0.02,0.95,509.21,-4.5,-10.3,1.0,0.0,0.25,0.0,3.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.5,-3.61,5.08,2.02,195.37,-0.8,1.7
