time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.25,1.0,3.75,5.25,4.75,2.25,1.0,6.25,3.5,4.25,3.25,2.0,2.0,-0.17,0.02,0.95,578.07,2.6,-8.0,1.25,0.5,0.0,0.75,3.0,1.0,0.75,2.0,0.0,1.5,1.0,0.25,1.0,0.2,0.02,0.83,180.66,1.4,2.6
0.04,0.5,0.75,4.0,6.5,5.0,2.25,1.0,6.25,3.25,4.25,2.5,2.0,2.0,-0.17,0.02,0.95,569.36,3.2,-3.7,1.5,0.0,0.25,0.5,3.0,1.0,0.75,1.75,0.0,1.75,1.5,0.25,1.5,0.2,0.08,0.89,203.39,0.9,-6.9
0.06,0.25,1.25,3.75,6.25,0.0,2.25,1.0,6.0,3.0,2.75,2.0,2.0,1.75,-0.17,0.08,0.95,513.65,4.9,-8.3,1.0,0.0,0.0,0.5,3.0,1.0,0.75,2.0,0.0,1.75,1.5,0.5,1.25,0.27,0.14,1.02,211.16,2.9,-12.5
0.08,0.75,1.5,3.75,6.5,5.0,2.75,0.75,5.75,2.25,2.75,1.5,1.75,1.75,-0.17,0.08,0.95,501.56,3.6,6.5,1.75,0.0,0.0,0.5,3.0,1.0,0.5,2.0,0.0,1.75,1.0,0.5,1.25,0.33,0.27,1.2,212.38,1.7,-4.8
0.1,1.25,1.5,4.0,7.25,0.0,2.5,0.75,5.5,1.5,2.5,1.25,1.25,1.5,-0.17,0.08,0.95,448.88,6.3,6.2,1.25,0.0,0.0,0.5,3.0,1.0,0.75,2.0,0.0,1.75,1.0,0.25,1.0,0.33,0.39,1.33,207.3,2.7,-4.0
0.12,1.75,2.0,4.0,8.0,5.5,3.25,0.5,5.5,1.5,2.5,0.75,1.25,1.25,-0.17,0.08,0.95,470.57,4.9,19.7,1.5,0.0,0.0,0.5,3.0,1.0,0.75,1.75,0.0,1.75,1.0,0.25,1.25,0.39,0.89,1.52,203.44,1.9,-3.6
0.14,2.25,2.0,5.25,9.25,7.25,3.5,0.5,5.5,1.0,2.5,0.5,1.0,1.25,-0.17,0.08,0.95,517.92,5.9,26.5,2.0,0.0,0.0,0.5,3.0,1.0,0.75,1.5,0.0,1.75,1.0,0.25,1.25,0.39,1.2,1.58,199.12,0.3,0.6
0.16,2.25,3.5,5.5,9.25,7.0,3.75,0.5,5.25,1.0,2.25,0.0,1.0,1.0,-0.17,0.08,0.95,590.9,6.5,32.1,2.0,0.0,0.0,1.25,3.0,1.0,0.5,1.25,0.0,1.5,1.0,0.5,1.0,0.14,1.89,2.02,196.79,-1.4,6.1
0.18,3.0,3.5,5.5,10.0,8.25,4.25,0.25,4.75,0.75,2.0,0.0,1.0,1.0,-0.17,0.14,0.95,656.99,6.8,36.0,1.25,0.25,0.0,0.5,3.0,0.25,0.75,1.25,0.0,0.0,1.0,0.0,1.0,-0.36,2.52,1.83,178.34,-2.5,15.0
0.2,3.5,3.75,6.0,10.5,8.5,4.75,0.25,4.75,0.5,1.5,0.0,1.0,0.75,-0.23,0.14,1.02,720.51,7.5,39.9,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.25,-0.8,3.08,1.14,125.43,-2.3,20.7
0.22,4.25,4.75,6.0,10.5,0.0,4.5,0.25,4.0,0.5,1.25,0.0,1.0,0.75,-0.23,0.14,1.08,696.73,11.8,41.4,1.25,0.25,0.0,0.5,0.25,0.75,0.75,1.25,0.0,1.5,1.0,0.25,1.0,-1.17,3.77,0.83,102.27,-0.1,-18.7
0.24,5.0,4.75,6.5,11.0,0.0,4.5,0.25,3.75,0.5,1.0,0.0,1.0,0.75,-0.3,0.2,1.14,667.47,13.0,44.2,1.25,0.25,0.0,0.5,2.5,1.0,0.5,1.75,0.0,1.75,1.0,0.25,1.0,-2.73,6.77,1.89,109.24,2.4,-4.2
0.26,5.5,5.0,6.0,11.0,0.0,3.75,0.25,3.75,0.0,1.0,0.0,1.0,0.75,-0.3,0.2,1.14,625.34,13.6,46.2,1.25,0.75,0.0,0.5,1.5,0.75,0.5,1.75,0.0,1.75,1.0,0.75,1.25,-1.55,3.89,0.02,130.92,1.0,-13.0
0.28,5.75,5.5,6.5,11.0,0.0,2.5,0.0,3.5,0.25,1.0,0.0,1.0,0.75,-0.23,0.2,1.08,607.27,15.3,47.9,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,5.75,1.5,4.25,5.25,0.02,-0.8,1.08,190.19,6.1,-86.2
0.3,6.0,5.5,7.25,10.5,0.0,2.5,0.0,3.0,0.25,1.0,0.0,1.0,0.75,-0.3,0.27,1.14,596.36,16.3,49.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,2.5,0.25,7.75,5.75,5.75,7.5,-0.3,0.45,1.2,289.1,4.9,-80.3
0.32,6.0,4.75,6.5,10.5,0.0,0.0,0.25,3.0,0.5,0.75,0.0,1.0,0.75,-0.3,0.33,1.2,561.73,18.9,49.4,0.25,0.0,0.0,0.0,2.25,0.75,0.5,4.0,0.75,8.5,7.25,6.0,7.75,0.27,0.77,2.77,415.7,4.7,-70.9
0.34,5.5,4.75,5.5,8.25,0.0,0.0,0.25,2.0,0.25,1.0,0.0,0.5,0.0,-0.36,0.39,1.52,495.78,20.1,57.4,0.0,0.0,0.0,0.0,0.5,3.25,0.0,5.75,1.5,8.5,8.0,6.25,7.75,-0.05,0.14,1.14,564.71,6.1,-70.9
0.36,2.75,0.0,2.75,6.5,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.5,-0.67,0.52,1.77,350.42,21.6,49.1,1.0,0.0,0.0,0.5,0.5,3.5,0.0,6.5,1.5,9.75,8.5,6.5,7.75,0.14,0.14,1.02,700.17,5.3,-65.3
0.38,1.0,0.0,2.0,3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.86,1.27,2.7,233.54,21.7,39.5,2.25,0.75,0.0,1.25,3.25,3.5,1.0,7.5,2.25,10.5,9.75,6.5,8.5,0.14,0.14,1.02,852.12,3.3,-50.6
0.4,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.73,1.39,2.64,109.89,18.4,42.5,2.0,0.75,1.75,1.25,3.5,3.5,1.25,8.0,2.75,10.5,10.0,7.0,8.5,0.14,0.08,0.95,987.94,2.0,-47.6
0.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.67,0.39,2.33,1.0,10.8,32.1,2.0,0.75,0.75,2.0,4.5,3.5,1.25,8.25,2.75,10.5,10.0,6.5,8.5,0.14,0.08,0.95,1097.48,2.6,-45.6
