time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.5,0.25,1.25,0.0,0.0,0.0,2.0,0.75,1.0,0.0,0.5,0.75,-0.36,0.89,1.14,129.76,1.1,-17.5,6.0,2.5,11.0,11.0,7.5,5.25,4.25,6.0,1.5,3.5,3.75,1.5,2.75,0.14,0.14,0.95,1114.18,-10.0,23.5
0.04,0.5,0.5,1.0,2.5,0.0,0.0,0.0,2.5,0.5,1.0,0.0,0.5,0.75,-0.3,1.52,0.95,136.91,5.0,-1.9,6.75,3.0,12.0,12.5,7.5,4.5,4.25,5.25,1.25,2.25,3.25,1.0,2.25,0.14,0.14,1.02,1135.47,-12.3,31.9
0.06,1.25,0.5,1.0,0.75,0.0,0.0,0.0,2.5,0.5,1.0,0.0,0.5,0.75,-0.17,1.95,0.7,137.65,4.8,-6.5,7.5,3.25,12.5,12.5,8.0,4.0,4.25,4.75,0.75,1.75,2.75,1.0,2.25,0.14,0.14,1.02,1146.85,-13.3,36.0
0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.25,2.5,0.0,0.75,0.0,0.5,0.75,0.2,4.02,0.7,126.35,-2.9,-40.0,7.75,3.5,13.5,13.5,8.25,3.25,3.75,3.75,0.75,1.75,2.5,1.0,2.0,0.08,0.14,1.14,1155.73,-14.7,39.5
0.1,1.5,1.0,1.75,0.75,0.0,0.0,4.25,5.25,1.25,2.0,0.0,0.0,0.0,0.39,3.7,0.08,161.36,6.8,3.0,8.25,3.5,14.0,13.0,8.0,3.25,3.0,3.5,0.75,1.75,2.25,0.75,1.5,0.08,0.2,1.14,1150.7,-15.3,42.5
0.12,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,-0.17,0.64,2.2,132.69,-11.3,-48.4,8.75,3.25,14.5,12.5,7.5,3.0,2.5,3.5,0.75,1.25,2.0,0.75,1.5,0.08,0.2,1.14,1130.11,-16.2,44.1
0.14,0.75,0.0,0.0,0.0,0.0,0.0,2.75,4.0,0.75,2.5,0.75,0.75,2.0,0.2,-0.36,1.08,155.16,-3.4,-49.3,8.75,3.75,14.5,12.5,7.25,2.5,1.0,2.75,0.75,1.0,2.0,0.25,1.0,0.02,0.27,1.14,1086.98,-17.3,49.0
0.16,0.25,0.0,0.25,0.25,0.0,0.0,0.25,3.5,0.75,4.25,1.25,1.75,3.25,0.02,0.14,1.14,181.25,-6.8,-68.8,8.75,3.25,14.5,11.0,5.75,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.25,0.02,0.27,1.2,1002.51,-19.6,52.9
0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.25,4.0,1.5,4.5,2.5,2.5,4.25,-0.36,0.39,1.08,237.42,-4.3,-69.7,8.0,1.75,12.5,7.25,1.75,0.75,1.5,2.0,0.0,0.0,0.75,0.0,0.25,0.2,0.39,1.33,806.84,-24.2,58.7
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.0,2.0,5.75,4.75,3.75,4.75,-0.23,0.14,1.08,294.59,-5.0,-76.5,7.75,0.75,12.5,5.75,0.0,0.75,2.0,1.25,0.0,0.0,0.75,0.0,0.5,0.33,0.52,1.52,611.57,-27.4,58.2
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.5,3.0,6.5,5.25,4.5,5.5,-0.17,0.08,0.95,382.96,-4.2,-75.5,6.5,0.25,11.0,4.5,0.0,0.75,2.5,0.75,0.0,0.0,0.75,0.0,0.25,0.33,0.58,1.7,434.99,-28.6,58.7
0.24,0.0,0.75,0.0,1.75,0.0,0.5,0.5,5.75,3.75,7.0,6.0,5.25,5.75,-0.17,0.08,0.95,486.69,-2.5,-64.0,2.75,0.0,8.5,2.5,0.0,0.5,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.45,1.27,2.77,295.84,-28.4,53.6
0.26,0.5,0.75,1.75,1.75,0.0,0.0,0.75,6.5,4.25,7.25,7.25,5.25,6.25,-0.17,0.02,1.02,588.93,0.0,-57.9,1.25,0.0,6.5,1.0,0.0,0.5,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.02,1.33,2.89,188.24,-28.5,52.3
0.28,0.5,0.75,2.0,2.25,0.0,1.0,1.0,6.75,4.75,7.25,7.25,5.0,6.25,-0.17,0.02,1.02,679.87,0.0,-53.0,0.0,0.0,4.25,0.5,0.0,0.5,0.75,0.5,0.0,0.25,0.0,0.5,0.0,0.39,-0.23,2.14,78.55,-24.2,33.0
0.3,1.0,0.75,2.0,2.0,0.0,1.25,1.0,7.0,4.5,6.5,6.75,4.5,5.75,-0.17,0.02,0.95,725.09,0.2,-49.5,0.5,0.0,2.0,0.5,0.0,0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0,1.33,-1.05,1.33,0.0,-18.8,37.4
0.32,1.25,1.0,2.5,3.25,1.0,1.25,1.0,7.0,4.5,6.5,6.5,4.0,5.75,-0.17,0.02,0.95,750.17,1.1,-40.1,0.0,0.0,2.0,1.0,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.5,0.0,1.64,-1.23,1.7,0.0,-18.7,18.4
0.34,1.5,1.0,2.75,3.75,1.25,1.0,1.0,6.75,4.5,5.5,6.0,3.5,4.5,-0.17,0.02,0.95,726.47,2.6,-33.1,0.75,0.0,2.0,2.0,1.25,0.75,0.75,2.0,0.0,0.0,1.25,0.75,1.0,0.52,-0.73,1.14,0.0,-8.2,5.0
0.36,2.0,1.25,3.25,3.75,0.0,1.75,1.0,6.5,4.0,5.5,5.0,3.0,4.0,-0.17,0.02,0.95,691.1,3.2,-28.5,0.5,0.0,2.0,1.75,0.5,0.75,0.75,2.0,0.0,0.25,1.25,0.75,1.0,0.33,-0.61,0.77,0.0,-7.8,-3.5
0.38,2.0,1.25,3.75,3.75,1.25,1.25,1.0,6.25,3.25,4.25,3.75,1.75,3.25,-0.17,0.02,0.95,614.33,4.3,-16.8,1.0,0.5,2.0,1.75,1.0,0.75,0.75,2.0,0.0,0.25,0.75,0.75,1.0,0.08,-0.42,0.83,47.39,-8.4,10.0
0.4,2.0,1.25,3.75,4.25,2.25,1.5,1.0,6.0,2.75,3.75,2.75,1.5,2.25,-0.17,0.08,0.95,551.54,4.7,-6.7,0.75,0.0,2.0,2.0,1.25,0.75,0.75,2.0,0.0,0.25,1.25,0.75,1.0,-0.17,-0.3,1.08,94.13,-7.7,3.4
0.42,2.25,2.0,3.75,5.5,2.5,1.25,1.0,5.5,2.0,2.5,2.0,1.0,2.0,-0.17,0.08,0.95,495.05,6.5,6.8,0.0,0.0,2.0,1.0,1.25,1.0,0.75,2.0,0.0,0.25,1.25,0.5,1.0,-0.11,-0.11,1.02,125.03,-4.4,-4.5
0.44,2.75,2.25,5.0,6.0,3.25,1.75,1.0,5.25,1.75,2.5,1.5,0.5,1.75,-0.17,0.08,0.95,473.2,7.8,17.1,0.5,0.0,2.0,1.25,1.75,0.75,0.75,2.0,0.0,0.25,1.25,0.5,1.0,0.02,0.02,1.08,142.45,-6.0,2.8
0.46,3.25,2.5,5.25,6.75,4.25,1.5,0.75,5.0,1.5,2.5,1.0,0.75,1.5,-0.17,0.08,0.95,476.27,8.6,22.9,1.0,0.0,1.75,1.25,1.5,0.75,0.5,2.0,0.0,0.25,0.75,0.5,1.0,0.02,0.08,1.14,156.16,-6.2,7.2
0.48,3.75,2.5,5.75,7.5,5.25,1.75,0.75,4.75,1.25,2.25,0.75,0.5,1.25,-0.17,0.08,0.95,499.99,9.4,29.7,0.75,0.0,1.75,1.25,1.0,0.75,0.75,2.0,0.0,0.25,1.25,0.5,1.25,0.08,0.2,1.27,169.79,-6.2,-2.9
0.5,4.75,3.75,6.5,8.5,0.0,2.0,0.5,4.75,1.0,2.5,0.75,0.75,1.5,-0.17,0.14,0.95,514.38,12.4,29.3,0.5,0.0,2.0,1.0,1.25,0.75,0.75,2.0,0.0,0.25,1.0,0.75,0.75,0.08,0.27,1.58,172.88,-6.7,0.6
0.52,5.75,3.75,7.25,8.75,0.0,2.0,0.5,4.5,1.0,2.0,0.5,0.5,1.0,-0.17,0.14,0.95,531.41,14.5,37.2,0.25,0.0,1.75,1.25,1.25,0.75,0.5,2.0,0.0,0.25,0.75,0.25,1.0,0.2,0.64,1.83,169.37,-4.4,2.5
0.54,6.25,4.5,7.25,10.0,0.0,2.0,0.25,4.25,1.0,1.25,0.25,0.75,1.0,-0.17,0.14,1.02,552.58,15.5,42.3,0.25,0.0,1.0,1.25,1.75,0.75,0.5,1.25,0.0,0.25,1.0,0.5,1.0,0.27,1.08,2.02,159.32,-3.2,-0.7
0.56,7.0,5.0,7.75,11.0,0.0,2.0,0.25,3.75,0.75,1.5,0.25,0.5,1.0,-0.23,0.14,1.08,585.7,16.4,46.3,0.0,0.0,1.75,1.0,1.5,0.75,0.5,2.0,0.0,0.25,0.75,0.25,1.5,0.02,1.83,2.58,151.28,-2.3,-5.2
0.58,7.5,5.5,8.5,11.0,0.0,1.25,0.25,3.75,0.5,1.25,0.0,0.5,1.0,-0.23,0.2,1.08,622.24,17.9,50.0,1.0,0.0,1.0,1.0,1.5,0.75,0.5,1.75,0.0,0.25,0.75,0.25,1.25,-0.42,2.58,2.2,143.65,-3.5,2.8
0.6,8.0,6.25,8.5,11.0,0.0,0.0,0.0,3.75,0.5,1.0,0.0,0.75,1.0,-0.23,0.2,1.14,651.34,19.3,51.8,1.25,0.0,1.75,0.75,1.0,0.75,0.5,2.0,0.0,0.25,0.75,0.25,1.0,-1.17,3.58,0.95,145.23,-6.8,6.9
0.62,8.5,6.25,9.0,11.5,0.0,0.0,0.0,3.5,0.25,1.25,0.0,0.0,1.0,-0.23,0.27,1.2,672.34,19.9,55.7,0.0,0.0,1.75,0.75,1.5,0.75,0.5,2.0,0.0,0.25,1.0,0.25,1.0,-1.67,4.33,0.89,143.33,-3.0,-3.1
0.64,8.0,5.5,9.0,9.75,0.0,0.0,0.0,3.5,0.5,1.0,0.0,0.25,1.0,-0.23,0.27,1.2,659.65,20.1,53.4,0.5,0.0,2.0,0.75,1.5,0.75,0.5,2.0,0.0,0.25,0.75,0.75,0.5,-1.3,4.83,0.02,145.9,-6.2,4.9
0.66,8.5,6.25,8.0,11.0,0.0,0.0,0.0,2.0,0.5,1.25,0.0,0.0,1.0,-0.3,0.33,1.27,644.52,20.8,58.5,0.5,0.0,1.75,0.5,1.75,0.75,0.5,2.0,0.0,3.0,2.0,1.75,1.75,-2.17,3.33,-0.11,172.95,-0.6,-31.6
0.68,8.0,5.25,8.25,9.0,0.0,0.0,0.0,0.0,0.25,1.25,0.0,0.0,0.75,-0.42,0.39,1.52,587.79,23.8,64.7,0.0,0.5,0.5,1.25,1.75,0.5,0.25,2.0,0.0,5.75,3.25,5.5,5.75,-0.61,-0.92,1.2,250.3,3.2,-62.9
