time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,2.5,0.0,1.0,0.0,0.0,0.25,2.5,0.25,1.5,0.0,0.25,1.0,-0.55,-0.23,1.27,139.87,-2.1,-4.4,2.75,1.0,5.5,4.5,3.25,3.75,2.25,7.5,3.25,8.25,8.25,5.5,6.0,0.14,0.08,0.95,923.68,-2.8,-26.2
0.04,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2.25,0.25,1.0,0.0,0.0,1.25,-1.36,-0.61,1.27,108.39,-8.5,-30.6,2.75,1.25,6.75,5.0,4.75,4.0,2.5,7.5,3.25,8.25,8.25,5.5,6.0,0.14,0.08,0.95,970.82,-3.5,-20.8
0.06,0.0,1.25,1.25,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.75,-0.92,-0.86,0.7,83.63,-0.3,-7.4,2.75,1.75,7.0,5.5,5.25,4.5,2.5,7.5,3.25,8.25,8.0,5.25,6.0,0.14,0.08,0.95,1022.7,-3.5,-17.4
0.08,0.0,1.25,0.25,0.0,0.0,0.0,0.0,1.75,0.25,1.0,0.0,0.0,0.0,-0.73,-0.67,0.58,60.25,-3.5,-2.1,3.0,1.5,6.75,5.5,5.5,4.5,2.5,7.5,3.25,8.25,8.0,5.25,6.0,0.14,0.08,0.95,1065.87,-3.4,-17.4
0.1,0.0,1.25,0.25,0.0,0.0,0.0,0.0,1.25,0.0,1.0,0.0,0.0,0.0,-0.61,-0.67,0.83,44.27,-2.7,5.0,3.0,1.75,7.0,5.5,5.25,4.5,2.5,7.5,3.25,7.75,7.75,5.25,5.5,0.14,0.08,0.95,1083.5,-3.9,-15.6
0.12,0.0,1.0,1.75,0.0,0.0,0.0,0.0,1.75,0.25,1.0,0.0,0.0,0.5,-0.3,-0.67,1.08,45.46,5.1,0.3,3.0,1.75,7.75,6.0,5.75,4.75,2.5,7.5,3.25,7.25,7.5,4.5,5.25,0.14,0.08,0.95,1091.04,-4.4,-11.3
0.14,0.0,1.25,0.5,0.0,0.0,0.0,0.0,2.25,0.25,0.75,0.0,0.0,0.0,-0.17,-0.48,1.08,48.04,-2.0,1.1,3.0,1.75,8.0,7.25,5.75,4.75,3.0,7.5,3.0,7.25,7.5,4.25,4.75,0.14,0.08,0.95,1098.62,-4.9,-8.3
0.16,0.0,0.75,0.25,0.0,0.0,0.0,0.0,2.0,0.25,1.0,0.0,0.5,0.75,-0.11,-0.36,1.08,57.26,-5.9,-37.8,3.5,1.75,8.25,7.25,6.0,5.25,3.0,6.75,2.75,6.75,6.75,3.75,4.25,0.14,0.14,0.95,1093.84,-5.5,-3.4
0.18,0.0,1.0,0.25,0.25,0.0,0.0,0.0,2.25,0.0,0.75,0.0,0.0,0.75,-0.05,-0.23,1.2,59.33,-6.1,-17.9,4.0,2.0,8.75,7.5,5.75,4.75,3.0,6.75,2.75,6.0,6.25,3.25,3.75,0.14,0.14,0.95,1080.94,-6.6,1.0
0.2,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.75,0.25,0.75,0.0,0.0,0.0,0.02,-0.05,1.33,51.31,-6.1,-19.1,4.25,2.0,8.75,8.0,6.0,5.0,3.0,6.75,2.75,6.0,5.75,3.0,3.25,0.14,0.14,0.95,1066.57,-6.8,4.1
0.22,0.0,1.25,0.25,0.0,0.0,0.0,0.0,1.5,0.25,0.75,0.0,0.0,0.0,-0.05,0.08,1.39,52.29,-1.9,4.6,4.5,2.0,9.25,9.0,6.5,5.0,3.25,6.25,2.5,5.5,5.25,2.75,3.0,0.14,0.14,0.95,1058.55,-7.6,8.9
0.24,0.0,2.5,1.5,1.75,0.0,0.0,0.25,2.25,0.5,1.0,0.0,0.5,0.0,-0.11,0.33,1.39,87.31,8.1,21.5,5.25,2.5,9.5,9.25,6.5,5.25,3.75,6.0,2.0,5.25,4.75,2.25,2.5,0.14,0.14,0.95,1055.29,-8.4,14.6
0.26,0.0,2.5,0.25,1.5,0.0,0.0,0.0,1.5,0.5,1.0,0.0,0.0,0.5,-0.17,0.64,1.33,109.18,3.4,19.2,5.25,2.5,9.5,11.0,6.0,5.25,3.75,5.25,2.0,4.0,3.25,2.25,1.25,0.08,0.14,0.95,1033.72,-10.0,22.8
0.28,0.0,2.5,1.75,1.75,0.0,0.0,0.0,2.0,0.5,1.25,0.0,0.5,0.5,-0.23,1.2,1.27,143.08,7.5,15.4,5.75,2.75,11.0,11.0,7.25,5.25,4.0,5.25,1.5,3.75,4.0,1.75,2.25,0.08,0.14,0.95,1046.46,-10.3,23.9
0.3,0.0,2.5,1.75,1.5,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.5,0.5,-0.11,1.7,0.89,158.5,7.9,16.5,6.5,3.25,11.5,12.5,7.5,5.0,4.25,5.0,1.5,2.5,3.25,1.5,2.0,0.08,0.14,0.95,1071.92,-11.8,30.8
