time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,4.5,0.0,6.75,6.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,-0.67,0.52,1.77,428.03,28.2,63.0,0.5,0.75,0.0,0.75,0.0,1.25,0.25,6.0,1.5,8.25,8.5,6.25,8.0,0.08,0.14,1.14,494.87,3.9,-69.7
0.04,2.0,0.0,3.75,3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.67,1.14,2.52,286.02,28.6,64.2,1.75,0.5,0.0,1.0,3.0,3.0,0.0,6.75,1.75,9.25,8.75,6.25,8.0,0.08,0.14,1.02,669.1,3.9,-53.8
0.06,0.25,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,-0.73,1.39,3.2,159.06,19.3,42.7,2.5,0.75,1.25,1.5,3.5,3.25,1.25,7.25,2.0,9.75,9.25,6.5,8.25,0.08,0.08,0.95,849.36,1.9,-45.9
0.08,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,-0.55,0.45,2.45,44.23,7.5,9.3,2.5,0.75,2.75,2.25,3.5,3.5,1.25,7.5,2.75,9.25,8.75,6.25,8.0,0.14,0.08,0.95,986.63,0.5,-40.2
0.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,-0.92,-0.55,1.83,0.0,16.2,-0.1,2.75,0.0,2.75,2.5,3.5,3.5,1.75,8.0,2.75,9.0,9.0,6.0,8.0,0.14,0.08,0.95,1078.32,0.4,-40.5
0.12,0.0,0.0,0.5,3.5,0.0,0.0,0.25,1.0,0.75,1.5,0.0,0.0,0.0,-0.86,-1.17,2.83,0.0,7.3,8.7,3.5,0.75,3.0,3.0,3.5,3.5,1.75,8.0,3.0,8.5,8.75,5.5,7.75,0.14,0.08,0.95,1109.53,-0.5,-34.4
0.14,0.0,0.0,0.0,2.0,0.0,0.0,4.75,0.0,0.25,0.75,0.0,0.5,0.0,-0.42,-1.11,1.77,0.0,17.9,10.7,3.75,1.0,5.0,3.25,4.75,3.75,2.0,7.75,2.75,8.25,8.0,5.0,6.5,0.14,0.08,0.95,1110.99,-2.1,-24.4
0.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,-0.61,-0.86,0.83,0.0,14.0,-2.1,3.75,1.25,5.25,3.5,5.0,4.0,2.25,7.5,2.75,7.5,7.5,4.25,6.0,0.14,0.08,0.95,1085.23,-2.6,-19.5
0.18,0.0,0.0,0.0,1.75,0.0,0.0,0.5,0.0,0.25,1.0,0.0,1.0,0.5,-0.61,-0.73,0.52,0.0,5.8,-28.5,4.25,1.25,5.5,4.5,5.25,4.5,2.25,7.0,2.25,6.5,6.25,3.0,5.25,0.2,0.14,0.95,1038.8,-3.4,-10.3
0.2,0.0,0.0,0.0,1.25,0.0,0.0,0.25,0.0,0.0,1.25,0.0,1.0,0.5,-0.48,-0.61,0.7,0.0,2.0,-43.2,5.0,1.5,6.75,4.5,5.75,4.5,2.25,6.5,2.0,5.75,5.0,2.25,4.25,0.14,0.14,0.95,984.21,-5.0,-0.3
0.22,0.0,0.0,0.0,1.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.75,0.5,-0.48,-0.55,0.95,0.0,4.5,-24.8,5.0,1.25,7.75,5.5,6.0,4.0,2.25,6.0,1.5,4.75,4.0,1.5,3.5,0.14,0.14,0.95,912.53,-6.7,8.2
0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.5,-0.48,-0.3,0.95,14.56,1.2,-38.1,5.75,1.5,8.0,6.0,6.0,4.5,2.5,5.25,1.25,3.5,3.25,1.25,3.0,0.14,0.14,0.95,853.72,-8.2,16.8
0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-0.42,-0.05,1.02,34.72,1.1,-50.7,5.75,1.5,8.75,7.5,6.0,4.0,2.5,5.25,1.0,3.25,2.25,1.25,2.5,0.14,0.14,0.95,810.36,-9.5,22.3
0.28,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.75,0.0,0.75,0.0,0.75,0.5,-0.42,0.14,1.14,52.68,-3.7,-36.9,6.75,2.25,9.25,8.25,6.0,4.0,2.5,4.0,0.75,2.25,2.25,1.0,2.25,0.14,0.14,0.95,791.96,-11.7,30.8
0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.75,0.0,0.75,0.0,1.0,0.5,-0.48,0.27,1.64,64.39,-5.6,-55.1,7.5,2.5,10.5,9.0,6.5,3.5,2.25,4.0,0.75,2.25,2.0,0.75,2.5,0.08,0.14,1.02,807.62,-12.7,33.8
