time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.25,3.75,4.5,5.25,6.75,1.5,9.75,6.0,4.25,3.0,2.5,2.0,-0.11,0.14,0.95,684.31,0.0,-8.6,1.25,0.0,2.0,0.25,3.75,3.0,1.0,7.0,6.0,8.0,8.25,9.0,8.25,0.08,0.2,0.95,905.86,1.0,-52.6
0.04,2.25,0.25,3.75,5.75,7.0,7.5,1.5,9.5,6.0,3.5,2.75,2.5,2.0,-0.11,0.14,0.95,745.16,0.7,-0.9,2.0,0.0,2.0,0.5,2.75,4.5,1.0,6.25,6.0,8.0,7.75,8.0,7.75,0.08,0.2,0.95,984.16,0.9,-48.6
0.06,4.25,1.75,3.75,6.0,7.25,8.0,1.5,9.0,5.25,3.25,2.5,2.25,1.75,-0.11,0.14,0.95,815.12,2.1,8.3,2.0,0.0,0.0,0.5,2.5,4.25,1.25,6.75,6.0,7.5,7.5,8.0,8.0,0.08,0.14,0.95,1010.38,2.4,-53.4
0.08,6.25,1.75,3.75,7.5,8.75,8.75,1.5,8.25,4.25,3.25,2.25,2.0,1.75,-0.11,0.14,0.95,905.82,3.1,16.2,2.0,0.75,1.75,1.25,4.5,4.25,2.0,6.75,5.5,7.5,7.5,6.5,7.75,0.08,0.14,0.95,1014.65,0.8,-39.8
0.1,7.5,2.75,4.0,9.0,9.75,9.0,1.5,7.25,2.75,3.25,2.0,1.75,1.75,-0.11,0.2,0.95,1002.33,4.2,24.1,0.75,0.0,2.25,1.25,2.5,3.0,1.25,6.0,5.5,7.0,6.25,6.5,7.0,0.08,0.14,0.95,950.94,0.8,-48.6
0.12,9.0,3.5,4.5,8.25,11.0,9.25,1.0,6.0,2.75,2.75,2.0,1.5,1.75,-0.11,0.2,1.14,1091.14,5.2,29.7,0.75,0.0,1.75,1.25,2.75,3.0,1.25,6.0,5.25,6.5,6.0,6.25,6.75,0.02,0.14,0.95,866.74,1.2,-48.2
0.14,10.5,3.5,5.0,6.75,12.5,8.75,0.75,5.0,2.5,0.5,2.0,1.5,1.25,-0.17,0.2,1.27,1133.56,7.1,37.9,0.75,0.0,2.0,1.25,3.0,3.0,1.25,6.25,5.5,6.25,6.0,5.75,6.0,0.02,0.14,0.95,784.69,0.8,-45.0
0.16,10.0,3.0,4.0,6.0,9.25,6.75,0.25,3.25,2.0,1.5,0.75,1.25,0.0,-0.23,0.27,1.39,1048.13,8.6,43.5,0.75,0.0,1.75,1.25,2.25,3.0,1.0,6.25,5.5,6.25,5.5,5.5,5.5,0.08,0.14,0.95,712.9,1.1,-46.3
0.18,11.0,1.75,5.5,5.75,8.5,4.5,0.5,3.5,2.25,1.0,0.75,0.75,1.25,-0.3,0.39,1.77,937.85,11.1,41.6,0.75,0.0,1.25,1.25,2.5,4.0,1.25,6.75,6.0,6.0,5.25,5.0,5.0,0.08,0.14,0.95,662.99,1.9,-43.1
0.2,10.5,1.75,4.25,4.25,5.0,3.25,0.25,1.5,2.0,0.5,0.25,0.75,0.0,-0.67,0.7,2.2,744.65,15.2,52.6,0.75,0.0,2.0,1.25,4.25,4.5,1.5,7.0,6.5,5.75,5.0,4.5,4.25,0.08,0.14,0.95,635.34,1.3,-34.0
