time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.5,0.25,0.25,2.75,5.75,6.75,0.25,9.5,5.75,5.0,4.25,2.0,3.0,-0.11,0.08,0.95,676.47,-4.2,-19.2,0.0,0.0,0.25,0.5,0.5,3.0,0.25,5.75,4.25,6.75,8.0,7.5,7.5,0.27,0.64,2.45,443.22,3.4,-67.6
0.04,2.25,0.5,1.25,4.5,6.75,7.25,0.75,9.25,5.5,5.0,3.5,1.75,2.25,-0.11,0.14,0.95,700.0,-2.1,-7.4,1.25,0.75,0.0,1.75,0.25,5.25,0.0,5.75,5.5,8.0,8.75,8.5,7.75,0.02,0.2,1.02,651.67,2.4,-56.5
0.06,2.25,0.75,2.25,5.25,7.0,7.5,0.75,9.0,5.0,4.5,2.0,1.75,2.25,-0.11,0.14,0.95,724.1,-1.3,-0.8,1.75,0.25,1.75,1.5,3.25,3.25,0.0,6.5,5.5,8.0,9.5,7.75,7.5,0.08,0.2,0.95,837.0,0.5,-48.7
0.08,4.0,0.75,2.25,5.25,8.75,7.75,0.75,8.5,4.5,3.5,1.25,1.75,2.0,-0.11,0.14,0.95,761.2,-0.1,8.3,2.0,0.25,1.25,1.5,3.5,3.75,0.5,6.5,5.5,7.75,9.0,7.75,7.5,0.14,0.14,0.95,965.58,0.8,-47.2
0.1,5.5,1.5,2.25,6.75,8.75,8.0,1.0,7.75,3.75,2.75,1.25,1.75,1.5,-0.11,0.14,0.95,797.59,1.8,17.3,2.0,0.5,1.75,1.5,3.0,4.0,0.75,6.75,5.5,7.75,8.75,7.0,7.0,0.08,0.14,0.89,1018.53,0.5,-44.5
0.12,6.5,1.75,2.5,7.0,10.5,8.25,0.0,6.75,2.75,3.5,1.25,2.0,1.25,-0.11,0.14,0.95,846.55,2.1,21.5,2.0,0.5,1.75,1.5,3.25,4.25,0.5,6.25,5.5,7.0,8.25,6.25,6.25,0.08,0.14,0.95,1007.18,0.4,-41.3
0.14,8.0,1.75,3.5,8.5,11.0,8.5,0.0,5.75,1.75,2.75,2.0,2.0,1.25,-0.11,0.14,0.95,906.14,4.3,27.5,3.75,0.5,1.75,1.75,3.5,4.25,0.75,6.5,5.75,6.5,8.0,5.75,5.75,0.08,0.14,0.95,979.38,-0.8,-34.2
0.16,9.25,1.75,3.75,8.75,12.5,8.5,0.5,5.0,1.25,2.75,2.0,1.0,1.25,-0.11,0.2,1.02,969.22,5.1,33.6,5.5,0.5,3.0,2.75,4.5,4.5,0.75,6.25,5.75,5.75,7.5,4.75,4.5,0.08,0.14,0.95,954.14,-3.2,-20.2
0.18,10.5,1.75,2.25,8.75,13.0,8.5,0.0,4.5,1.25,2.75,2.25,1.5,1.0,-0.11,0.2,1.02,1016.11,5.0,34.0,6.75,0.5,3.25,4.0,4.5,5.0,1.25,5.75,5.75,4.75,6.5,3.5,3.0,0.08,0.14,0.95,927.99,-5.1,-7.9
0.2,11.5,3.0,3.5,8.75,13.0,8.0,0.0,3.25,1.25,2.75,2.5,1.25,1.0,-0.11,0.2,1.02,1062.6,7.0,38.5,8.0,0.5,5.0,4.0,4.5,5.0,1.25,5.25,5.75,3.5,5.75,3.0,3.0,0.08,0.14,0.95,902.45,-7.4,0.3
