time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,1.75,0.0,0.0,0.25,1.75,0.25,0.0,1.0,0.0,0.0,-0.17,-0.55,1.64,0.0,3.9,-8.3,1.5,1.0,5.5,3.25,7.25,6.75,5.0,5.0,0.5,1.5,2.0,0.25,1.5,0.14,0.14,0.95,768.72,-3.6,21.4
0.04,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.75,0.0,0.25,1.0,0.0,0.0,-0.36,-0.36,0.39,0.0,1.8,-11.1,1.5,1.0,4.25,4.5,7.0,6.75,4.5,4.0,0.5,0.75,0.5,0.25,0.75,0.08,0.08,1.02,677.0,-3.7,31.7
0.06,0.0,0.0,0.75,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.17,0.39,0.0,29.9,57.0,1.5,1.0,4.75,5.5,7.0,6.75,3.5,3.75,0.25,0.25,0.75,0.25,0.5,0.08,0.14,0.95,597.98,-4.8,35.9
0.08,1.0,0.0,0.75,1.75,0.0,0.0,0.25,0.0,0.25,0.5,1.0,0.5,0.0,-0.3,-0.17,0.95,0.0,18.3,12.4,1.75,1.0,5.5,5.5,6.25,6.75,3.75,3.25,0.25,0.25,0.5,0.25,0.5,0.08,0.14,0.95,540.85,-6.3,38.2
0.1,1.25,0.0,1.75,2.0,0.0,0.0,0.25,0.0,0.5,0.5,1.0,0.5,0.0,-0.11,-0.11,1.14,35.65,21.3,21.4,1.75,0.0,5.5,5.5,7.0,6.75,4.5,2.75,0.25,0.0,0.5,0.0,0.25,0.02,0.14,0.95,501.76,-6.8,40.9
0.12,0.25,0.0,1.5,0.5,0.0,0.0,0.25,0.0,0.25,0.75,1.25,0.75,0.0,-0.11,0.02,1.2,57.92,16.9,-16.5,2.5,0.0,5.5,5.75,7.25,6.75,4.5,2.25,0.25,0.0,0.25,0.25,0.25,0.02,0.2,0.89,484.61,-7.7,43.2
0.14,1.25,0.0,0.75,1.5,0.0,0.0,0.25,0.0,0.0,0.75,1.25,0.25,0.0,-0.23,0.27,1.27,78.14,17.9,13.7,3.5,1.0,6.75,5.75,7.5,6.0,5.0,2.25,0.0,0.0,0.5,0.25,0.5,0.02,0.2,0.89,496.17,-10.1,45.5
0.16,1.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1.25,1.0,0.0,0.0,-0.3,0.39,1.39,90.75,16.1,10.6,3.5,1.75,7.0,7.5,8.25,6.75,5.75,2.0,0.25,0.5,0.5,0.25,0.25,0.02,0.2,0.89,538.97,-10.0,46.5
0.18,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,-0.3,0.58,1.83,71.65,8.6,6.9,5.25,2.0,8.0,9.25,8.5,6.75,6.25,0.75,0.0,1.5,0.0,0.75,0.0,0.02,0.2,0.89,613.94,-12.0,49.8
0.2,0.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,-0.36,0.77,2.95,68.3,7.9,6.3,4.75,1.75,8.75,9.75,9.0,0.0,7.25,2.25,0.0,0.0,1.0,0.0,1.25,0.02,0.2,0.95,662.62,-16.6,47.9
