time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,5.25,1.25,0.0,7.75,7.5,7.5,2.0,4.25,0.25,2.0,1.25,0.0,1.0,-0.17,0.2,1.02,578.96,1.6,32.1,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.25,0.25,-1.86,4.27,2.58,184.83,4.5,-31.0
0.04,0.0,1.25,2.5,8.5,0.0,7.0,2.5,3.5,0.5,2.0,1.5,0.0,1.0,-0.17,0.2,1.02,547.11,2.5,18.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.25,0.0,1.25,0.25,0.75,0.5,-0.92,2.52,0.27,141.48,8.8,-58.7
0.06,0.0,1.5,4.5,9.0,0.0,6.75,2.5,3.25,0.0,1.0,1.25,0.0,1.0,-0.17,0.2,1.02,510.65,6.0,27.8,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.25,0.0,2.75,1.0,1.75,1.25,0.52,-0.11,1.52,117.28,6.8,-77.9
0.08,0.0,1.25,5.25,9.0,0.0,5.5,2.75,2.5,0.25,0.75,1.25,0.0,0.5,-0.23,0.27,1.2,452.36,9.4,32.5,0.0,0.0,0.25,0.0,0.0,0.5,0.5,1.25,0.0,6.25,2.5,3.0,3.0,-0.23,0.2,1.08,160.47,6.0,-78.5
0.1,7.5,1.25,5.5,8.0,0.0,3.0,2.75,1.75,0.0,0.0,1.25,0.0,0.0,-0.23,0.27,1.45,434.55,19.8,54.9,0.0,0.0,0.0,0.0,0.0,0.5,0.25,1.5,0.25,6.75,4.25,2.75,3.75,0.08,0.45,2.02,214.45,6.0,-80.4
0.12,8.0,1.25,5.75,6.25,0.0,0.0,2.25,1.75,0.0,0.75,0.0,0.0,0.0,-0.42,0.39,1.89,397.39,24.6,60.6,0.0,0.0,0.0,0.0,0.5,0.0,0.25,2.75,0.25,7.0,5.0,3.0,2.25,0.08,0.33,1.58,262.57,4.9,-74.7
0.14,8.25,1.0,4.5,4.25,0.0,0.0,1.75,1.75,0.25,0.25,0.5,0.0,0.0,-0.48,0.58,2.39,362.01,25.1,60.1,0.0,0.0,0.0,0.0,0.5,0.5,0.5,4.0,0.0,7.5,6.25,3.0,3.25,0.02,0.08,0.95,312.24,5.7,-72.3
0.16,7.5,0.75,2.75,2.0,0.0,0.0,1.0,2.0,0.25,0.75,0.25,0.0,0.25,-0.67,0.89,2.39,298.19,22.2,52.7,0.0,0.0,0.0,1.0,1.75,2.75,0.75,4.25,0.75,7.75,6.75,3.5,3.75,0.08,0.14,0.95,381.08,5.2,-55.4
0.18,6.25,0.0,1.75,2.5,0.0,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,-0.42,0.45,2.64,238.65,24.2,63.0,0.0,0.0,0.25,1.25,2.25,3.0,1.5,4.75,1.0,7.75,7.25,3.5,4.0,0.08,0.08,0.95,458.79,4.3,-50.9
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,-0.73,-0.05,2.58,129.25,10.8,-75.4,0.25,0.0,0.5,1.25,2.25,3.0,1.5,5.25,1.0,7.75,7.25,3.5,3.25,0.08,0.08,0.95,522.63,3.7,-47.7
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,-1.05,1.77,24.38,0.0,0.0,0.75,0.0,0.5,1.25,2.25,4.0,2.75,5.25,1.0,7.5,7.0,3.75,2.25,0.08,0.08,0.95,565.6,2.8,-40.8
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-1.42,0.64,0.0,0.0,0.0,2.0,1.0,3.0,3.5,5.0,5.25,3.75,5.75,1.5,7.75,7.5,3.5,3.75,0.08,0.08,0.95,670.58,-0.8,-19.4
0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-1.05,2.14,0.0,0.0,0.0,2.0,1.25,3.5,4.0,5.0,5.75,4.0,5.75,1.5,7.0,6.75,3.0,3.25,0.08,0.08,0.95,758.43,-1.4,-13.2
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.55,0.83,0.0,0.0,0.0,2.0,1.25,3.5,4.0,5.75,6.25,4.75,5.5,1.25,6.25,5.5,2.25,3.0,0.14,0.08,0.95,814.24,-1.3,-6.6
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.42,0.45,0.0,0.0,0.0,2.25,1.5,4.0,4.0,6.5,6.25,4.75,5.25,1.0,5.25,4.0,1.75,2.25,0.14,0.08,0.95,816.67,-2.2,3.0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.36,0.58,0.0,0.0,0.0,2.75,1.75,5.5,5.75,8.0,6.75,5.25,5.25,1.0,3.75,3.25,1.0,1.75,0.08,0.08,0.95,828.36,-4.4,16.6
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.3,0.89,0.0,0.0,0.0,3.0,1.75,5.5,6.0,8.0,7.0,5.5,4.75,0.75,1.75,2.5,0.25,1.75,0.14,0.14,0.95,810.21,-5.4,25.7
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.11,1.08,0.0,0.0,0.0,2.0,1.0,5.0,5.25,7.5,6.5,5.0,4.25,0.0,1.75,1.0,0.5,0.25,0.08,0.08,1.02,742.84,-4.9,31.2
