time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.11,0.14,0.95,20.9,16.4,16.6,1.25,0.75,0.25,1.25,0.5,1.25,1.25,1.25,0.75,1.75,2.0,1.0,0.25,0.02,0.14,0.95,183.85,-4.7,-9.6
0.04,1.25,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.08,0.95,28.9,24.3,53.6,1.25,0.75,0.25,1.25,0.5,1.25,1.25,1.25,0.75,1.5,2.0,1.0,0.25,0.02,0.14,0.95,182.09,-5.1,-8.2
0.06,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.08,0.95,28.37,17.6,0.2,1.25,0.75,0.25,1.25,0.5,1.25,1.25,1.25,0.75,1.5,2.0,1.0,0.25,0.02,0.14,0.95,181.09,-5.1,-8.2
0.08,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.14,0.95,26.54,16.0,-2.5,0.75,0.5,0.25,1.25,0.25,1.25,1.25,1.25,0.75,1.75,1.75,1.0,0.5,0.02,0.14,0.95,175.74,-3.0,-18.6
0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.08,0.95,21.96,16.0,-2.5,1.0,0.5,0.25,1.25,1.0,1.25,1.25,1.25,0.75,1.75,2.0,1.0,0.25,0.02,0.14,0.95,176.94,-3.6,-10.8
0.12,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.08,0.95,19.84,16.0,-2.5,1.5,0.75,0.25,1.25,0.5,1.25,1.25,1.25,0.75,2.0,2.0,0.75,0.5,0.02,0.14,0.95,179.72,-4.4,-9.0
0.14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.17,0.08,0.95,17.36,14.1,-6.1,1.25,0.75,0.25,1.25,0.5,1.25,1.25,1.25,0.75,1.5,2.0,1.0,0.5,0.02,0.14,0.95,182.31,-4.7,-10.3
0.16,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,-0.17,0.08,0.95,15.85,17.5,17.3,1.0,0.75,0.25,1.25,0.5,1.25,1.0,1.75,0.75,1.75,2.0,1.0,0.5,0.02,0.14,0.95,184.44,-2.7,-14.9
0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.11,0.14,0.95,18.23,15.1,15.7,0.75,0.75,0.25,1.25,0.25,1.25,1.25,1.5,0.75,1.75,2.0,1.0,0.0,0.02,0.14,0.95,181.16,-3.6,-13.7
0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.11,0.14,0.95,18.22,15.6,26.4,1.25,0.5,0.25,1.25,0.25,1.25,1.0,1.25,0.75,1.75,2.25,1.0,0.5,0.02,0.14,0.95,179.48,-4.2,-16.9
0.22,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.11,0.14,0.95,16.31,15.1,15.7,1.25,0.5,0.25,1.25,0.25,1.25,1.0,1.25,0.75,1.5,2.0,1.0,0.25,0.02,0.08,0.95,174.97,-4.8,-12.4
