time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.36,-0.42,0.64,0.0,15.8,28.9,0.5,1.0,3.0,2.25,6.25,6.25,2.5,7.0,0.5,6.0,5.5,2.0,2.25,0.08,0.08,0.95,698.19,2.1,-11.8
0.04,1.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,-0.48,-0.17,0.33,0.0,20.3,30.4,1.75,1.75,3.0,3.5,7.25,7.0,2.5,6.75,0.75,5.25,3.75,0.75,2.25,0.14,0.08,0.95,730.9,1.1,3.2
0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.42,-0.17,0.58,0.0,13.0,-28.6,2.0,2.0,3.0,3.5,7.75,7.75,2.5,6.75,0.75,3.5,3.25,1.25,1.5,0.14,0.08,0.95,732.73,0.4,10.0
0.08,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.17,0.89,0.0,20.4,65.1,2.0,2.25,3.0,4.75,7.75,7.5,2.5,6.75,0.25,2.5,2.5,0.0,1.25,0.14,0.08,0.95,714.32,-0.1,20.1
0.1,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.02,1.2,0.0,24.1,58.9,0.5,1.0,0.75,3.75,7.75,7.75,1.75,6.0,0.25,2.0,1.5,0.75,1.25,0.08,0.08,0.95,632.36,4.7,12.7
0.12,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.2,1.27,0.0,17.2,57.9,1.25,1.5,3.0,4.0,8.25,8.0,2.25,5.75,0.25,3.0,1.25,0.75,1.0,0.08,0.08,0.95,608.5,1.3,18.7
0.14,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.33,1.52,0.0,28.6,83.5,2.0,2.0,2.75,5.5,8.75,8.5,2.0,5.75,0.25,1.5,1.25,0.75,1.25,0.08,0.14,0.95,599.33,0.0,25.3
0.16,1.25,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.3,0.58,2.08,16.72,26.3,59.6,0.75,1.75,3.0,3.75,9.0,8.0,1.5,5.75,0.0,1.75,0.75,0.0,1.25,0.08,0.14,0.95,581.0,2.2,25.0
0.18,1.25,0.0,1.0,0.75,0.0,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.25,-0.3,0.7,2.33,41.5,23.5,25.1,0.5,1.0,1.25,4.5,8.0,8.25,1.25,5.0,0.0,0.5,0.75,0.0,0.25,0.08,0.14,0.95,530.98,3.7,30.4
0.2,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,-0.42,0.83,2.7,49.32,11.0,-1.5,1.0,1.0,1.75,5.25,8.25,8.25,1.5,5.0,0.0,0.5,0.25,0.75,0.25,0.08,0.14,0.95,495.91,1.8,31.0
0.22,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.61,1.33,3.02,42.75,14.4,26.3,1.25,1.25,3.0,6.0,9.0,8.5,2.5,4.25,0.0,0.5,0.5,0.0,0.25,0.08,0.14,0.95,483.21,-0.7,37.6
0.24,1.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,2.02,1.7,38.07,30.6,88.1,2.0,1.5,5.25,7.5,9.0,8.25,2.75,3.75,0.0,0.0,0.5,0.0,0.25,0.08,0.2,0.89,512.94,-4.8,43.4
0.26,2.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.25,0.27,2.83,1.08,52.66,19.5,36.8,3.25,1.0,7.0,9.25,10.5,7.75,4.5,3.75,0.0,0.5,0.25,0.0,0.25,0.02,0.2,0.95,604.54,-7.4,44.9
0.28,1.25,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.7,3.27,0.64,62.77,22.6,29.0,5.5,2.5,8.75,12.0,11.5,7.75,6.0,3.75,0.0,0.75,1.25,0.0,0.25,0.02,0.2,0.95,767.53,-10.0,46.8
0.3,2.25,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25,0.77,3.7,-0.05,84.18,20.3,30.7,5.5,2.0,8.75,11.0,10.5,7.0,6.5,2.5,0.0,1.5,0.25,0.0,0.5,0.02,0.27,1.02,880.5,-10.8,47.8
0.32,2.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.25,0.7,3.33,0.14,98.21,18.1,18.9,6.75,2.0,9.25,11.0,10.5,7.0,6.5,2.25,0.0,1.0,0.0,0.0,0.25,0.02,0.27,1.08,967.91,-12.0,51.8
0.34,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.0,0.0,0.83,-1.8,-2.17,100.03,7.7,-14.6,7.5,2.0,9.5,11.0,9.25,5.25,7.0,2.25,0.0,0.25,0.25,0.0,0.5,0.02,0.33,1.14,986.66,-14.3,53.3
0.36,2.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.75,1.75,3.75,3.5,-0.48,0.14,1.52,148.83,4.7,-56.9,8.0,2.0,10.0,11.0,8.75,3.0,7.0,2.25,0.0,0.0,0.0,0.0,0.25,0.02,0.33,1.27,960.94,-16.9,56.7
0.38,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.75,2.75,0.0,4.25,-0.23,0.45,2.08,174.86,-7.1,-82.6,8.75,2.75,9.5,11.0,7.75,2.0,7.0,2.0,0.0,0.5,0.0,0.0,0.25,0.08,0.45,1.39,923.29,-17.9,57.5
0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,5.5,4.75,0.0,5.5,0.2,0.33,2.14,222.94,-6.2,-84.0,8.25,2.0,9.75,6.75,6.5,0.0,6.75,2.25,0.0,0.25,0.75,0.0,0.75,0.2,0.64,1.77,841.87,-20.1,53.4
0.42,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,5.0,7.0,4.0,6.25,-0.48,0.27,1.52,279.72,-1.9,-88.2,8.0,1.5,7.0,3.75,4.25,0.0,6.0,2.0,0.0,0.25,0.25,0.0,0.25,0.39,1.08,2.39,689.87,-21.5,57.0
0.44,0.25,0.0,0.0,0.5,0.0,0.0,2.75,5.0,0.75,5.5,6.5,3.75,4.0,-0.17,0.27,1.33,349.68,-2.0,-68.6,6.25,0.25,5.5,2.75,3.75,1.0,4.75,1.0,0.0,1.5,0.75,0.75,0.0,0.7,1.08,2.27,518.96,-18.5,43.8
0.46,0.0,0.0,0.0,1.75,0.0,0.0,0.0,3.5,0.0,7.0,7.5,4.0,5.5,-0.17,0.14,1.08,413.79,-3.4,-74.0,3.5,0.0,2.0,0.75,2.75,0.0,2.5,1.0,0.0,0.0,0.25,0.0,0.5,0.39,0.64,2.7,327.07,-17.4,47.3
0.48,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,8.0,7.5,3.5,6.0,-0.17,0.14,1.02,476.64,-4.4,-71.9,2.0,0.0,1.75,0.0,1.75,0.0,0.75,0.75,0.0,1.25,0.25,0.25,0.75,0.77,-0.17,2.45,199.09,-10.8,16.8
0.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,4.5,0.75,7.75,7.5,3.75,5.75,-0.17,0.08,0.95,517.2,-3.9,-72.1,0.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.52,-0.36,0.83,59.56,-3.3,22.0
0.52,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.5,0.5,7.0,7.0,3.0,5.25,-0.17,0.08,0.95,520.02,-4.0,-69.5,0.5,0.0,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,-0.48,1.7,0.0,-3.9,33.9
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.75,7.0,6.5,2.5,5.25,-0.17,0.08,0.95,494.54,-6.0,-78.4,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.77,-1.36,1.33,0.0,-5.1,30.9
0.56,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.75,0.75,6.25,5.75,2.25,4.0,-0.17,0.08,0.95,448.16,-5.6,-73.3,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.52,-0.42,0.77,0.0,-2.0,15.4
0.58,0.0,0.0,0.0,1.5,0.0,0.75,0.0,4.5,0.0,6.0,4.75,1.75,4.0,-0.17,0.08,0.95,397.48,-6.4,-64.7,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.45,-0.3,0.33,0.0,7.3,-21.7
0.6,0.0,0.0,0.0,2.0,0.0,1.5,0.0,4.5,0.0,5.25,4.25,1.75,3.0,-0.17,0.08,0.95,351.63,-6.1,-55.9,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.33,-0.17,0.52,0.0,-3.9,11.4
0.62,0.0,0.5,0.0,1.75,0.0,1.5,0.0,4.5,0.0,5.0,3.25,1.75,2.75,-0.17,0.08,0.95,316.61,-6.5,-51.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.23,0.89,0.0,-1.9,-4.8
