time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,1.0,0.08,3.02,1.33,45.79,12.4,2.8,8.25,2.5,10.5,9.25,7.25,1.25,8.0,0.5,0.25,0.0,0.5,0.0,0.75,0.08,0.33,1.39,1046.25,-20.3,57.8
0.04,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.83,3.64,0.83,54.38,18.6,10.4,9.25,3.25,11.0,8.5,5.75,1.75,8.0,2.0,0.75,1.0,1.25,0.75,1.25,0.14,0.45,1.64,987.11,-18.6,46.8
0.06,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.89,4.08,0.02,51.03,7.7,-42.2,9.0,2.5,9.25,5.75,5.5,1.0,7.5,0.5,0.5,1.0,1.75,0.75,1.25,0.39,0.83,2.39,860.13,-19.8,46.6
0.08,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.75,0.5,0.0,0.75,0.7,4.02,3.7,53.14,-0.7,-38.1,8.0,1.5,7.0,3.25,2.5,1.25,6.25,0.75,0.5,1.0,1.75,0.75,1.25,0.7,1.08,2.64,691.31,-20.2,40.5
0.1,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.75,1.0,0.0,1.5,0.08,-2.05,-0.98,68.25,3.7,-27.4,4.5,1.0,5.25,2.0,2.25,1.75,3.75,0.5,0.25,1.0,1.75,0.75,1.25,0.45,0.64,2.95,505.1,-16.5,31.0
0.12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,1.75,0.0,3.75,-0.42,-0.17,1.14,103.22,-8.7,-86.5,2.25,1.0,3.25,1.75,1.75,0.0,1.5,1.0,0.0,0.0,1.5,0.0,0.25,0.83,-0.42,2.64,329.26,-18.7,41.3
0.14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.25,3.0,5.5,6.0,-0.11,0.39,1.89,196.25,-3.8,-91.7,0.75,0.0,2.0,0.5,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.89,-0.3,1.83,177.4,-21.5,44.6
0.16,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,5.25,5.25,5.0,6.5,-0.11,0.39,1.95,276.36,-2.9,-88.0,0.75,0.0,1.5,0.75,0.0,0.25,0.5,0.5,0.0,0.0,0.5,0.0,0.25,1.08,-1.3,1.52,44.21,-19.5,29.2
0.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.25,6.0,6.25,0.0,6.5,-1.11,0.39,2.2,342.97,-3.1,-62.2,1.0,0.0,0.75,0.5,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.5,0.58,-0.73,1.52,0.0,-12.6,23.0
0.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.25,0.75,7.25,0.0,0.0,6.5,-0.11,0.14,1.2,349.1,-10.8,-72.4,0.75,0.75,0.5,0.75,0.0,2.0,0.25,0.5,0.0,1.0,0.5,0.5,1.0,0.33,-0.42,0.58,0.0,0.0,-1.1
