time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.02,0.14,1.33,0.0,16.2,37.1,2.25,1.0,5.5,3.25,5.5,5.0,6.0,4.25,0.75,1.75,2.0,0.75,0.5,0.08,0.08,0.95,536.54,-7.1,22.7
0.04,0.0,0.0,0.75,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.27,1.52,3.68,26.5,57.2,2.5,1.0,6.5,5.5,5.75,5.25,6.5,4.25,0.5,1.0,1.25,0.5,0.5,0.08,0.08,0.95,543.47,-8.9,31.7
0.06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.45,1.64,16.24,17.2,57.9,3.75,1.0,7.0,5.5,6.5,5.75,7.0,3.75,0.5,0.75,1.0,0.5,0.25,0.08,0.14,0.95,561.73,-10.1,37.5
0.08,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-0.23,0.58,2.08,21.74,12.8,-28.5,4.75,1.0,7.75,7.0,7.25,5.75,7.25,3.25,0.5,0.25,1.0,0.75,0.5,0.02,0.14,0.95,615.55,-11.6,40.6
0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.89,2.58,18.4,29.1,49.3,5.5,1.25,8.25,7.25,7.5,6.0,7.75,3.0,0.25,0.0,1.0,0.25,0.25,0.02,0.14,0.95,670.32,-12.7,46.2
0.12,0.0,0.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.61,1.27,2.83,29.25,15.9,3.8,6.25,1.5,8.75,8.25,7.25,5.5,8.0,3.0,0.25,0.0,0.75,0.25,0.0,0.02,0.14,1.02,726.58,-14.0,49.2
0.14,0.75,0.0,0.75,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.75,-0.36,2.27,2.14,46.21,17.8,13.2,7.0,1.75,9.5,9.0,7.75,5.0,8.0,3.0,0.25,0.0,0.75,0.25,0.0,0.02,0.2,1.02,786.22,-14.9,50.6
0.16,1.25,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.08,2.95,1.2,59.51,22.5,30.9,8.0,1.75,10.5,9.25,7.75,4.0,8.5,3.0,0.25,1.25,0.75,0.75,0.0,0.02,0.2,1.02,846.57,-15.7,47.4
0.18,1.25,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,3.45,0.7,66.22,25.5,23.8,8.25,1.25,11.0,9.0,7.5,2.75,8.5,2.0,0.0,0.0,0.75,0.25,0.0,0.02,0.27,1.02,860.77,-18.7,54.5
0.2,1.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.77,3.83,-0.11,75.14,24.4,36.9,8.5,1.75,11.0,9.0,7.25,0.5,8.5,1.5,0.0,0.0,0.75,0.25,0.0,0.02,0.27,1.2,840.66,-21.2,57.2
