time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,4.25,2.25,5.0,7.25,-0.3,0.02,1.08,345.02,-6.0,-94.4,2.0,1.75,5.75,5.25,7.75,7.25,7.25,5.5,0.75,3.25,1.5,1.25,2.0,0.08,0.33,1.08,630.24,-4.1,18.3
0.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.25,0.5,3.5,0.75,4.5,7.0,-0.23,0.02,1.14,304.1,-6.1,-90.2,2.0,1.0,5.25,3.25,6.75,6.75,7.0,6.0,0.75,4.0,2.0,1.25,2.5,0.08,0.08,0.95,740.85,-2.6,8.9
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.25,1.5,1.5,3.75,5.5,-0.23,0.02,1.39,260.53,-4.6,-91.8,0.75,0.75,5.0,3.25,6.25,7.25,6.0,6.0,0.75,5.25,2.75,2.25,2.25,0.08,0.14,0.95,807.9,-0.9,0.0
0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,4.25,-0.11,0.02,1.27,197.61,-4.7,-70.5,1.25,1.5,3.0,3.25,7.0,6.75,5.0,6.0,0.75,5.25,2.0,2.25,1.25,0.08,0.14,0.95,806.54,0.2,4.0
0.1,0.0,0.0,0.0,1.25,0.0,0.0,0.25,1.0,0.0,0.5,0.0,2.0,3.0,0.02,0.02,1.02,137.83,-2.8,-69.3,0.0,1.0,3.0,2.0,6.25,6.25,3.5,6.5,0.75,4.25,3.25,1.5,3.75,0.08,0.08,0.95,767.16,2.6,-9.2
0.12,0.0,0.0,0.0,0.75,0.0,0.0,0.25,1.0,0.75,0.5,0.0,0.0,2.0,0.39,3.77,0.64,81.33,-5.0,-54.3,0.75,0.75,2.0,0.5,5.75,6.0,2.75,6.0,0.25,5.0,2.0,2.25,4.25,0.08,0.14,0.95,693.54,4.8,-16.1
0.14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.5,0.7,2.45,1.64,41.56,5.9,-28.7,0.75,0.75,1.0,1.25,3.0,5.5,2.25,6.75,0.25,5.5,3.25,2.75,5.0,0.08,0.08,0.95,630.88,5.6,-30.0
0.16,1.5,0.0,0.0,1.0,0.0,0.0,0.25,1.25,0.0,0.5,0.5,1.0,0.0,0.64,2.14,1.27,21.98,9.6,-5.3,0.0,0.0,1.0,0.5,1.5,5.0,1.25,6.0,0.25,6.25,2.5,2.75,4.5,0.08,0.08,0.95,539.72,8.2,-43.4
0.18,0.25,0.0,0.0,1.0,0.0,0.0,0.25,1.25,0.0,0.75,1.25,0.25,0.0,0.08,1.83,0.83,11.84,2.5,-28.1,0.0,0.0,0.25,0.5,1.0,4.5,1.0,6.5,0.25,6.5,2.75,3.0,5.0,0.02,0.08,0.95,466.79,9.4,-51.4
0.2,1.5,0.0,0.0,1.0,0.0,0.0,0.25,1.25,0.0,0.5,1.0,1.0,0.0,0.02,1.02,1.27,19.94,9.7,-10.7,0.0,0.0,0.0,0.5,1.0,4.5,1.0,6.75,0.25,7.25,2.75,3.5,5.75,0.08,0.08,0.95,425.27,9.8,-55.0
