time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,1.25,0.0,0.0,0.25,1.75,0.0,0.0,1.5,0.0,0.0,-0.61,-0.67,1.89,0.0,2.7,-21.2,1.5,1.0,3.0,2.75,4.5,5.75,3.5,5.0,1.0,3.5,4.25,1.5,2.0,0.08,0.08,0.95,558.05,-1.1,-2.4
0.04,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.3,-2.3,1.83,0.0,0.0,-11.7,2.25,1.25,3.25,3.0,5.25,6.0,4.0,5.0,1.0,1.5,3.25,0.75,1.25,0.08,0.08,0.95,535.18,-3.0,13.3
0.06,0.25,0.0,0.75,0.5,0.0,0.0,0.0,1.5,0.0,1.75,0.75,0.0,0.0,-0.3,-0.67,1.45,0.0,0.3,-26.3,1.25,1.75,4.0,3.25,5.5,6.0,4.5,4.0,1.0,1.5,2.0,0.75,1.25,0.08,0.08,0.95,519.05,-3.7,18.7
0.08,1.0,0.0,0.0,1.75,0.0,0.0,0.0,1.75,0.25,1.5,0.75,0.0,0.0,-0.36,-0.55,0.39,1.54,3.1,-6.8,2.0,1.5,5.5,5.5,6.25,6.0,5.0,3.75,0.75,1.5,2.0,0.75,1.25,0.08,0.14,0.95,536.47,-6.4,25.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.3,0.52,6.6,-16.7,-38.8,2.0,1.5,5.5,5.5,7.0,6.0,5.5,3.5,0.0,1.25,1.0,0.75,0.75,0.02,0.08,1.02,547.01,-6.7,32.3
0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,0.7,0.0,0.0,0.0,2.75,2.0,5.5,5.5,7.25,6.0,5.75,4.0,0.0,0.0,1.0,0.25,1.25,0.08,0.14,1.02,559.17,-7.4,36.9
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.23,1.14,0.0,0.0,0.0,3.25,1.75,7.0,7.25,7.25,6.0,6.0,3.25,0.0,0.0,0.75,0.25,0.25,0.02,0.14,0.95,587.06,-10.3,44.8
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.05,1.2,0.0,0.0,0.0,4.0,2.0,7.25,7.25,7.5,6.0,5.5,2.5,0.0,0.0,0.75,0.25,0.25,0.02,0.2,0.95,620.91,-11.1,47.8
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.08,1.27,0.0,0.0,0.0,3.0,2.0,8.0,7.5,8.0,6.0,6.0,2.5,0.0,0.0,0.5,0.25,0.5,0.02,0.2,0.95,652.52,-10.9,46.7
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.2,1.7,0.0,0.0,0.0,4.5,2.25,8.5,8.75,8.5,6.0,6.5,2.25,0.0,0.25,0.75,0.25,0.5,0.02,0.2,0.95,706.9,-12.0,48.1
