time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,75.31,30.5,73.1,0.5,0.75,0.25,1.25,0.5,1.25,0.5,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,160.57,-2.6,-14.0
0.04,2.5,0.0,1.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,74.86,27.8,66.7,0.5,0.5,0.0,1.25,0.25,1.25,0.5,1.0,0.75,1.5,1.5,1.0,0.25,0.02,0.14,0.95,157.01,-1.4,-19.3
0.06,2.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,73.48,30.5,73.1,0.75,0.75,0.5,1.25,0.25,1.25,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,155.6,-4.2,-9.5
0.08,2.5,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,75.59,28.3,66.4,0.75,0.5,0.25,1.25,1.0,1.25,0.5,1.0,0.75,1.75,1.75,1.0,0.5,0.02,0.14,0.95,159.44,-2.0,-14.3
0.1,2.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,74.48,30.5,73.1,0.5,0.75,0.25,1.25,1.0,1.25,0.75,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,164.73,-2.7,-10.2
0.12,2.5,0.0,0.75,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,73.84,27.1,67.1,0.5,0.5,0.0,1.25,0.25,1.25,0.5,0.75,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,161.11,-2.1,-20.2
0.14,2.25,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.17,0.08,0.95,70.02,26.8,60.4,0.5,0.75,0.25,1.25,1.0,1.25,0.5,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,163.07,-2.3,-10.6
0.16,2.5,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,68.78,29.9,73.9,0.5,0.75,0.5,1.25,0.25,1.25,0.5,0.75,0.75,1.5,1.5,1.0,0.5,0.02,0.14,0.95,159.02,-3.5,-14.4
0.18,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.17,0.08,0.95,66.47,22.9,48.0,0.5,0.5,0.25,1.25,0.5,1.25,0.75,0.75,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,156.74,-3.1,-13.4
0.2,2.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.17,0.08,0.95,63.86,25.4,65.1,0.5,0.75,0.75,1.25,0.5,1.25,0.5,1.0,0.75,1.5,1.5,1.0,0.25,0.02,0.14,0.95,157.66,-4.1,-9.3
0.22,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.17,0.08,0.95,60.76,24.7,62.8,0.5,0.5,0.5,1.25,1.75,1.25,0.75,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,166.18,-2.8,-6.6
0.24,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.17,0.08,0.95,58.42,24.6,65.8,0.75,0.75,0.0,1.25,0.25,1.25,0.5,1.25,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,164.88,-2.2,-15.7
0.26,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,55.52,27.9,77.1,0.5,0.5,0.5,1.25,0.5,1.25,0.5,1.25,0.75,1.75,1.75,1.0,0.25,0.02,0.14,0.95,167.51,-2.4,-16.7
0.28,2.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.17,0.08,0.95,52.1,27.3,75.5,0.5,0.5,0.25,1.25,0.25,1.25,0.5,1.0,0.75,1.5,1.5,1.0,0.25,0.02,0.14,0.95,160.71,-2.4,-17.3
0.3,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.17,0.08,0.95,52.28,24.7,62.8,0.75,0.5,0.25,1.25,0.25,1.25,0.5,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,156.25,-3.3,-16.1
0.32,2.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,-0.11,0.08,0.95,51.66,26.1,66.5,0.5,0.75,1.25,1.25,1.0,1.25,0.5,1.0,0.75,1.5,1.75,1.0,0.25,0.02,0.14,0.95,162.31,-5.3,-4.8
