time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.0,1.25,0.5,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,-0.17,0.08,0.95,62.84,18.2,10.8,0.5,1.0,0.5,1.25,0.5,2.0,0.5,1.25,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,169.88,-1.4,-4.4
0.04,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.75,0.0,0.0,-0.17,0.08,0.95,66.47,15.7,10.3,0.5,0.75,0.5,1.25,0.25,2.0,0.5,1.0,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,166.93,-1.7,-7.5
0.06,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,-0.17,0.08,0.95,63.33,14.8,5.4,0.5,0.75,0.25,1.25,0.5,2.0,0.5,1.25,0.75,1.5,1.25,0.75,0.25,0.02,0.14,0.95,166.17,-0.1,-6.7
0.08,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,66.18,20.7,23.5,0.5,0.75,0.5,1.25,0.5,2.0,0.5,1.0,0.75,1.5,1.5,0.75,0.0,0.02,0.14,0.95,164.22,-1.9,-3.6
0.1,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,-0.17,0.08,0.95,66.86,19.1,15.6,0.25,0.75,0.5,0.75,0.5,2.0,0.5,1.25,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,162.19,0.2,-12.0
0.12,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,67.65,23.1,27.4,0.5,1.0,0.5,1.25,0.25,2.0,0.5,1.25,0.75,1.5,1.5,0.75,0.5,0.02,0.14,0.95,164.8,-1.2,-8.1
0.14,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,68.14,20.7,23.5,0.5,1.0,0.5,1.25,0.5,2.0,0.5,1.0,0.75,1.5,1.25,0.75,0.0,0.02,0.14,0.95,165.12,-2.0,0.2
0.16,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,68.36,23.1,27.4,1.0,0.5,0.5,1.25,0.25,2.0,0.5,1.25,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,167.71,-2.4,-6.3
0.18,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.75,0.0,0.0,-0.17,0.08,0.95,69.86,18.7,18.0,0.5,0.75,0.25,1.25,0.25,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,165.4,-1.0,-10.6
0.2,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.25,-0.17,0.08,0.95,67.43,20.3,22.3,0.5,0.5,0.5,1.5,0.5,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,166.68,-1.9,-8.3
0.22,0.75,0.0,1.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,64.33,20.8,22.4,0.5,0.75,0.5,1.25,0.25,2.0,0.5,1.25,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,167.18,-1.5,-9.6
0.24,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,62.86,23.1,27.4,0.5,0.75,0.5,1.0,0.5,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,167.96,-1.4,-8.9
0.26,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,61.58,22.0,25.1,1.0,1.0,0.5,1.25,0.25,2.0,0.5,1.25,0.75,1.25,1.75,0.75,0.0,0.02,0.14,0.95,169.99,-3.7,0.4
0.28,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,61.17,22.0,25.1,1.25,1.0,0.5,1.25,0.5,2.0,0.5,1.0,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,175.31,-3.7,2.0
0.3,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,63.93,20.7,23.5,0.5,0.75,0.5,0.75,0.25,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,171.4,-1.1,-12.2
0.32,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,64.25,19.6,21.1,0.5,0.75,0.5,1.25,0.5,2.0,0.5,1.0,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,169.97,-1.6,-6.0
0.34,0.75,0.0,1.5,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,65.16,23.1,27.4,0.75,0.75,0.25,0.75,0.25,2.0,0.5,1.25,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,165.41,-0.6,-12.2
0.36,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.5,0.75,0.0,0.0,-0.17,0.08,0.95,65.08,19.7,18.8,0.5,1.0,0.5,1.25,0.25,2.0,0.75,1.0,0.75,1.5,1.5,0.75,0.0,0.02,0.14,0.95,164.26,-2.6,-2.4
0.38,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,63.88,22.0,25.1,0.25,1.0,0.5,1.25,0.25,2.0,0.5,1.25,0.75,1.25,1.5,0.75,0.0,0.02,0.14,0.95,162.11,-1.6,-4.0
0.4,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,63.82,19.6,21.1,0.5,0.75,0.5,1.25,0.5,2.0,0.25,1.25,0.75,1.5,1.75,0.75,0.25,0.02,0.08,0.95,165.27,-1.0,-8.4
0.42,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,62.78,22.0,25.1,0.5,0.75,0.5,1.5,0.25,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,166.81,-2.2,-7.5
0.44,0.75,0.0,1.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,-0.17,0.08,0.95,63.92,21.3,19.0,0.5,1.0,0.25,1.25,0.25,2.0,0.5,1.0,0.75,1.5,1.75,0.75,0.25,0.02,0.14,0.95,167.04,-1.3,-8.1
0.46,0.75,0.0,1.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,-0.17,0.08,0.95,61.39,20.8,22.4,0.5,0.75,0.5,0.75,0.25,2.0,0.5,1.0,0.75,1.5,1.5,0.75,0.25,0.02,0.14,0.95,162.97,-0.9,-10.7
