time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,5.5,4.25,0.0,1.25,2.75,3.0,0.0,0.25,1.5,0.0,0.25,-0.11,0.14,0.95,270.65,15.1,23.1,0.25,0.25,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.39,2.33,48.18,-23.8,63.2
0.04,0.0,0.0,5.25,0.0,0.0,0.0,2.5,1.75,0.0,0.5,0.5,0.0,0.0,-0.11,0.14,0.95,237.28,22.8,23.5,0.25,0.5,1.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.64,2.58,43.37,-21.1,67.1
0.06,0.0,0.5,5.75,4.75,0.0,0.75,2.5,1.75,0.0,1.0,0.25,0.0,0.0,-0.11,0.14,1.02,234.92,18.3,36.5,0.25,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,1.27,3.08,41.68,-21.6,52.0
0.08,0.0,1.25,6.0,7.5,0.0,0.0,2.5,0.25,0.0,1.0,0.0,0.0,0.0,-0.11,0.14,0.95,238.17,22.8,51.0,0.25,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,2.33,1.95,39.35,-23.5,42.3
0.1,2.5,0.5,7.0,6.5,0.0,0.0,2.75,1.75,0.25,0.25,1.25,0.0,0.25,-0.11,0.14,0.95,261.66,22.9,42.6,0.5,0.0,1.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-0.61,3.2,1.14,40.76,-19.3,37.9
0.12,1.25,1.0,7.0,7.5,0.0,0.0,2.5,1.0,0.5,0.25,0.75,0.0,0.25,-0.11,0.2,0.95,279.8,23.2,46.4,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,3.7,0.27,40.07,-20.7,70.6
0.14,2.75,1.0,7.25,8.5,0.0,0.0,2.75,1.25,0.0,0.0,0.75,0.0,0.25,-0.11,0.2,0.95,310.76,24.1,52.2,0.75,1.25,1.25,0.0,1.25,0.5,0.75,1.25,0.0,0.0,1.75,0.0,0.5,-1.98,4.02,0.14,75.87,-8.4,16.0
0.16,3.0,1.0,7.5,8.0,0.0,0.0,2.75,0.25,0.0,0.0,0.5,0.0,0.25,-0.11,0.2,0.95,326.54,26.5,58.1,0.25,0.75,1.0,0.0,0.0,0.5,0.25,0.25,0.0,0.5,0.5,0.75,0.0,-1.67,3.64,0.2,83.9,-10.9,3.3
0.18,0.0,1.25,8.0,8.5,0.0,0.0,3.0,1.75,0.0,0.0,0.0,0.0,0.25,-0.11,0.2,0.95,332.64,22.7,49.7,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,3.25,1.75,3.0,1.5,0.33,-0.42,2.27,130.42,-2.4,-61.9
0.2,4.5,1.0,8.0,9.0,0.0,0.0,3.25,1.5,0.0,0.0,0.0,0.0,0.0,-0.11,0.2,0.95,355.01,25.5,59.5,0.25,0.75,0.75,0.0,0.0,0.25,0.0,1.0,0.0,7.0,4.5,4.5,4.5,-0.3,0.27,0.83,216.71,2.6,-74.2
