time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,4.5,1.0,7.0,7.0,3.5,1.75,0.5,4.25,2.75,2.25,0.5,1.25,1.0,-0.17,0.08,0.95,595.08,11.8,24.7,0.5,0.5,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.58,1.64,61.53,-23.4,70.1
0.04,4.75,1.0,7.25,7.25,0.0,1.75,0.5,3.75,2.0,1.25,0.0,0.5,1.0,-0.17,0.08,0.95,525.27,15.7,32.6,0.5,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.39,0.95,1.7,53.44,-15.0,31.7
0.06,4.75,1.0,7.25,7.5,2.5,1.5,0.5,2.75,1.75,1.25,0.0,0.5,0.75,-0.17,0.08,0.95,486.81,15.5,38.6,0.0,0.25,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.45,1.39,1.83,49.4,-16.4,40.5
0.08,5.75,1.0,8.0,7.5,0.0,1.25,0.5,2.0,1.5,1.25,0.0,0.5,0.75,-0.17,0.08,0.95,443.49,19.7,42.2,0.0,0.5,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.27,1.58,2.45,44.57,-18.6,54.4
0.1,6.0,1.0,8.0,8.25,0.0,1.25,0.25,2.25,1.0,1.25,0.0,0.5,0.5,-0.17,0.14,0.95,417.66,19.8,45.0,0.0,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.05,2.08,2.45,42.27,-6.9,34.4
0.12,6.5,1.5,8.0,8.5,0.0,1.25,0.0,1.5,1.0,1.25,0.0,0.5,0.75,-0.17,0.14,0.95,408.08,20.5,47.6,0.25,0.25,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,2.77,1.52,44.1,-20.3,54.0
0.14,6.5,2.0,8.0,8.75,0.0,1.0,0.0,1.25,1.0,1.25,0.0,0.5,0.75,-0.17,0.14,0.95,412.19,20.9,49.4,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,3.58,0.02,43.19,-16.3,57.1
0.16,7.25,2.5,8.5,9.75,0.0,1.25,0.0,1.25,1.0,1.25,0.0,0.5,0.75,-0.17,0.14,0.95,438.85,20.9,51.4,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.86,4.45,-0.05,36.46,-11.4,36.5
0.18,7.5,3.25,8.75,9.75,0.0,1.25,0.0,0.75,1.0,1.25,0.0,0.5,0.75,-0.17,0.2,0.95,469.74,21.5,54.1,0.5,0.5,1.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.48,4.02,0.2,42.54,-14.2,33.9
0.2,8.0,3.75,9.25,11.0,0.0,1.75,0.0,0.75,1.0,1.25,0.0,0.5,0.75,-0.17,0.2,1.02,520.93,21.1,55.2,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.17,0.27,0.89,34.95,-10.5,25.2
0.22,8.25,4.0,9.25,11.0,0.0,1.75,0.0,0.5,1.0,1.25,0.0,0.5,0.75,-0.23,0.2,1.08,561.74,21.3,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.25,3.25,3.75,0.2,-0.3,1.64,94.19,7.7,-96.1
0.24,8.5,4.5,9.25,11.0,0.0,1.5,0.0,0.25,0.75,1.25,0.0,0.5,0.75,-0.23,0.27,1.08,597.3,21.9,58.6,0.5,0.5,0.0,0.5,0.0,0.75,0.0,0.0,0.75,8.25,3.0,5.25,7.5,-0.86,0.45,2.02,215.85,4.9,-79.1
0.26,8.5,4.75,9.25,11.0,0.0,1.25,0.0,0.75,0.75,0.75,0.0,0.5,0.75,-0.17,0.27,1.08,614.28,22.1,59.5,0.0,0.0,1.75,0.0,1.0,0.0,0.0,1.75,0.5,8.0,6.0,5.5,7.0,-0.11,0.64,2.64,334.22,2.2,-74.1
0.28,8.25,5.0,9.25,11.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.5,0.5,-0.23,0.33,1.14,617.52,23.9,61.9,0.0,0.75,0.0,0.5,0.5,0.75,0.0,4.75,1.5,8.75,7.5,5.75,8.0,0.27,0.2,1.2,490.75,4.6,-72.7
0.3,8.5,5.25,8.75,11.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.5,0.75,-0.36,0.39,1.27,608.31,23.7,62.2,0.25,0.5,0.0,1.25,1.25,2.25,0.25,6.0,2.75,9.25,8.25,5.75,7.75,0.08,0.2,1.02,651.9,4.3,-62.5
0.32,7.5,5.0,8.0,9.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.5,0.75,-0.36,0.39,1.52,569.26,24.1,63.3,1.0,0.75,2.5,2.25,3.75,2.0,1.0,7.0,3.25,9.5,9.0,5.75,7.5,0.14,0.14,0.95,818.74,0.8,-44.8
0.34,6.75,0.0,6.0,7.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,-0.48,0.58,1.83,459.6,28.5,65.7,2.75,1.0,5.75,2.75,3.75,2.75,1.25,7.5,3.75,9.25,9.0,5.75,6.75,0.14,0.08,0.95,966.52,-2.4,-31.7
