time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.75,4.25,4.5,0.0,2.0,0.75,5.75,2.5,4.25,2.5,1.5,1.5,-0.17,0.02,0.95,440.1,4.4,-12.8,1.25,0.5,0.5,1.25,3.0,1.25,0.5,1.0,0.75,0.5,0.75,0.25,0.75,-0.11,2.02,1.64,83.7,-3.4,18.8
0.04,1.25,0.75,4.25,5.5,0.0,2.25,0.75,5.5,2.75,2.75,1.75,1.5,1.5,-0.17,0.02,0.95,404.95,6.2,-3.7,1.25,0.5,0.5,1.75,2.5,1.0,0.5,1.0,0.5,0.5,0.5,0.25,0.75,-0.73,2.77,1.39,132.99,-4.6,21.7
0.06,1.25,0.75,5.5,6.5,0.0,2.0,0.75,5.5,2.25,2.5,1.25,1.0,1.25,-0.17,0.02,0.95,387.05,8.3,5.7,1.25,0.25,0.5,1.75,3.25,1.25,0.5,1.0,0.75,0.75,0.25,0.25,0.75,-1.17,3.52,0.83,179.7,-3.0,21.3
0.08,1.75,1.25,6.0,7.0,0.0,2.25,0.75,5.25,2.0,2.25,1.25,0.5,1.0,-0.17,0.08,0.95,384.57,9.7,14.8,1.25,0.25,0.25,1.25,3.0,1.25,0.25,1.0,0.75,1.25,1.0,0.25,1.0,-1.3,3.77,0.58,204.99,-1.0,6.5
0.1,2.75,2.0,6.75,8.0,0.0,2.25,0.75,5.0,1.5,2.5,0.5,0.5,0.5,-0.17,0.08,0.95,401.23,11.7,26.1,1.25,0.5,0.25,1.25,2.5,1.0,0.25,1.0,0.25,1.5,1.25,1.25,1.5,-1.23,4.27,-1.17,221.5,-1.2,-8.0
0.12,3.0,2.25,7.25,9.0,5.75,2.5,0.75,4.75,1.5,1.75,0.0,0.75,0.5,-0.17,0.08,0.95,470.65,10.3,35.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,2.75,-0.05,0.27,1.95,202.02,8.2,-90.4
0.14,4.5,3.5,8.0,10.5,7.5,3.0,0.5,4.75,1.0,1.0,0.0,0.5,0.25,-0.17,0.08,1.02,577.61,11.4,45.2,0.5,0.0,0.0,0.0,0.25,0.5,1.0,2.0,0.75,6.5,4.5,4.25,5.25,0.02,0.2,2.27,260.56,3.8,-75.9
0.16,5.75,3.75,8.5,10.5,0.0,2.75,0.5,4.25,0.75,0.75,0.0,0.5,0.25,-0.17,0.08,1.02,624.88,16.6,48.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,2.5,1.0,7.0,5.5,4.25,5.75,-0.11,0.33,1.33,318.68,4.6,-81.9
0.18,6.25,4.5,8.75,11.5,0.0,2.75,0.25,3.5,0.5,1.25,0.0,0.5,0.25,-0.17,0.14,1.02,659.49,17.0,50.6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,4.0,1.75,7.5,6.25,4.25,6.0,0.02,0.14,0.95,410.08,5.1,-73.7
0.2,6.75,5.0,9.0,11.5,0.0,2.25,0.25,3.5,0.5,1.0,0.0,0.5,0.25,-0.17,0.14,1.08,668.14,18.0,52.8,1.25,0.0,0.5,1.75,3.25,2.25,0.5,6.0,2.25,8.75,6.5,5.5,6.75,0.08,0.14,0.95,549.38,3.3,-50.4
