time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,6.75,5.75,7.75,9.5,0.0,3.75,0.0,1.0,0.25,1.0,0.0,0.0,0.25,-0.17,0.14,1.14,609.51,18.1,61.7,0.0,0.5,0.0,0.75,1.5,0.75,0.75,5.25,1.75,8.75,7.25,6.0,7.25,0.08,0.08,0.95,506.99,4.1,-67.3
0.04,7.0,6.25,7.75,9.25,0.0,3.75,0.0,0.5,0.25,1.0,0.0,0.25,0.25,-0.3,0.2,1.27,583.93,18.6,62.7,1.25,0.0,0.5,1.5,2.75,1.25,0.75,6.25,2.75,9.25,8.25,6.0,7.75,0.08,0.08,0.89,690.23,2.6,-56.6
0.06,6.25,4.75,8.0,8.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,-0.36,0.2,1.52,515.96,25.5,72.0,0.75,0.0,0.5,2.0,2.5,1.75,1.0,7.0,3.25,9.5,8.75,6.5,7.75,0.14,0.08,0.95,827.45,2.7,-56.7
0.08,7.25,5.5,6.5,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.27,1.7,457.87,25.6,76.7,1.0,0.25,1.0,1.75,3.0,2.0,1.25,7.25,3.25,10.0,9.0,6.5,8.0,0.14,0.08,0.95,939.07,2.4,-53.4
0.1,5.75,0.0,7.0,7.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.0,-0.55,0.27,1.95,368.59,27.2,62.1,1.0,0.25,2.0,2.0,3.5,2.25,1.25,7.75,4.0,10.0,9.5,6.75,8.25,0.14,0.08,0.95,1031.74,1.5,-49.8
0.12,2.0,0.0,6.5,2.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,-0.55,0.58,2.14,275.41,28.2,52.2,1.0,0.75,2.25,2.0,3.5,2.5,1.25,7.75,4.0,9.75,9.25,6.5,8.25,0.14,0.08,0.95,1091.16,1.3,-47.2
0.14,0.0,0.0,3.5,2.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,-0.23,0.64,2.45,178.02,23.8,42.8,1.5,0.5,2.75,2.0,3.75,2.5,1.75,7.75,4.0,9.5,9.0,6.5,8.0,0.14,0.08,0.95,1119.0,0.5,-44.5
0.16,0.0,0.0,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.17,1.7,70.14,31.8,60.0,1.25,0.75,2.75,2.0,4.25,2.25,2.0,7.75,4.0,9.0,9.25,6.0,7.75,0.14,0.08,0.95,1105.66,0.3,-42.6
0.18,0.0,0.0,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-1.42,1.58,0.0,31.8,60.0,1.25,0.75,3.0,2.0,4.5,2.75,2.0,7.25,3.75,8.75,8.25,5.75,7.25,0.14,0.08,0.95,1056.78,0.3,-39.5
0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.8,2.39,0.0,17.2,57.9,1.75,0.75,3.25,2.0,4.25,2.75,2.0,7.0,3.5,8.25,7.75,5.5,6.75,0.14,0.08,0.95,974.21,-0.2,-36.7
