time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.0,3.75,4.25,9.0,0.0,4.25,0.5,5.25,1.0,2.5,0.0,1.0,0.5,-0.17,0.02,1.02,449.62,7.2,27.1,1.25,0.0,0.0,1.25,2.75,1.0,0.25,1.25,0.25,0.5,1.0,0.0,1.0,-1.17,2.89,1.27,200.83,-0.5,10.6
0.04,2.75,4.0,5.25,9.25,8.25,4.5,0.25,5.25,0.75,2.25,0.0,1.0,0.75,-0.17,0.08,1.02,561.3,6.0,35.2,1.25,0.5,0.0,1.25,3.25,1.0,0.25,1.25,0.25,0.75,1.0,0.0,1.25,-1.23,3.58,0.64,202.41,-0.2,12.0
0.06,3.5,4.25,5.75,10.5,0.0,4.5,0.25,4.5,0.5,2.0,0.0,1.0,0.5,-0.23,0.08,1.02,585.18,10.4,37.1,1.25,0.0,0.25,1.25,2.25,1.0,0.25,1.25,0.25,1.0,1.0,0.0,1.25,-0.98,3.77,0.2,194.74,-0.5,2.9
0.08,4.75,5.25,6.5,10.5,0.0,4.5,0.25,4.25,0.5,1.25,0.0,1.0,0.5,-0.23,0.14,1.08,626.71,12.4,43.6,1.25,0.0,0.0,1.25,2.75,1.0,0.25,1.25,0.25,1.75,1.0,0.5,1.25,-1.11,4.64,0.02,194.6,1.0,-4.9
0.1,5.75,5.25,7.25,11.5,0.0,3.75,0.0,3.25,0.25,1.0,0.0,1.0,0.5,-0.23,0.14,1.14,633.42,15.1,49.1,1.25,0.5,0.0,1.25,2.5,1.0,0.25,1.25,0.25,3.5,2.25,2.5,2.5,-0.11,-0.36,1.64,217.0,1.0,-31.8
0.12,6.0,6.0,6.75,11.5,0.0,0.0,0.0,3.0,0.25,1.0,0.0,1.0,0.5,-0.23,0.14,1.14,626.39,18.7,52.4,1.25,0.0,0.0,1.25,2.75,1.0,0.25,1.5,0.25,5.75,3.25,4.5,5.5,-0.36,0.14,0.77,274.41,2.9,-52.9
0.14,0.0,6.25,8.0,11.5,0.0,1.5,0.0,2.75,0.25,1.0,0.0,1.0,0.5,-0.23,0.2,1.14,584.78,15.2,45.4,1.25,0.0,0.5,1.25,1.75,1.0,0.25,2.75,1.0,7.75,5.5,5.75,7.75,0.2,0.33,1.83,372.56,2.6,-62.0
0.16,7.25,6.25,8.0,11.5,0.0,0.0,0.0,2.0,0.25,1.0,0.0,1.0,0.5,-0.3,0.27,1.14,585.29,20.8,56.7,0.75,0.0,0.0,1.25,2.25,0.0,0.25,4.25,1.5,8.75,7.5,6.25,8.0,0.08,0.39,1.52,511.68,3.1,-66.7
0.18,6.75,0.0,7.75,10.5,0.0,0.0,0.0,2.0,0.25,1.0,0.0,0.25,0.5,-0.3,0.33,1.2,527.63,22.6,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,2.0,9.5,8.75,6.25,7.25,0.02,0.14,1.08,629.96,4.8,-77.8
0.2,6.5,0.0,7.5,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-0.36,0.39,1.39,458.06,26.0,59.7,1.25,0.5,0.0,1.25,2.5,3.0,0.25,7.0,1.75,9.75,9.5,6.5,8.0,0.14,0.14,1.02,761.58,4.0,-56.3
