time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,4.5,4.0,3.0,4.25,-0.42,0.39,2.95,176.69,-1.1,-79.5,0.0,0.5,0.75,1.5,3.25,0.75,0.25,0.5,0.5,0.75,1.0,0.25,0.5,0.58,-0.23,0.77,118.86,-2.7,15.1
0.04,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.75,0.5,4.75,0.0,3.0,5.0,-0.23,0.27,1.08,229.03,-9.1,-79.7,0.0,0.5,0.5,1.25,2.75,1.0,0.25,0.75,0.25,0.5,0.75,0.0,0.75,0.52,0.02,0.89,142.21,0.0,15.4
0.06,0.0,0.5,0.0,1.25,0.0,0.0,0.25,4.0,0.5,5.75,4.5,4.75,5.5,-0.11,0.08,1.02,304.16,-3.9,-72.3,0.0,0.5,0.75,1.5,2.75,1.25,0.25,0.5,0.25,0.5,0.75,0.25,0.75,0.52,0.14,0.95,156.59,-1.5,16.3
0.08,0.0,0.5,0.0,1.25,0.0,0.75,0.25,4.0,0.5,5.75,5.25,4.75,5.5,-0.17,0.08,0.95,373.61,-4.0,-69.7,0.0,0.5,0.75,1.5,3.0,1.0,0.25,0.25,0.25,0.5,0.75,0.0,0.75,0.58,0.27,1.02,158.44,-2.2,21.6
0.1,0.0,0.25,0.0,1.5,0.0,0.75,0.25,4.5,1.25,5.75,0.0,5.25,6.0,-0.17,0.08,0.95,415.85,-6.6,-69.1,0.0,0.75,0.75,1.5,2.75,1.0,0.25,0.25,0.25,0.5,1.0,0.25,0.75,0.58,0.39,1.14,162.41,-3.0,17.2
0.12,1.0,0.5,0.0,1.25,0.0,1.0,0.5,5.0,1.5,6.25,0.0,5.5,6.0,-0.17,0.08,0.95,444.65,-5.3,-61.6,0.0,0.5,1.0,1.5,2.5,1.25,0.25,0.25,0.25,0.25,1.0,0.0,0.75,0.58,0.58,1.33,166.98,-3.5,21.1
0.14,0.0,0.5,0.0,1.25,0.0,0.75,0.5,5.0,1.5,6.5,6.5,5.75,6.0,-0.17,0.08,0.95,497.43,-3.3,-69.7,0.0,0.5,0.5,0.75,2.75,0.75,0.25,0.0,0.5,0.5,0.75,0.25,0.5,0.58,0.7,1.52,163.6,-2.1,15.6
0.16,0.0,0.5,0.0,1.25,0.0,1.25,0.75,5.25,2.0,6.5,6.75,5.75,6.25,-0.17,0.02,0.95,547.02,-3.3,-67.7,0.0,0.75,0.5,1.25,2.75,1.0,0.25,0.0,0.25,0.0,1.0,0.0,0.75,0.7,0.77,1.64,152.82,-3.0,25.1
0.18,0.0,0.5,0.0,1.25,2.0,1.5,0.75,5.5,2.25,6.5,6.75,5.75,6.25,-0.11,0.02,0.95,601.61,-3.4,-59.4,0.0,0.5,0.5,1.5,2.25,0.75,0.25,0.0,0.25,0.5,1.0,0.5,0.5,0.77,0.83,1.77,142.86,-4.0,12.4
0.2,0.75,0.5,0.0,2.0,2.5,1.25,0.75,5.75,2.5,6.5,7.0,5.5,6.0,-0.17,0.08,0.95,644.39,-2.1,-52.6,0.0,0.25,0.75,0.75,2.25,0.75,0.25,0.0,0.25,0.5,1.0,0.25,0.0,0.7,1.2,2.2,126.78,-4.6,19.0
