time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.5,0.25,0.25,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.75,0.0,0.5,-0.48,1.64,0.45,63.91,6.9,-3.9,1.0,0.25,1.0,0.25,0.25,1.75,0.25,0.5,0.5,2.5,0.75,0.5,1.25,-0.48,1.14,1.2,36.58,0.1,-19.7
0.04,0.5,0.5,0.25,1.25,0.0,0.0,0.0,1.5,0.5,0.5,0.75,0.25,0.25,-0.86,0.77,0.95,73.5,5.5,-5.9,1.0,0.25,1.0,0.5,1.25,1.75,0.5,1.0,0.5,2.0,0.75,0.5,1.5,0.08,0.7,1.2,65.05,0.1,-11.1
0.06,2.75,0.25,0.25,1.25,0.0,0.0,0.0,2.0,0.25,0.25,0.0,0.25,0.25,-0.05,0.14,0.95,90.84,12.1,27.9,1.0,0.0,0.75,0.5,1.25,1.25,0.0,1.0,0.5,2.25,0.5,0.5,0.5,0.08,0.83,0.83,83.21,0.4,-8.8
0.08,2.75,0.0,0.25,2.0,0.0,0.0,0.0,1.75,0.25,0.25,0.75,0.5,0.25,-0.42,0.52,0.95,112.93,13.2,17.8,1.0,0.0,1.0,0.5,1.0,1.25,0.25,1.0,0.5,1.5,1.0,0.5,1.0,-0.11,0.83,0.83,99.87,-1.9,-11.6
0.1,3.75,0.25,0.25,3.25,0.0,0.0,0.0,1.75,0.25,0.5,0.75,0.5,0.5,-0.55,0.77,1.52,144.61,14.1,25.7,1.0,0.0,1.0,0.5,0.25,1.25,0.25,0.75,0.5,1.5,1.25,0.25,1.5,-0.17,0.58,1.2,110.88,-2.1,-21.0
0.12,4.75,0.25,0.0,3.75,0.0,0.0,0.0,1.75,0.5,0.5,0.5,0.0,0.5,-0.17,0.27,0.77,171.79,15.6,37.9,1.0,0.0,0.75,0.5,1.25,1.0,0.25,0.75,0.5,1.25,0.75,0.25,1.0,-0.23,0.52,1.33,121.33,-2.0,-6.0
0.14,3.75,0.5,1.0,5.25,0.0,0.5,0.0,1.5,0.25,0.5,0.25,0.25,0.5,-0.3,0.27,1.52,201.88,15.4,40.8,1.0,0.0,1.0,0.5,1.25,1.25,0.25,0.5,0.5,1.25,0.75,0.25,0.75,-0.23,0.52,1.27,126.36,-3.3,0.6
0.16,0.0,0.75,0.0,7.0,0.0,0.0,0.0,1.75,0.0,0.5,0.0,0.25,0.5,-0.17,0.2,1.14,206.88,8.4,28.0,1.0,0.0,0.75,0.5,1.25,0.75,0.25,0.5,0.5,1.25,0.75,0.25,1.0,-0.17,0.45,1.2,128.82,-3.2,-6.2
0.18,6.0,1.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.17,0.2,1.02,234.01,20.9,64.7,1.0,0.0,1.0,0.5,1.25,1.25,0.5,0.75,0.5,1.25,0.5,0.0,1.0,-0.05,0.33,1.27,136.7,-2.3,1.7
0.2,5.75,0.75,0.0,7.75,0.0,0.0,0.5,1.25,0.0,0.75,0.0,0.25,0.0,-0.23,0.14,1.2,250.72,18.7,56.5,1.0,0.0,1.0,0.5,1.25,1.0,0.25,0.5,0.5,1.25,0.75,0.25,0.75,0.02,0.27,1.2,135.82,-4.0,-0.2
