time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.75,0.25,1.5,0.5,0.0,0.0,0.5,1.0,0.5,0.75,1.5,0.5,0.5,0.02,0.45,1.45,123.82,14.2,-2.1,1.0,0.5,0.25,0.5,2.25,6.0,0.5,8.5,0.5,9.5,4.5,5.5,8.75,0.14,0.08,0.95,715.21,8.0,-51.1
0.04,1.0,0.5,2.0,0.25,0.0,0.0,4.0,5.0,0.5,0.75,2.5,0.5,0.25,-0.05,0.39,1.45,153.02,8.0,-13.2,1.0,0.25,0.5,0.5,1.0,5.5,0.5,8.5,0.5,9.75,4.25,5.5,9.0,0.14,0.08,0.95,714.58,8.0,-55.8
0.06,1.0,0.5,1.25,0.5,0.0,0.0,1.0,4.0,0.25,0.75,1.75,0.5,0.25,-0.17,0.33,1.33,162.46,5.0,-14.9,1.0,0.25,0.75,0.5,2.5,5.25,0.75,8.25,0.5,9.75,4.5,5.5,9.0,0.14,0.08,0.89,721.03,7.3,-51.6
0.08,1.25,0.25,1.0,0.75,0.0,0.0,0.5,0.75,0.5,1.0,1.5,0.5,0.75,-0.23,0.27,1.27,157.74,10.8,-13.9,1.0,0.5,0.75,0.5,2.25,5.25,0.25,8.0,0.5,9.5,4.5,5.75,9.0,0.2,0.08,0.89,722.62,7.2,-52.1
0.1,1.5,0.0,1.0,0.75,0.0,0.0,0.5,0.75,0.75,1.5,1.5,0.0,0.0,-0.23,0.2,1.2,143.21,12.4,-3.6,1.0,0.25,0.5,0.5,1.5,4.5,0.25,8.0,0.5,9.75,4.5,5.5,9.25,0.14,0.08,0.95,715.99,7.6,-57.1
0.12,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.75,1.5,0.25,0.0,-0.23,0.14,1.08,115.4,12.4,-20.0,1.0,0.25,0.5,0.5,1.75,4.5,0.25,8.0,0.5,9.5,4.25,5.5,9.25,0.2,0.08,0.95,702.48,7.6,-56.2
0.14,1.0,0.25,1.0,0.0,0.0,0.25,0.25,0.5,0.5,0.75,1.0,0.5,0.25,-0.23,0.14,0.95,96.73,11.7,-9.9,1.0,0.25,0.0,0.5,1.5,3.5,0.25,8.0,0.5,9.5,3.5,5.5,9.25,0.2,0.08,0.95,679.04,8.2,-59.9
0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,1.5,0.25,0.0,-0.17,0.08,0.89,70.12,15.7,-26.9,1.25,0.5,0.0,0.5,1.75,3.25,0.25,7.5,0.5,9.25,3.25,5.0,9.5,0.2,0.08,0.95,652.89,7.9,-57.6
0.18,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,-0.17,0.02,0.77,54.95,17.5,-1.8,1.0,0.25,0.0,0.5,0.0,3.25,0.75,7.5,0.5,9.0,3.25,4.75,9.5,0.2,0.08,1.02,619.41,8.3,-64.3
0.2,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,1.5,0.25,0.5,-0.11,-0.11,0.83,50.96,7.5,-27.6,1.0,0.5,0.0,0.5,1.75,3.25,0.25,6.75,0.25,8.25,1.25,4.0,9.25,0.27,0.08,1.14,572.95,9.3,-56.0
0.22,1.25,0.0,0.25,0.0,0.0,0.0,0.25,1.0,0.5,0.75,1.5,0.25,0.0,-0.3,-0.17,0.7,54.61,9.0,-21.5,1.0,0.5,0.0,0.5,1.5,2.0,0.5,5.75,0.5,7.25,1.0,3.5,9.0,0.39,0.08,1.2,511.99,8.5,-58.3
0.24,0.5,0.25,0.75,0.0,0.0,0.25,0.25,1.75,0.0,0.0,1.5,0.0,0.0,-0.36,-0.17,0.77,58.44,6.7,-9.4,1.0,0.25,0.0,0.5,1.75,1.0,0.25,5.0,0.25,6.25,1.0,2.75,8.5,0.39,0.14,1.33,439.64,8.4,-59.7
0.26,0.75,0.25,0.5,0.0,0.0,0.0,0.25,1.5,0.5,0.75,1.5,0.0,0.0,-0.3,-0.23,0.89,64.27,6.2,-19.8,1.0,0.5,0.0,0.5,1.5,0.5,0.25,3.75,0.25,5.25,1.0,2.25,8.0,0.45,0.14,1.39,371.15,7.5,-59.6
0.28,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.75,0.25,0.5,1.5,0.25,0.0,-0.3,-0.3,0.89,70.83,5.8,-11.1,1.0,0.25,0.0,0.5,0.25,0.25,0.25,3.0,0.25,3.75,1.0,1.25,6.25,0.33,0.08,1.14,295.65,7.2,-63.9
0.3,1.0,0.25,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.75,1.5,0.25,0.0,-0.36,-0.36,0.89,81.43,6.9,-19.9,1.0,0.25,0.0,0.5,1.25,1.0,0.5,2.5,0.25,2.25,0.75,0.75,4.25,0.33,0.14,1.08,233.68,6.1,-41.5
0.32,1.0,0.25,0.25,0.0,0.0,0.0,0.25,1.75,0.5,0.75,1.0,0.5,0.5,-0.3,-0.36,0.95,90.44,3.4,-29.3,0.0,0.0,0.25,0.0,2.25,0.25,0.25,2.25,0.5,1.75,1.0,0.75,2.5,0.33,0.58,0.95,169.32,6.4,-42.4
0.34,1.25,0.0,0.25,0.0,0.0,0.0,0.0,1.75,0.5,0.75,1.5,0.25,0.0,-0.3,-0.3,1.14,94.19,5.4,-24.6,1.0,0.25,0.5,0.5,0.0,0.75,0.5,2.0,0.5,1.5,1.0,0.75,1.75,0.39,1.33,0.08,116.81,0.2,-33.0
0.36,1.5,0.25,0.5,0.0,0.0,0.0,0.0,1.75,0.5,0.75,1.0,0.0,0.0,0.39,1.45,2.08,97.94,7.7,-3.6,1.0,0.25,1.0,0.5,1.5,1.25,0.25,1.25,0.25,1.5,1.0,0.5,1.5,0.52,0.77,0.2,90.13,-0.6,-10.3
0.38,1.75,0.25,0.75,0.0,0.0,0.0,0.0,1.75,0.5,0.5,0.0,0.25,0.25,-0.67,1.45,0.64,97.55,9.7,8.8,1.0,0.25,1.0,0.5,1.5,1.0,0.25,0.75,0.5,1.0,1.0,0.75,1.25,-0.67,1.02,1.14,79.48,-3.5,-7.5
0.4,2.25,0.25,0.25,0.75,0.0,0.0,0.0,1.5,0.5,0.75,0.0,0.5,0.5,-0.86,0.77,0.89,105.05,9.3,6.6,1.0,0.25,1.5,0.5,1.5,1.25,0.25,0.75,0.25,1.0,1.0,0.75,1.0,-0.48,0.58,1.02,83.02,-4.7,-0.3
0.42,2.75,0.25,0.25,0.75,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.25,0.0,-0.05,0.27,0.58,109.5,13.6,22.4,1.0,0.25,1.25,0.5,0.5,1.25,0.0,0.75,0.25,1.0,1.0,0.75,1.0,0.27,0.52,1.52,83.06,-4.5,-8.9
0.44,4.25,0.25,0.5,1.0,0.0,0.0,0.0,1.75,0.25,0.75,0.75,0.0,0.25,-0.3,0.52,1.2,126.57,15.3,30.3,1.0,0.25,0.75,0.5,0.0,0.75,0.25,0.75,0.25,1.0,1.0,0.5,1.0,0.27,0.58,0.83,79.4,-4.8,-17.0
0.46,6.0,0.25,0.25,1.75,0.0,0.0,0.0,1.75,0.25,0.5,0.5,0.0,0.25,0.02,0.39,0.89,150.69,18.6,46.1,1.0,0.25,0.0,0.5,0.0,0.75,0.25,0.75,0.0,0.5,0.25,0.5,0.25,-0.11,0.7,1.02,61.95,-3.2,1.3
0.48,6.5,0.0,1.0,2.75,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.5,0.5,0.2,0.52,1.52,181.97,20.1,44.3,0.0,0.0,1.25,0.0,1.75,0.5,0.5,0.25,0.25,1.0,0.0,0.5,0.0,-0.23,0.52,1.33,57.72,-4.4,10.0
0.5,1.75,0.5,0.75,5.25,0.0,0.0,0.0,1.5,0.25,0.5,0.0,0.5,0.5,-0.23,0.39,1.02,194.39,13.2,30.8,0.0,0.0,1.0,0.5,0.0,0.75,0.5,0.75,0.25,0.0,1.0,0.0,1.0,-0.11,0.52,1.2,54.62,-4.8,-18.3
0.52,0.0,1.25,1.75,6.75,0.0,1.0,0.0,1.75,0.25,0.75,0.0,0.25,0.5,-0.42,0.39,1.7,213.77,9.7,31.5,1.0,0.25,1.0,0.5,1.5,0.75,0.25,0.75,0.25,1.0,1.0,0.5,1.0,0.02,0.52,0.95,83.41,-4.2,-2.5
0.54,8.25,1.5,0.0,8.25,0.0,0.0,0.0,1.75,0.0,0.5,0.0,0.0,0.25,-0.36,0.27,1.14,252.7,19.4,62.4,1.0,0.25,0.75,0.5,2.25,1.0,0.25,0.5,0.25,1.0,0.25,0.5,1.0,0.14,0.39,1.08,107.38,-2.0,8.1
0.56,8.25,0.75,0.0,9.5,0.0,0.0,4.25,5.0,0.25,1.0,1.25,0.25,0.25,-0.23,0.2,1.02,315.87,15.1,36.4,1.0,0.25,1.25,0.5,1.75,0.75,0.5,0.75,0.0,1.0,1.0,0.5,0.75,0.08,0.2,1.14,130.62,-5.5,4.7
0.58,8.25,1.5,0.0,10.5,9.25,5.25,1.25,2.0,0.25,1.0,0.75,0.0,0.0,-0.17,0.2,1.14,452.52,7.6,51.4,1.0,0.25,1.0,0.5,1.5,1.0,0.25,0.75,0.0,1.0,1.0,0.25,0.75,0.02,0.14,0.89,138.25,-3.7,5.2
