time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.25,0.25,1.0,-0.61,-0.55,1.58,48.64,4.2,-66.0,0.0,0.25,1.5,1.25,2.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.25,0.14,-0.42,0.45,31.36,-8.6,24.0
0.04,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2.5,0.5,3.0,2.25,-0.67,-0.48,1.08,94.74,-4.6,-80.1,0.25,0.5,1.25,1.5,2.25,0.5,0.25,0.0,0.25,0.75,0.75,0.0,0.25,0.39,-0.36,0.7,63.67,-8.0,28.7
0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,5.0,0.39,1.02,2.2,116.32,-12.8,-85.6,0.0,0.5,1.25,2.0,2.5,1.0,0.5,0.0,0.25,0.5,1.0,0.0,0.25,0.39,-0.3,0.83,96.4,-7.0,29.7
0.08,0.0,0.25,0.0,1.25,0.0,0.5,0.0,3.75,0.5,5.75,3.75,4.75,4.0,-0.11,0.08,1.2,217.01,-4.3,-70.4,0.0,0.75,1.25,2.0,2.25,0.75,0.25,0.0,0.25,0.75,0.75,0.0,0.0,0.33,-0.05,0.89,129.01,-7.8,34.5
0.1,0.25,0.0,0.0,1.25,0.0,0.0,0.25,4.75,1.25,5.75,4.0,4.75,5.75,-0.05,0.08,1.08,297.72,-4.2,-72.5,0.25,0.25,1.25,1.75,2.25,1.0,0.5,0.0,0.25,0.5,0.75,0.0,0.0,0.27,0.2,0.89,150.33,-8.2,34.8
0.12,0.5,0.0,0.0,1.25,0.0,1.0,0.25,4.5,0.25,5.75,4.75,4.75,5.75,-0.17,0.08,0.95,389.44,-4.5,-69.2,0.25,0.5,1.25,1.5,2.25,1.0,0.5,0.0,0.25,0.5,0.75,0.0,0.25,0.27,0.27,0.95,157.87,-7.4,31.8
0.14,0.0,0.25,0.0,1.0,0.0,1.25,0.25,4.5,0.5,5.75,0.0,4.75,5.75,-0.17,0.08,0.95,422.96,-8.3,-69.5,0.25,0.75,1.25,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.75,0.25,0.25,0.27,0.27,1.2,156.33,-12.3,40.0
0.16,0.0,0.5,0.0,1.5,0.0,1.25,0.25,5.0,1.25,5.75,0.0,4.75,5.75,-0.17,0.08,0.95,441.03,-7.2,-63.8,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.25,0.75,1.0,0.0,0.25,0.2,0.39,1.45,121.42,5.9,-40.2
0.18,0.0,0.5,0.0,1.25,0.0,1.25,0.5,5.25,1.5,5.75,5.5,4.75,6.0,-0.17,0.08,0.95,468.43,-4.2,-66.3,0.25,0.0,1.25,2.0,2.25,0.5,0.5,0.0,0.25,0.25,1.0,0.0,0.25,0.2,0.58,1.58,114.58,-10.1,29.4
0.2,0.0,0.25,0.0,1.75,0.5,2.0,0.75,5.25,1.5,6.25,6.25,4.75,5.75,-0.11,0.02,0.95,510.82,-4.0,-61.3,0.75,0.5,1.25,1.0,1.75,0.75,0.25,0.0,0.25,0.0,0.75,0.0,0.25,0.33,0.64,1.77,105.54,-11.3,39.5
