time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.5,0.75,2.25,8.25,5.5,3.0,1.25,5.0,2.5,2.75,3.75,2.0,1.5,-0.11,0.08,0.95,548.59,4.1,3.7,0.0,0.75,0.0,1.25,2.75,0.5,0.25,1.0,0.25,2.5,2.0,4.0,4.5,0.7,-1.48,1.58,196.9,2.2,-48.9
0.04,1.5,1.25,2.25,8.5,6.25,3.25,1.5,4.5,2.5,2.0,3.0,1.0,1.25,-0.11,0.08,0.95,555.33,4.6,13.8,0.0,0.5,0.5,0.0,2.5,0.0,0.25,1.25,0.25,5.5,3.75,4.5,5.75,-0.86,1.08,2.33,266.07,3.4,-65.7
0.06,1.75,1.5,2.25,9.5,7.0,3.5,1.5,4.5,2.0,1.25,2.5,1.0,1.25,-0.11,0.08,0.95,568.19,5.0,20.4,0.0,0.25,0.0,0.0,0.0,1.75,0.0,3.25,0.5,6.25,4.75,5.5,5.75,0.27,0.2,1.08,341.39,5.8,-76.5
0.08,2.5,1.75,3.0,10.0,7.25,3.5,1.75,4.25,2.0,1.25,2.0,1.0,1.0,-0.11,0.08,0.95,589.46,6.6,25.9,0.5,0.75,0.5,1.25,2.75,0.5,0.0,4.25,1.0,7.75,5.5,5.25,6.5,0.02,0.2,1.02,445.78,3.2,-56.3
0.1,2.75,1.75,3.5,11.0,8.0,3.5,1.75,4.0,1.5,1.25,2.25,1.0,0.5,-0.11,0.08,0.95,621.17,7.5,30.2,0.0,0.75,0.5,1.25,2.5,3.25,0.25,4.0,1.0,7.75,6.75,5.25,6.5,0.14,0.08,0.95,550.23,4.4,-53.5
0.12,2.75,1.75,4.0,11.5,8.0,3.75,1.75,3.5,1.5,1.25,2.0,1.0,1.0,-0.11,0.08,0.95,653.33,7.8,30.7,0.0,0.75,0.5,1.25,2.5,3.25,0.25,4.75,1.0,7.75,6.75,5.25,6.75,0.14,0.08,0.95,631.56,4.6,-53.6
0.14,2.25,1.75,4.75,12.0,8.25,4.0,2.0,3.25,0.75,1.25,2.0,1.0,0.5,-0.11,0.08,0.95,681.39,8.3,34.1,0.0,0.75,0.5,1.25,4.25,3.25,0.25,5.25,1.0,8.0,7.25,5.25,7.25,0.14,0.08,0.95,701.2,4.7,-49.6
0.16,2.75,2.0,5.5,12.5,8.5,4.0,2.0,2.25,0.5,1.25,1.5,1.0,1.0,-0.11,0.14,0.95,708.33,9.4,37.5,0.0,0.75,0.5,1.25,4.25,3.25,0.25,5.5,1.25,8.0,7.25,5.5,7.0,0.14,0.08,0.95,749.75,4.6,-49.4
0.18,2.75,2.0,5.5,13.0,8.75,4.0,2.0,2.25,0.5,1.0,0.5,1.0,0.5,-0.11,0.14,0.95,719.9,9.8,42.7,0.0,0.75,0.5,1.25,3.75,3.5,0.5,5.5,1.5,8.25,7.5,5.5,7.25,0.08,0.08,0.95,779.0,4.5,-50.6
0.2,4.5,2.75,5.5,13.5,9.0,4.0,2.0,2.75,0.5,1.0,0.75,1.0,0.75,-0.17,0.14,1.02,755.75,10.3,43.4,0.75,0.75,0.5,1.25,3.75,3.5,0.25,5.75,1.5,8.0,7.5,5.5,7.25,0.14,0.08,0.95,791.47,4.0,-48.4
