time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,-1.3,-1.23,1.14,0.0,0.4,-41.4,0.0,0.0,0.75,1.0,1.5,4.25,0.25,6.0,1.0,8.0,6.0,4.75,7.75,0.08,0.08,0.95,761.07,6.4,-57.5
0.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,-1.3,-1.05,2.08,0.0,-1.3,-46.2,0.25,0.5,0.75,1.25,1.5,4.25,0.25,6.0,1.0,7.25,5.25,3.75,7.25,0.08,0.08,0.95,727.02,6.2,-51.0
0.06,0.0,0.0,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-1.05,-1.11,0.33,0.0,18.4,9.2,0.0,0.0,0.75,1.0,3.75,5.25,0.25,6.0,0.75,6.5,4.25,2.5,6.5,0.14,0.08,0.95,674.17,7.8,-41.2
0.08,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.73,-0.3,0.45,0.0,20.0,17.6,0.0,0.0,0.75,1.75,5.25,5.0,0.5,6.0,1.0,6.5,3.5,2.0,5.75,0.14,0.08,0.95,612.93,7.2,-32.2
0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,-0.42,-0.42,0.08,0.0,-3.5,-47.4,0.0,0.75,0.75,3.25,5.25,6.0,0.25,6.0,1.0,5.75,3.25,1.25,5.0,0.14,0.08,0.95,558.37,6.4,-20.5
0.12,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.42,-0.36,0.64,0.0,22.5,31.6,0.0,0.5,0.5,3.5,5.75,6.5,0.5,6.0,0.75,4.75,2.25,1.0,4.5,0.14,0.08,0.95,515.01,7.0,-14.4
0.14,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,-0.48,-0.42,0.7,0.0,5.1,-19.0,0.5,1.0,0.75,5.0,7.0,6.75,0.75,6.0,1.0,3.5,2.0,0.75,3.75,0.14,0.08,0.95,508.62,4.5,-0.7
0.16,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,-0.48,-0.3,0.77,0.0,-3.5,-47.4,0.5,1.0,1.0,5.75,8.0,7.25,0.75,5.75,0.75,3.25,2.0,0.5,3.0,0.14,0.08,0.95,516.97,3.9,6.4
0.18,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.48,-0.17,0.95,0.0,-5.8,-67.3,0.5,1.0,1.5,7.25,8.25,7.5,1.0,5.25,0.25,1.75,2.0,0.5,2.5,0.14,0.08,0.95,536.21,2.0,15.4
0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.08,1.08,0.0,17.2,57.9,1.0,1.25,2.0,8.0,8.5,7.5,1.0,5.0,0.0,1.75,0.0,0.25,2.25,0.14,0.08,0.95,553.47,1.2,25.4
0.22,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,-0.23,0.2,1.27,9.3,-3.5,-47.4,1.0,1.75,2.25,8.5,9.5,7.75,1.0,5.0,0.25,1.75,0.0,0.0,2.0,0.14,0.08,0.95,582.84,0.6,29.0
0.24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,-0.11,0.33,1.52,17.67,-5.0,-56.3,1.0,1.75,2.5,9.25,9.5,7.75,1.0,4.0,0.25,1.5,0.25,0.0,1.75,0.14,0.08,0.95,605.79,-0.5,32.3
0.26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.39,1.83,19.58,1.8,-25.2,0.75,2.25,2.75,10.5,11.0,8.0,1.0,3.75,0.0,0.75,0.25,0.0,1.75,0.14,0.08,0.95,645.05,-1.2,37.1
0.28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.17,0.45,1.89,17.89,1.8,-25.2,1.5,2.25,3.5,11.0,11.0,8.0,1.0,2.75,0.0,0.5,0.5,0.0,1.75,0.08,0.08,0.95,685.11,-3.1,40.4
0.3,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.3,0.52,2.02,18.3,4.3,-20.6,2.0,2.5,3.5,11.5,11.0,8.0,0.75,2.25,0.25,0.25,0.0,0.0,1.5,0.08,0.14,0.95,717.75,-3.9,44.8
0.32,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,-0.36,0.83,2.45,20.48,-3.5,-47.4,2.75,2.5,3.75,12.5,11.5,8.0,0.75,2.25,0.25,0.0,0.0,0.0,1.25,0.08,0.14,0.95,750.04,-5.0,47.5
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,1.33,2.52,14.12,0.0,0.0,3.75,2.75,5.25,13.0,12.5,8.0,0.75,1.75,0.0,0.0,0.0,0.0,0.75,0.08,0.14,0.95,798.06,-6.9,52.3
0.36,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.27,2.02,2.39,15.09,7.6,4.7,5.5,3.0,5.75,14.5,12.5,7.75,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.08,0.14,1.02,860.0,-9.0,56.0
0.38,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.83,2.64,1.58,15.4,-1.2,-42.0,6.0,3.5,6.5,14.5,12.5,7.5,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.08,0.2,1.02,918.48,-9.8,56.9
0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.45,3.39,0.58,16.38,1.8,-25.2,7.0,3.75,7.0,14.5,12.5,7.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.02,0.2,1.02,973.32,-10.8,58.0
0.42,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,2.27,4.33,0.58,20.74,8.1,0.3,8.0,4.0,7.25,15.0,12.5,6.5,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.02,0.27,1.02,1019.81,-11.6,59.0
0.44,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.5,2.08,3.83,0.33,24.93,1.8,-46.0,8.5,4.25,7.25,15.0,11.0,5.75,0.75,0.25,0.25,0.0,0.25,0.0,0.75,0.08,0.27,1.08,1033.04,-13.0,59.9
0.46,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.5,-2.23,-0.73,0.89,32.12,8.7,-33.0,8.75,4.25,7.25,14.5,11.0,3.0,0.5,0.75,0.25,0.0,0.25,0.0,0.75,0.14,0.33,1.14,1011.66,-14.5,60.5
0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.25,1.0,2.25,-1.42,-0.48,1.52,55.97,-5.8,-83.7,8.75,3.5,7.0,12.5,9.0,0.5,0.25,0.75,0.25,0.0,0.0,0.0,0.75,0.14,0.39,1.27,919.37,-17.1,62.5
0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.25,0.75,4.25,5.5,0.45,0.33,0.58,130.61,-5.1,-94.2,8.5,2.75,5.75,11.0,7.0,0.0,0.5,0.75,0.25,0.0,0.0,0.0,0.75,0.27,0.52,1.45,784.34,-18.2,62.6
0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,6.5,0.0,5.5,7.25,0.77,0.52,2.14,222.69,-7.2,-91.0,7.5,0.5,2.0,6.25,3.75,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.75,0.52,0.83,1.89,561.21,-18.5,61.4
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,6.75,5.75,5.75,7.25,-0.3,0.39,1.7,313.3,-3.3,-91.7,6.0,0.75,0.0,2.75,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.75,0.64,1.58,3.08,342.13,-21.4,59.5
0.56,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.75,0.5,6.75,5.75,5.75,7.25,0.08,0.27,1.2,416.38,-5.1,-81.6,3.75,0.25,0.0,2.0,1.25,0.0,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.14,0.27,2.83,194.95,-17.9,63.1
0.58,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.75,1.25,6.75,5.75,5.25,7.0,-0.17,0.08,0.95,500.85,-4.9,-79.9,0.25,0.0,0.25,0.0,1.25,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.45,0.33,2.33,47.68,-2.3,23.5
0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.75,0.75,6.5,5.5,5.0,6.75,-0.17,0.08,0.95,537.54,-5.2,-80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.73,2.08,0.0,0.0,0.0
