time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.25,0.25,0.02,0.95,0.58,37.09,12.4,-2.8,0.5,0.5,0.0,2.75,0.5,1.75,0.25,0.25,0.25,1.0,0.5,0.25,0.0,1.08,-0.92,1.58,0.0,-3.2,23.1
0.04,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1.25,0.0,2.0,1.5,-1.17,-0.17,1.27,47.46,-1.3,-82.1,0.5,0.75,0.0,2.0,0.5,1.5,0.0,0.5,0.25,1.0,1.0,0.25,0.5,0.77,-0.86,1.52,0.0,-1.4,6.9
0.06,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,3.0,2.0,4.0,5.25,0.45,-0.05,0.77,122.85,-3.1,-91.6,0.0,0.75,0.0,1.75,0.5,1.75,0.25,0.25,0.25,1.0,1.0,0.25,0.75,0.58,-0.73,1.39,0.0,1.1,-0.7
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,5.25,2.5,0.0,6.25,0.89,0.52,2.2,194.38,-9.7,-84.7,0.0,0.5,0.0,2.0,0.5,2.0,0.25,0.25,0.25,1.0,0.75,0.25,0.75,0.2,-0.36,0.77,0.0,1.9,1.0
0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,6.5,5.5,5.25,6.0,-0.55,0.33,1.2,280.42,-2.4,-87.0,0.0,1.0,0.5,1.25,0.5,2.25,0.25,0.25,0.5,1.25,1.0,0.25,0.0,0.02,-0.36,0.39,9.96,-0.3,10.3
0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25,1.25,6.5,6.0,5.25,6.25,0.02,0.2,1.14,375.12,-4.3,-76.2,0.0,1.0,0.5,1.0,0.5,2.0,0.25,0.0,0.5,0.25,0.75,0.25,0.0,0.27,-0.3,0.58,35.46,-3.1,25.0
0.14,0.0,0.0,0.0,1.0,0.0,0.5,0.25,5.25,1.75,6.5,5.0,5.25,6.25,-0.17,0.08,0.95,466.02,-4.6,-73.6,0.5,1.0,0.75,1.25,0.5,2.0,0.25,0.0,0.25,1.0,0.75,0.25,0.5,0.45,-0.3,0.7,67.77,-3.4,16.3
0.16,0.5,0.0,0.0,2.0,0.0,0.0,0.25,5.5,1.75,6.5,5.5,5.25,6.0,-0.17,0.08,0.95,531.76,-2.9,-68.0,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.0,0.25,0.25,0.25,0.25,0.75,0.45,-0.17,0.83,71.28,0.6,-19.9
0.18,1.0,0.0,0.0,0.25,0.0,0.0,0.25,5.75,1.75,6.5,6.5,5.25,6.25,-0.17,0.08,0.95,571.37,-3.3,-73.0,0.0,1.0,0.5,0.75,0.5,2.25,0.25,0.0,0.25,1.0,1.0,0.25,0.5,0.39,0.08,0.83,95.32,0.9,5.3
0.2,1.25,0.0,0.0,0.25,0.0,1.25,0.5,6.0,2.25,6.5,6.5,5.25,6.0,-0.17,0.08,0.95,598.07,-3.4,-66.9,0.25,0.75,0.75,0.75,0.5,2.25,0.25,0.0,0.25,0.0,0.75,0.0,0.5,0.39,0.33,0.95,102.49,-2.6,25.8
