time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,5.75,1.25,5.25,7.5,7.0,2.25,3.0,3.25,2.75,0.75,3.5,2.0,1.25,-0.11,0.08,0.95,785.8,11.5,24.0,1.0,0.0,1.0,0.75,1.0,0.5,0.25,0.75,0.0,1.5,0.75,0.0,0.25,0.64,-0.8,1.39,124.76,-5.5,7.1
0.04,5.75,1.5,4.75,7.0,6.5,2.25,2.75,3.5,2.75,1.5,3.5,2.5,1.25,-0.11,0.08,0.95,732.73,10.7,19.7,1.0,0.0,0.0,0.75,0.0,0.5,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.7,-0.98,2.08,98.96,-5.0,5.4
0.06,5.5,0.75,4.5,7.0,6.25,2.25,2.75,4.0,2.75,1.75,4.0,2.5,1.25,-0.11,0.08,0.95,683.34,10.0,15.3,1.25,0.75,0.5,2.0,2.25,2.75,0.25,0.75,0.25,1.0,0.75,0.25,0.5,1.2,-1.48,1.89,128.66,-1.4,24.0
0.08,4.75,0.75,4.25,6.25,6.0,1.75,2.75,4.0,3.0,2.25,4.75,3.0,1.25,-0.11,0.08,0.95,636.63,9.5,8.2,2.0,0.75,1.0,3.0,5.25,3.0,0.25,0.5,0.5,1.0,0.75,0.25,0.5,-0.05,0.27,1.39,185.21,-3.7,35.0
0.1,4.5,0.75,3.75,4.75,5.75,2.25,2.5,4.0,3.25,2.5,5.0,3.5,1.25,-0.11,0.08,0.95,610.47,8.2,2.6,2.5,0.75,0.0,3.75,5.5,4.5,0.0,0.5,0.5,0.25,0.5,0.0,0.0,0.14,0.08,1.27,242.98,-2.0,47.6
0.12,4.25,0.5,3.5,5.25,5.75,2.0,2.25,4.0,3.0,2.5,5.5,3.75,1.75,-0.11,0.08,0.95,594.43,7.8,-0.9,3.75,1.0,1.25,5.0,5.5,5.25,0.75,0.75,0.5,1.25,0.75,0.25,1.0,0.02,0.14,1.08,308.74,-4.4,37.0
0.14,4.25,0.5,3.5,5.25,5.75,2.0,2.25,4.0,3.0,2.5,5.75,4.5,2.5,-0.11,0.08,0.95,596.3,7.5,-4.9,3.75,0.75,2.75,3.25,7.0,5.75,1.25,1.0,1.25,2.5,0.75,0.75,1.0,0.08,0.14,0.95,387.12,-3.9,28.2
0.16,4.0,0.5,3.5,5.25,5.75,2.0,2.25,4.25,3.25,2.75,6.0,4.5,2.5,-0.11,0.08,0.95,608.57,7.1,-6.6,3.75,1.0,2.75,3.25,7.0,5.75,1.5,3.0,1.25,2.5,2.75,1.5,1.5,0.02,0.08,0.95,484.29,-3.2,15.1
0.18,3.75,0.5,3.25,4.75,5.75,2.25,2.25,4.25,3.0,3.25,6.0,4.75,2.5,-0.11,0.08,0.95,620.06,6.3,-9.1,3.75,1.0,2.75,3.5,7.0,6.0,1.75,3.75,1.75,4.5,3.5,2.25,1.75,0.08,0.08,0.95,586.49,-2.2,5.2
0.2,3.5,0.25,3.0,4.75,5.75,2.25,2.0,4.25,3.25,3.25,6.0,5.0,3.0,-0.11,0.08,0.95,629.82,5.7,-12.6,3.5,0.75,2.5,3.25,7.0,6.25,1.5,5.0,1.75,5.25,4.75,3.0,3.0,0.14,0.08,0.95,690.44,-0.6,-5.6
0.22,3.75,0.75,2.75,4.5,5.5,2.25,2.0,4.5,3.25,4.0,6.0,5.25,3.5,-0.11,0.08,0.95,644.63,5.1,-14.7,3.0,1.0,1.75,3.25,7.0,6.25,1.5,5.25,1.75,6.0,5.25,3.5,3.0,0.14,0.08,0.95,765.25,0.3,-10.1
0.24,3.5,0.0,2.5,4.5,5.0,2.25,2.0,4.5,3.25,4.25,6.25,5.25,3.75,-0.11,0.08,0.95,646.79,4.5,-19.6,3.25,0.75,1.25,3.25,6.75,6.5,1.5,5.5,1.75,6.0,5.25,3.5,3.75,0.14,0.08,0.95,811.17,1.0,-12.8
0.26,3.5,0.5,2.0,3.75,4.75,2.0,1.75,4.5,3.25,4.25,6.5,5.25,3.75,-0.11,0.08,0.95,640.22,4.2,-21.7,3.25,0.75,1.75,3.25,6.75,6.5,1.5,5.5,1.75,6.0,5.75,4.0,4.0,0.08,0.08,0.95,835.94,0.5,-14.1
0.28,3.25,0.5,2.0,3.75,4.5,1.75,1.75,4.5,3.25,4.25,6.5,5.75,3.75,-0.11,0.08,0.95,628.31,4.3,-24.1,3.25,1.0,2.25,3.0,6.5,6.25,1.5,5.5,2.0,6.25,5.5,4.0,4.0,0.08,0.08,0.95,842.45,0.0,-13.9
0.3,3.25,0.5,2.0,3.25,4.0,2.0,1.5,4.75,3.25,4.25,6.75,5.75,3.75,-0.11,0.08,0.95,615.02,3.9,-26.2,3.0,0.75,2.25,3.25,6.25,6.0,1.5,5.25,1.75,6.0,5.25,4.0,4.0,0.08,0.08,0.95,818.33,0.0,-14.4
0.32,3.5,0.5,2.0,3.0,3.75,2.0,1.5,5.0,3.25,4.5,7.0,5.75,5.0,-0.11,0.08,0.95,616.51,3.4,-29.5,3.0,0.75,2.0,2.75,5.5,6.0,1.25,5.25,1.75,6.25,5.25,4.0,4.25,0.08,0.08,0.95,784.5,0.6,-17.7
0.34,3.0,0.5,2.0,3.0,3.5,2.0,1.5,5.0,3.0,4.5,7.0,6.0,5.0,-0.11,0.08,0.95,618.36,3.1,-31.7,2.5,0.75,2.25,2.0,5.5,6.0,1.25,5.25,1.75,6.25,5.5,4.75,4.5,0.08,0.08,0.95,750.97,0.9,-21.9
0.36,2.5,0.5,1.75,3.25,3.5,1.75,1.25,5.0,2.75,4.75,7.25,6.0,5.0,-0.11,0.08,0.95,620.11,2.5,-34.0,2.5,0.75,2.25,2.0,5.5,5.75,1.25,5.5,1.75,6.5,6.0,4.75,4.5,0.08,0.08,0.95,720.07,0.8,-23.1
0.38,1.5,0.5,1.75,2.5,3.5,1.75,1.25,5.0,2.5,5.0,7.25,6.25,5.25,-0.11,0.08,0.95,614.84,1.4,-39.6,2.25,0.75,1.25,1.75,5.25,6.0,1.25,5.75,1.75,6.75,6.25,5.25,5.25,0.08,0.08,0.95,702.93,2.2,-28.8
0.4,1.0,0.5,1.0,1.75,3.5,1.75,1.25,5.0,2.25,5.0,7.0,6.25,5.75,-0.11,0.08,0.95,603.21,-0.2,-45.5,2.0,0.75,1.0,1.25,5.25,5.75,1.25,6.0,1.75,7.25,6.75,5.5,5.75,0.08,0.08,0.95,701.24,2.8,-33.3
0.42,1.0,0.5,1.0,1.25,3.25,1.0,0.75,4.5,2.0,4.25,7.0,6.25,6.0,-0.11,0.08,0.95,576.57,0.1,-49.5,1.75,0.5,1.0,0.75,5.25,6.0,0.75,6.0,1.75,7.75,6.75,6.0,6.25,0.08,0.08,0.95,709.49,3.7,-37.5
0.44,1.0,0.5,1.25,1.0,3.0,1.0,0.75,4.0,1.5,4.25,6.5,6.0,6.0,-0.11,0.08,1.02,542.01,0.1,-49.9,1.5,0.25,1.0,0.5,5.25,6.0,0.75,6.75,1.75,8.0,7.5,6.25,6.75,0.08,0.08,0.95,734.13,4.1,-41.0
0.46,0.75,0.5,1.5,1.25,1.75,0.75,0.5,4.0,0.75,4.25,6.0,5.75,6.0,-0.11,0.14,1.02,498.99,0.0,-53.9,2.0,0.5,1.0,0.5,5.25,5.5,0.75,6.75,1.5,8.25,7.5,6.25,7.25,0.08,0.08,0.95,761.3,3.7,-40.6
0.48,0.0,0.5,1.5,1.25,0.25,1.5,0.5,2.75,1.0,2.5,5.25,5.75,5.5,-0.11,0.2,1.33,438.13,0.6,-59.8,1.25,0.0,1.0,1.25,5.25,5.5,0.75,6.75,1.5,8.25,7.75,6.75,7.75,0.08,0.08,0.95,791.96,4.0,-43.8
0.5,0.0,0.5,1.25,1.0,0.75,0.75,0.5,2.25,0.5,2.0,4.25,4.75,5.0,-0.23,0.2,1.45,370.1,0.6,-59.2,1.25,0.25,1.0,0.5,5.0,5.5,0.75,6.75,1.25,8.5,7.75,7.0,7.75,0.08,0.08,0.95,810.45,4.3,-45.6
0.52,0.0,0.25,1.0,1.25,1.25,0.0,0.5,2.25,0.5,1.0,3.5,3.25,3.75,-0.23,0.27,1.39,297.0,1.7,-52.3,1.25,0.0,0.75,0.5,4.5,5.25,0.5,7.0,1.25,8.75,8.0,7.0,8.0,0.08,0.08,0.95,824.19,4.7,-49.0
0.54,0.0,0.0,1.5,0.5,1.75,0.5,0.5,2.25,0.25,0.75,2.75,2.75,2.5,-0.05,0.2,1.14,240.51,1.8,-42.5,1.0,0.25,0.75,0.75,3.75,5.5,0.5,7.0,1.25,9.0,8.0,7.25,8.25,0.08,0.08,0.95,834.99,4.8,-50.4
0.56,1.0,0.5,1.25,0.5,1.75,0.5,0.5,2.25,0.5,0.75,2.25,1.5,1.25,0.02,0.02,1.08,186.88,4.3,-17.3,1.0,0.5,0.75,0.5,2.75,5.25,0.5,7.25,1.25,9.0,8.0,7.5,8.0,0.08,0.08,0.95,835.13,4.7,-52.8
0.58,1.0,0.5,0.0,1.25,2.0,0.0,0.5,2.25,0.25,0.75,1.5,1.25,1.25,0.27,1.89,0.33,145.04,1.9,-15.3,1.0,0.5,0.75,1.0,2.5,5.25,0.5,7.25,1.25,9.25,8.0,7.75,8.25,0.08,0.08,0.95,838.41,4.6,-53.0
