time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.75,0.5,1.75,3.25,3.25,1.5,1.25,4.25,2.75,4.25,7.0,6.25,4.25,-0.11,0.08,0.95,456.67,3.7,-32.5,4.75,1.75,3.75,6.0,8.5,6.75,2.0,3.0,1.25,2.25,1.0,0.75,1.0,0.08,0.14,1.02,599.05,-5.1,32.2
0.04,2.75,0.25,1.75,3.0,3.25,1.5,1.0,4.5,2.75,4.25,7.25,6.25,5.0,-0.11,0.08,0.95,506.26,3.1,-35.7,5.0,1.75,3.75,5.5,8.5,7.25,2.25,4.0,1.5,3.25,3.25,1.25,1.25,0.08,0.08,0.95,734.45,-4.2,21.1
0.06,2.5,0.5,1.25,2.5,3.25,1.5,1.0,4.75,2.75,4.5,7.25,6.25,5.25,-0.17,0.08,0.95,549.88,2.1,-38.6,4.75,1.5,3.0,5.25,8.5,7.25,2.0,5.0,1.75,4.0,3.25,1.25,1.75,0.14,0.08,0.95,830.68,-2.5,15.1
0.08,2.5,0.5,0.25,2.25,3.25,1.5,0.75,5.0,2.75,4.75,7.25,6.5,5.75,-0.17,0.08,0.95,585.68,0.7,-43.3,4.5,1.75,3.0,5.25,8.5,7.5,1.75,5.0,1.75,3.75,3.25,1.75,1.75,0.14,0.08,0.95,887.13,-2.3,14.4
0.1,2.25,0.5,0.0,2.5,3.25,1.75,0.75,5.0,2.5,5.0,7.25,6.5,6.0,-0.17,0.08,0.95,611.17,0.0,-44.2,5.0,1.75,3.75,5.25,8.5,7.25,2.0,5.0,1.75,3.75,3.25,1.25,1.75,0.14,0.08,0.95,916.23,-3.3,17.1
0.12,2.25,0.25,0.0,2.0,2.75,1.5,0.5,5.0,2.5,5.25,7.25,6.5,6.0,-0.17,0.08,0.95,620.41,-0.2,-48.6,5.25,1.75,3.75,5.25,8.5,7.25,2.25,5.0,1.75,3.0,3.25,1.0,1.5,0.14,0.08,0.95,917.43,-3.9,20.2
0.14,2.25,0.5,0.0,1.25,3.25,1.5,0.75,5.0,2.25,5.0,7.25,6.5,6.0,-0.17,0.08,0.95,621.21,-0.4,-47.9,5.75,1.75,4.0,5.5,8.5,7.0,2.5,4.75,1.5,2.75,2.75,1.0,1.5,0.14,0.08,0.95,897.79,-4.7,23.4
0.16,2.25,0.25,0.0,1.5,3.5,1.5,0.5,5.0,2.25,5.25,7.25,6.5,6.0,-0.17,0.08,0.95,618.53,-0.5,-47.9,6.25,1.75,4.5,6.0,8.25,6.75,2.5,3.75,1.5,2.5,2.75,0.75,1.25,0.08,0.08,0.95,865.2,-6.3,27.8
0.18,2.25,0.25,0.5,1.25,3.5,1.5,0.5,5.0,2.25,5.5,7.25,6.5,6.0,-0.17,0.08,0.95,618.93,-0.3,-47.4,7.0,2.0,5.25,5.75,7.75,6.5,2.75,3.75,1.5,2.5,2.5,0.75,1.25,0.08,0.08,0.95,839.23,-7.5,29.8
0.2,1.75,0.25,1.0,1.25,2.75,1.5,0.25,5.0,2.25,5.5,7.25,6.75,6.0,-0.17,0.08,0.95,613.53,-0.2,-50.3,7.5,1.75,5.75,5.5,8.0,6.5,3.0,3.75,1.75,2.5,2.5,0.75,1.25,0.08,0.08,0.95,820.17,-8.1,30.0
