time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.75,1.0,6.0,4.25,5.0,6.0,-0.17,0.08,0.95,333.78,-6.1,-79.9,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.25,0.5,2.25,0.0,0.25,0.0,0.89,-0.3,1.7,0.0,1.3,-11.8
0.04,0.0,0.0,0.0,1.25,3.5,1.0,0.25,5.25,1.0,6.0,4.25,4.75,6.0,-0.17,0.08,0.95,432.16,-5.2,-55.6,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.5,0.5,2.25,0.0,0.25,0.0,0.77,-0.48,1.14,0.0,-5.5,-12.9
0.06,0.0,0.0,0.0,2.25,0.0,1.25,0.25,5.5,1.25,6.0,2.75,4.75,5.5,-0.17,0.08,0.95,486.42,-5.4,-63.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.77,-0.98,0.95,0.0,-6.2,26.6
0.08,0.5,0.0,0.0,2.5,0.0,2.0,0.5,5.75,2.0,6.25,5.75,5.0,6.0,-0.17,0.08,0.95,551.84,-3.4,-59.8,0.5,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.58,-0.67,1.2,0.0,-5.8,34.7
0.1,1.0,0.0,0.0,2.5,2.5,1.75,0.5,6.0,2.0,6.0,5.75,4.5,6.0,-0.11,0.08,0.95,586.54,-3.0,-49.1,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.2,-0.3,0.52,0.0,-3.6,21.1
0.12,0.0,0.0,0.0,2.5,3.5,2.25,0.5,6.0,2.25,6.0,5.5,4.0,5.5,-0.11,0.08,0.95,617.96,-4.2,-46.7,0.0,0.25,0.25,0.5,0.0,1.25,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.2,-0.3,0.39,0.0,6.5,-8.4
0.14,0.0,0.0,0.25,2.75,3.75,2.5,1.0,6.0,2.5,6.0,5.75,4.0,5.5,-0.11,0.08,0.95,636.98,-3.5,-43.8,0.0,0.0,0.25,0.5,1.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.33,-0.23,0.77,0.0,0.5,17.6
0.16,0.0,0.0,1.0,3.75,4.75,2.5,0.75,6.25,2.5,6.0,5.5,3.5,4.75,-0.11,0.08,0.95,643.91,-2.4,-34.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.45,-0.23,0.83,0.0,2.5,-6.2
0.18,1.0,0.25,1.25,3.5,5.0,2.5,0.75,6.0,2.75,5.0,5.5,3.0,4.25,-0.11,0.08,0.95,630.35,-0.8,-27.2,0.0,0.0,1.75,0.5,1.5,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.45,-0.05,0.83,28.38,-7.1,9.6
0.2,1.5,0.5,1.25,4.25,5.0,2.75,1.0,6.0,2.5,4.75,4.5,2.5,3.75,-0.11,0.08,0.95,618.6,-0.2,-19.2,0.5,0.25,0.25,0.75,1.5,1.0,0.25,1.0,0.5,2.25,0.25,0.25,0.0,0.33,0.2,0.77,73.33,2.4,-1.4
