time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.0,0.5,0.5,0.5,1.0,0.0,0.0,2.75,0.5,0.75,1.0,0.25,0.25,-0.55,-0.48,1.02,139.08,2.3,-4.9,1.0,0.25,0.75,0.75,2.5,1.0,0.25,1.0,0.75,1.75,1.5,0.75,1.75,-0.67,0.64,1.02,121.44,-0.9,-13.3
0.04,1.0,0.5,1.0,0.75,1.0,0.0,0.0,2.75,0.5,1.0,1.0,0.25,0.0,-0.73,0.58,1.45,140.45,4.5,1.1,1.0,0.25,0.25,0.75,1.25,0.75,0.75,1.0,0.75,1.5,1.5,0.5,1.5,-0.17,0.52,1.14,114.18,-1.5,-19.5
0.06,1.25,0.5,0.75,0.75,1.75,0.0,0.0,2.75,0.5,0.75,1.25,0.25,0.0,-0.86,1.02,1.33,146.04,4.3,6.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,1.0,0.75,1.75,1.5,0.75,1.25,0.27,0.64,0.64,97.61,3.7,-58.7
0.08,2.75,0.5,0.75,2.0,1.5,0.0,0.0,2.75,0.5,1.0,1.0,0.25,0.25,-0.61,0.58,1.45,166.39,8.1,17.4,1.0,0.25,0.0,0.5,0.0,1.0,0.5,1.0,0.75,2.0,1.5,1.0,1.5,-0.17,0.58,0.77,97.06,0.4,-39.6
0.1,3.25,0.5,1.0,2.75,1.75,0.0,0.0,2.75,0.5,0.75,1.5,0.25,0.5,-0.23,0.64,2.14,194.52,9.8,19.7,1.0,0.25,1.0,0.5,1.75,0.75,0.25,1.0,0.75,1.75,1.5,1.0,1.5,-0.42,0.39,1.08,113.59,-2.5,-18.5
0.12,4.5,0.75,2.25,4.75,3.25,0.0,0.0,2.75,0.5,0.75,1.0,0.25,0.5,-0.48,0.39,1.08,246.33,12.5,35.8,1.0,0.25,1.0,0.5,1.75,1.25,0.25,1.0,0.75,1.75,1.25,1.0,1.5,-0.3,0.27,1.27,133.02,-1.5,-15.6
0.14,5.5,0.5,2.5,7.0,5.25,0.75,0.0,2.75,0.0,0.75,1.0,0.25,0.5,-0.05,0.2,1.83,308.79,11.6,42.2,1.0,0.25,0.75,0.5,2.5,0.75,0.25,1.0,0.75,1.75,1.25,1.0,1.5,-0.23,0.2,1.2,156.07,-1.3,-14.3
0.16,5.5,1.5,0.0,9.0,0.0,1.5,0.0,2.5,0.25,0.75,1.0,0.25,0.5,-0.11,0.14,1.08,346.38,12.4,40.8,1.0,0.25,0.0,0.5,0.0,1.0,0.0,0.75,0.75,1.75,1.25,1.0,1.5,-0.23,0.14,1.2,156.06,0.7,-39.4
0.18,5.75,1.75,0.0,5.5,0.0,0.25,1.0,2.75,0.0,0.0,1.0,0.0,0.25,-0.3,0.14,1.39,341.8,15.9,48.2,1.0,0.25,0.5,0.5,2.25,0.75,0.25,1.0,0.5,1.75,1.25,0.75,1.5,-0.23,0.02,1.27,163.18,-0.3,-15.1
0.2,5.75,1.75,4.0,9.0,7.75,3.25,1.75,2.75,0.0,0.75,0.25,0.25,0.0,-0.23,0.2,1.39,421.39,10.7,50.5,1.0,0.25,0.75,0.5,1.75,1.25,0.25,1.0,0.75,2.5,1.5,1.0,1.5,0.02,-0.05,1.33,170.87,0.0,-21.2
