time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.75,0.5,0.0,2.0,0.25,1.25,0.5,5.75,1.25,5.75,6.25,5.0,6.0,-0.17,0.02,0.95,518.23,-2.8,-59.6,0.0,0.75,0.5,0.75,2.75,0.5,0.25,0.5,0.25,0.25,1.0,0.0,0.5,0.02,3.14,0.2,124.44,-2.3,19.9
0.04,1.25,0.5,0.25,2.0,2.0,0.0,0.5,5.75,1.5,5.75,6.25,5.0,5.75,-0.17,0.02,0.95,530.76,-1.2,-52.9,0.0,0.75,0.5,0.75,2.25,0.75,0.25,0.25,0.25,0.25,0.5,0.0,0.5,-1.36,3.95,0.33,119.55,-2.0,26.0
0.06,1.25,0.5,0.0,2.5,2.5,1.5,0.0,5.75,2.5,5.0,6.0,4.5,5.0,-0.11,0.08,0.95,527.56,-1.6,-44.8,0.0,0.5,0.5,0.75,2.75,0.0,0.25,0.5,0.25,2.0,0.5,2.25,0.75,-2.55,3.52,0.27,132.98,-0.9,-21.6
0.08,0.75,0.5,0.0,2.5,3.5,1.75,0.5,5.75,2.75,4.75,5.75,4.0,4.5,-0.11,0.08,0.95,530.04,-1.9,-40.4,0.0,0.5,0.5,0.75,1.75,0.75,0.25,1.25,0.25,3.5,1.0,4.5,4.25,0.02,-0.17,1.27,187.19,3.1,-56.6
0.1,1.25,0.25,1.25,3.0,3.75,2.0,0.5,5.75,2.75,4.5,5.5,3.75,3.75,-0.11,0.08,0.95,525.77,0.0,-31.4,0.0,0.0,0.5,0.0,1.5,0.5,0.25,1.25,0.25,5.25,3.75,5.25,6.25,-1.11,0.83,1.83,262.63,3.8,-74.9
0.12,1.5,0.5,1.0,4.5,4.75,2.25,0.0,5.75,3.0,4.5,5.25,3.0,3.25,-0.11,0.08,0.95,530.36,0.3,-21.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.75,0.25,6.5,4.75,5.25,5.75,0.2,0.08,1.14,328.43,5.2,-84.8
0.14,1.5,0.75,1.5,5.25,5.5,2.25,0.5,5.25,3.0,3.0,5.25,3.0,2.75,-0.11,0.08,0.95,543.51,2.3,-13.0,0.0,0.75,0.0,0.5,0.0,2.5,0.0,3.0,0.75,7.75,5.75,6.0,7.0,0.14,0.27,1.02,424.48,5.4,-71.1
0.16,1.5,0.5,2.0,6.75,5.75,2.75,1.0,5.25,3.25,3.0,4.0,2.25,2.5,-0.11,0.08,0.95,558.48,2.9,-4.7,0.0,0.0,0.5,0.0,2.5,0.75,0.25,4.25,0.75,8.0,5.0,5.5,6.25,0.02,0.08,1.02,500.8,5.2,-66.4
0.18,1.5,0.75,2.0,6.75,6.25,2.25,1.25,5.25,3.0,3.0,4.0,2.0,1.75,-0.11,0.08,0.95,566.69,3.5,-0.7,0.0,0.5,0.5,0.0,3.25,2.5,0.25,5.25,1.0,8.25,6.5,6.0,7.25,0.2,0.08,0.95,595.8,5.3,-59.0
0.2,1.75,1.0,2.25,7.75,7.0,2.75,1.25,5.25,3.0,2.25,3.75,2.0,1.5,-0.11,0.08,0.95,583.92,4.2,6.2,0.0,0.5,0.5,1.25,3.25,3.25,0.25,5.5,1.0,8.0,6.75,5.75,7.75,0.14,0.08,0.95,673.85,5.0,-54.2
