time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,146.66,6.2,2.0,0.25,0.0,0.5,0.75,2.5,2.25,0.25,4.25,1.0,3.5,3.0,1.75,2.75,0.08,0.08,0.95,300.26,5.2,-37.5
0.04,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,147.89,6.5,0.4,0.0,0.0,1.0,1.25,3.0,2.75,0.25,4.25,1.0,3.5,3.25,2.0,2.75,0.08,0.08,0.95,303.75,4.2,-32.4
0.06,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,146.51,6.2,0.1,0.0,0.0,0.5,0.5,3.25,2.5,0.0,4.25,1.0,3.5,3.25,2.0,2.75,0.08,0.08,0.95,303.11,5.8,-37.3
0.08,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,144.25,6.8,-1.1,0.0,0.0,0.75,1.0,3.0,2.25,0.25,4.25,1.0,3.5,3.25,2.0,2.75,0.08,0.08,0.95,305.92,4.5,-35.6
0.1,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,144.18,6.5,0.4,0.0,0.0,0.5,0.75,3.0,2.0,0.25,4.25,1.0,3.75,3.25,2.0,3.0,0.08,0.08,0.95,306.49,5.2,-39.6
0.12,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,144.26,6.5,0.4,0.0,0.25,0.5,1.25,2.75,2.0,0.25,4.25,1.0,3.75,3.25,1.75,2.75,0.08,0.08,0.95,307.0,4.6,-35.6
0.14,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,145.69,6.2,2.0,0.5,0.0,0.5,1.0,2.75,2.0,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,308.37,4.2,-37.4
0.16,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,146.91,6.2,2.0,0.0,0.0,0.5,1.25,3.25,2.25,0.25,4.25,1.0,3.5,3.25,2.0,3.0,0.08,0.08,0.95,311.15,4.8,-35.4
0.18,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.25,1.0,1.0,0.5,-0.11,0.08,0.95,145.24,6.8,-1.1,0.0,0.0,0.5,0.75,2.75,2.25,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,312.75,5.4,-40.4
0.2,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,1.0,0.5,1.25,1.0,0.5,-0.11,0.08,0.95,146.75,5.6,-0.7,0.0,0.0,0.5,0.75,2.75,2.0,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,311.7,5.2,-41.1
0.22,0.0,0.0,0.0,2.5,2.0,0.0,0.25,0.0,1.25,0.5,1.0,1.0,0.5,-0.11,0.08,0.95,143.46,6.5,-4.8,0.0,0.0,0.5,0.75,1.75,1.75,0.25,4.25,1.0,3.5,3.25,2.25,3.0,0.08,0.08,0.95,305.59,4.9,-46.8
0.24,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,1.25,0.5,1.0,1.0,0.5,-0.11,0.08,0.95,145.68,5.7,0.1,0.0,0.25,0.5,0.75,3.0,2.0,0.25,4.25,1.0,3.75,3.25,2.25,3.25,0.08,0.08,0.95,308.75,5.0,-39.6
0.26,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.25,1.25,1.0,0.5,-0.11,0.08,0.95,144.63,6.9,-3.0,0.0,0.0,0.5,1.0,2.5,2.0,0.25,4.25,1.0,3.5,3.25,2.0,3.0,0.08,0.08,0.95,306.59,4.9,-40.4
0.28,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.25,1.25,1.0,0.5,-0.11,0.08,0.95,146.45,6.6,-1.3,0.0,0.0,0.5,0.5,2.5,2.0,0.25,4.25,1.0,3.75,3.25,2.25,3.25,0.08,0.08,0.95,308.08,5.5,-44.5
0.3,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.5,1.25,1.0,0.5,-0.11,0.08,0.95,145.74,6.3,-4.9,0.0,0.0,0.5,0.75,2.5,1.75,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,306.08,5.1,-43.1
0.32,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.5,1.25,1.0,0.5,-0.11,0.08,0.95,147.57,6.0,-3.2,0.0,0.25,0.5,1.25,2.25,1.75,0.25,4.25,1.0,4.0,3.25,2.0,3.25,0.08,0.08,0.95,308.71,4.6,-41.2
0.34,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.25,1.25,1.0,0.5,-0.11,0.08,0.95,145.77,6.9,-3.0,0.0,0.25,0.5,0.75,1.75,1.75,0.25,4.25,1.0,3.5,3.25,2.25,3.25,0.08,0.08,0.95,305.01,4.8,-45.9
0.36,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.0,0.75,1.5,1.0,0.5,-0.11,0.08,0.95,146.63,5.7,-7.5,0.0,0.0,0.5,1.25,2.25,1.25,0.25,4.25,1.0,3.5,3.25,2.25,3.0,0.08,0.08,0.95,303.14,4.0,-43.5
0.38,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.0,0.75,1.5,1.0,0.75,-0.11,0.08,0.95,149.33,5.0,-8.3,0.0,0.0,0.5,0.75,1.5,2.0,0.0,4.25,1.0,3.5,3.25,2.25,3.25,0.08,0.08,0.95,299.18,5.4,-48.4
0.4,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.5,1.5,1.0,0.5,-0.11,0.08,0.95,150.23,6.4,-6.6,0.0,0.0,0.5,0.75,1.75,1.75,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,296.89,5.1,-46.8
0.42,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,1.0,1.25,1.0,0.5,-0.11,0.08,0.95,153.2,5.0,-6.6,0.0,0.5,0.5,0.5,2.25,2.25,0.25,4.25,0.75,3.5,3.25,2.0,3.5,0.08,0.08,0.95,298.63,5.6,-41.5
0.44,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,0.75,1.25,1.25,0.5,-0.11,0.08,0.95,154.51,5.6,-7.4,0.0,0.25,0.5,0.75,1.25,1.75,0.25,4.25,1.0,3.5,3.25,2.25,3.5,0.08,0.08,0.95,298.76,4.9,-49.2
0.46,0.0,0.0,0.0,2.5,2.5,0.0,0.25,0.0,1.25,1.0,1.5,1.0,0.5,-0.11,0.08,0.95,157.53,5.1,-8.1,0.0,0.25,0.5,1.0,1.5,1.5,0.25,4.25,1.0,3.5,3.25,2.0,3.5,0.08,0.08,0.95,298.98,4.6,-46.8
0.48,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,0.75,1.5,1.0,0.5,-0.11,0.08,0.95,155.99,5.9,-8.2,0.0,0.0,0.5,0.5,2.25,2.0,0.25,4.25,1.0,3.5,3.25,2.25,3.25,0.08,0.08,0.95,298.99,5.4,-45.4
0.5,0.0,0.0,0.0,2.5,2.25,0.0,0.25,0.0,1.25,1.0,1.25,1.0,0.5,-0.11,0.08,0.95,155.49,5.2,-8.3,0.0,0.0,0.5,0.75,1.0,2.0,0.25,4.25,1.0,3.5,3.25,2.0,3.25,0.08,0.08,0.95,296.66,5.4,-50.0
