time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,1.0,2.5,2.0,1.5,1.0,5.75,3.0,5.75,6.5,4.75,6.0,-0.17,0.02,0.95,630.01,-1.6,-51.7,0.0,0.5,1.0,1.0,0.5,0.75,0.0,0.25,0.5,0.25,0.75,0.0,0.25,0.27,0.45,1.58,87.51,-8.2,16.8
0.04,0.0,0.0,1.0,2.75,2.5,2.0,1.0,5.75,3.0,5.75,6.5,4.0,5.5,-0.17,0.02,0.95,612.22,-1.8,-46.6,0.0,0.25,1.0,1.0,0.5,1.25,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.27,0.58,1.7,85.94,-5.0,21.0
0.06,0.5,0.5,1.0,3.0,2.75,2.0,1.0,5.75,3.25,4.75,6.0,4.0,4.5,-0.11,0.02,0.95,580.87,-0.4,-38.6,0.0,0.5,0.75,1.25,0.25,1.25,0.0,0.25,0.5,0.25,0.25,0.0,0.25,0.39,0.64,2.02,89.38,-4.9,24.3
0.08,0.5,0.5,1.0,3.5,4.0,2.0,1.0,5.75,3.25,4.5,5.5,3.0,4.0,-0.11,0.02,0.95,549.86,-0.4,-30.3,0.25,0.75,0.75,1.25,0.25,1.0,0.0,0.25,0.5,0.0,0.5,0.25,0.0,0.45,0.89,2.27,91.38,-9.7,30.6
0.1,0.5,1.0,1.25,4.5,4.5,2.0,1.25,5.5,3.5,3.25,5.75,2.0,2.75,-0.11,0.02,0.95,525.83,1.4,-18.0,0.0,0.25,0.75,0.75,0.5,1.5,0.0,0.25,0.5,0.25,0.5,0.0,0.25,0.27,1.52,2.52,91.9,-2.0,15.3
0.12,1.25,1.0,1.5,6.5,5.5,2.75,1.0,5.0,3.25,2.75,4.5,2.0,2.0,-0.11,0.02,0.95,524.27,2.8,-3.8,0.0,0.25,0.75,0.75,0.5,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.08,2.14,2.02,80.98,-12.4,20.2
0.14,1.75,1.0,1.75,7.25,6.0,2.75,1.5,5.5,3.25,2.0,4.0,1.0,1.5,-0.11,0.08,0.95,532.94,3.9,5.8,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.36,2.95,1.14,59.12,-19.1,48.4
0.16,2.0,1.0,2.75,8.0,6.5,3.25,1.5,5.25,3.0,1.25,3.5,0.75,1.25,-0.11,0.08,0.95,551.35,5.2,14.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.98,3.52,0.52,33.57,-14.7,11.1
0.18,2.5,1.0,2.75,9.0,7.25,3.25,1.75,4.75,2.75,1.25,3.0,0.75,0.75,-0.11,0.08,0.95,573.4,6.2,20.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,-1.8,4.64,-0.11,15.83,-7.6,10.9
0.2,2.5,1.25,3.0,10.0,7.5,3.5,1.75,4.75,2.5,1.25,2.5,0.75,0.5,-0.11,0.08,0.95,598.87,6.5,25.0,0.25,0.25,0.0,0.5,0.0,1.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,-3.55,4.08,2.27,16.1,1.5,27.5
