time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.0,0.75,2.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.02,2.45,0.95,134.17,19.6,43.8,1.25,0.75,0.0,2.75,2.75,2.0,0.5,0.0,0.25,0.75,0.25,0.25,0.0,0.58,0.39,1.95,115.74,-4.3,41.9
0.04,0.5,0.25,1.0,1.75,0.0,0.0,1.0,0.0,0.0,0.5,0.75,0.0,0.25,1.7,3.2,0.7,111.42,18.4,23.8,0.75,0.0,0.5,2.5,2.75,1.0,0.25,0.0,0.0,1.0,0.75,0.75,0.0,0.89,-0.17,1.77,50.58,-5.6,23.2
0.06,0.25,0.5,1.75,2.0,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.5,0.25,2.02,3.52,0.45,102.41,19.2,23.3,1.5,0.5,0.75,2.5,3.0,2.0,0.25,0.0,0.25,1.25,0.5,0.25,0.5,1.08,-0.86,1.08,43.68,-4.6,30.7
0.08,0.0,0.0,1.75,1.75,0.0,0.0,3.5,0.0,0.25,0.75,0.75,0.0,0.0,-0.42,0.45,0.39,100.12,21.8,20.0,0.75,0.5,0.5,2.0,2.75,1.5,0.25,0.0,0.25,1.25,0.25,0.25,0.5,0.39,-1.48,-0.11,38.31,-2.6,26.0
0.1,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,1.25,0.0,0.0,0.5,-1.23,-1.11,1.58,83.63,3.4,-32.2,1.0,0.75,0.5,2.5,2.5,1.0,0.25,0.0,0.25,1.25,0.25,0.25,0.75,0.45,-0.42,1.14,55.1,-4.9,26.5
0.12,0.0,0.5,0.75,1.75,0.0,0.0,0.0,0.0,0.0,1.25,0.5,2.0,1.75,-0.3,-0.23,1.02,95.75,5.3,-39.6,1.0,1.0,1.0,2.5,2.5,0.75,0.25,0.0,0.25,1.0,0.25,0.25,0.75,0.02,-0.3,0.58,76.09,-7.5,31.6
0.14,0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.5,4.0,0.0,4.0,5.0,0.64,0.27,0.52,144.31,-2.1,-77.7,1.25,1.0,1.0,2.25,2.25,1.75,0.25,0.0,0.25,0.0,0.25,0.5,0.5,0.14,-0.23,0.39,100.35,-8.2,41.4
0.16,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.5,5.75,0.0,4.75,5.75,-0.11,0.27,2.27,208.48,-4.1,-79.9,0.5,0.75,1.25,1.25,2.25,1.75,0.25,0.0,0.25,1.25,0.25,0.25,0.5,0.39,-0.17,0.64,118.03,-3.4,25.1
0.18,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.0,0.0,5.75,4.0,5.0,6.0,-0.17,0.27,1.2,286.79,-4.8,-76.5,0.5,0.75,1.0,1.75,2.25,1.25,0.25,0.0,0.25,1.25,0.5,0.25,0.5,0.58,-0.11,0.7,137.26,-4.5,23.2
0.2,0.25,1.0,0.0,1.5,0.0,0.0,0.0,5.0,0.0,6.25,0.0,5.0,6.25,-0.05,0.08,1.02,344.59,-6.9,-66.8,1.0,0.75,0.75,2.0,1.75,1.25,0.25,0.0,0.0,0.75,0.25,0.25,0.75,0.58,0.08,0.7,148.69,-6.1,30.3
