time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.25,1.0,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,1.02,2.83,1.27,91.6,21.7,50.3,2.75,0.75,0.0,2.75,0.0,1.75,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.02,0.58,2.14,127.02,-11.0,50.7
0.04,0.25,0.25,1.0,1.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,1.77,3.89,0.7,86.25,17.0,30.3,1.25,0.5,0.75,2.5,0.25,1.75,0.25,0.25,0.5,1.0,1.25,0.0,0.0,0.45,0.2,1.83,33.08,-8.5,24.1
0.06,0.25,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,3.08,4.64,0.64,78.45,15.4,20.1,1.25,0.75,0.75,0.75,1.25,0.0,0.25,0.0,0.5,0.0,1.25,0.0,0.0,0.83,-0.36,1.64,0.0,-16.5,37.4
0.08,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.0,0.5,-0.05,-0.3,0.58,77.66,11.0,-6.6,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.83,-0.48,0.64,0.0,1.9,-4.8
0.1,0.5,0.25,1.0,1.25,0.0,0.0,0.0,0.0,0.25,1.25,0.0,2.0,1.5,-0.8,-0.73,2.77,90.86,7.5,-34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,-0.98,0.52,0.0,0.0,0.0
0.12,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.5,3.75,4.25,0.14,0.27,1.14,146.17,-2.9,-80.5,0.0,0.25,0.25,2.25,0.25,1.75,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.64,-0.61,1.14,0.0,-3.1,28.8
0.14,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,6.0,1.75,5.0,6.0,-0.36,0.64,3.95,219.53,-5.1,-91.6,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.3,0.52,0.0,-22.9,81.3
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.25,0.75,6.5,6.0,5.0,6.0,-0.05,0.45,1.08,314.77,-5.2,-80.6,1.25,1.0,0.0,2.0,0.25,1.75,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.14,-0.3,0.39,0.0,-8.0,44.9
0.18,1.0,0.25,0.0,2.0,0.0,0.0,0.25,5.25,0.75,5.75,0.0,5.0,6.0,-0.11,0.08,1.02,377.81,-5.0,-62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.23,0.7,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.5,5.0,0.75,5.75,5.25,4.25,6.0,-0.17,0.08,0.95,434.68,-5.2,-78.6,0.5,0.5,0.5,1.0,0.25,1.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.45,-0.23,0.77,18.26,-2.6,30.4
0.22,0.0,0.0,0.0,2.0,0.0,0.25,0.0,5.5,0.75,5.75,0.0,4.25,5.75,-0.17,0.08,0.95,433.43,-7.6,-67.9,1.0,0.75,1.75,1.25,2.25,1.5,0.25,0.0,0.5,1.0,0.25,0.0,0.5,0.39,0.02,0.77,76.27,-7.3,33.4
0.24,0.0,0.0,0.0,1.75,0.0,1.0,0.5,5.5,1.25,6.0,5.75,4.25,5.5,-0.17,0.08,0.95,464.68,-4.2,-66.5,0.0,0.0,1.5,0.0,1.75,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.39,0.14,0.83,94.34,-15.5,49.2
0.26,0.0,0.25,0.0,2.0,0.0,1.25,0.5,5.5,1.75,6.25,0.0,4.25,5.75,-0.17,0.08,0.95,457.27,-7.0,-61.0,0.5,0.75,0.25,1.25,0.5,1.5,0.25,0.0,0.5,1.0,0.25,0.0,0.25,0.27,0.2,1.02,105.95,-2.5,22.4
0.28,0.0,0.25,0.0,2.0,0.0,0.75,0.75,6.0,1.75,6.0,6.0,4.25,5.5,-0.11,0.02,0.95,492.35,-3.5,-63.8,0.75,0.5,1.25,1.25,1.5,1.25,0.25,0.0,0.5,1.0,0.5,0.0,0.5,0.27,0.27,1.27,122.77,-6.6,23.8
0.3,0.0,0.5,0.0,2.25,1.0,1.25,0.5,6.0,2.25,6.0,6.0,4.0,5.5,-0.17,0.02,0.95,516.19,-3.5,-56.1,1.0,0.75,1.75,1.0,1.25,2.0,0.25,0.0,0.5,0.75,0.75,0.25,0.5,0.27,0.45,1.45,149.84,-7.6,25.0
0.32,0.0,0.75,0.0,2.75,1.25,1.75,0.75,6.25,2.75,5.75,6.0,4.0,5.25,-0.17,0.08,0.95,546.28,-2.9,-50.3,0.75,0.75,1.75,1.25,2.25,2.0,0.25,0.0,0.5,1.0,1.0,0.0,0.5,0.27,0.58,1.58,173.76,-5.8,25.7
0.34,0.5,0.0,0.0,4.0,2.25,2.0,0.0,6.25,2.75,5.75,6.0,4.0,5.25,-0.17,0.02,0.95,563.84,-2.5,-45.0,0.5,0.0,1.5,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.5,0.45,0.64,1.7,156.84,-16.5,15.8
0.36,0.25,1.0,0.0,4.25,2.75,2.25,0.0,6.25,3.0,5.5,5.75,3.25,4.25,-0.17,0.02,0.95,565.39,-2.2,-36.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.7,1.89,107.77,3.3,53.4
0.38,0.5,1.0,1.75,5.5,2.75,2.5,0.75,6.25,3.25,4.5,5.5,3.0,4.0,-0.11,0.02,0.95,570.47,0.8,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.95,2.2,54.29,0.0,0.0
0.4,1.25,1.0,2.25,6.25,4.5,3.0,1.0,6.0,3.25,4.5,5.25,2.0,2.75,-0.11,0.08,0.95,587.63,2.0,-11.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.39,2.2,11.71,22.9,34.0
0.42,2.0,1.0,2.5,7.5,5.25,3.0,1.25,6.0,3.0,3.0,4.0,1.75,2.0,-0.11,0.08,0.95,615.47,3.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,2.08,1.2,0.0,0.0,0.0
0.44,2.25,0.75,2.75,7.75,5.25,3.0,1.25,5.5,2.5,2.25,3.75,1.0,1.5,-0.11,0.08,0.95,615.66,4.9,8.3,0.75,0.25,0.0,0.5,0.0,2.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,-0.05,2.39,0.64,4.1,4.1,22.4
0.46,2.25,1.25,3.0,8.75,6.0,3.0,1.25,5.25,2.25,1.75,2.5,1.0,1.5,-0.11,0.08,0.95,616.41,5.5,16.2,1.25,0.5,1.0,1.25,1.25,1.25,0.25,0.0,0.5,0.5,0.25,0.0,0.25,-0.98,3.2,0.77,46.81,-9.5,38.9
0.48,2.25,1.25,3.0,9.0,6.75,3.75,1.25,5.25,2.25,1.25,2.5,1.0,1.5,-0.11,0.08,0.95,614.58,5.1,18.7,2.0,0.75,1.0,0.5,1.5,1.75,0.25,0.0,0.25,1.0,0.5,0.0,0.0,-2.23,4.27,0.45,96.36,-8.0,40.6
0.5,1.75,1.5,3.0,10.0,7.0,3.75,1.5,4.75,1.75,1.25,2.25,1.0,1.25,-0.11,0.08,0.95,620.04,5.4,22.3,1.0,0.75,1.0,0.5,1.5,1.75,0.25,0.0,0.25,1.0,0.75,0.0,0.5,-2.67,3.27,0.64,123.73,-4.2,23.4
0.52,2.25,2.25,3.0,10.5,7.75,3.75,1.5,4.75,1.75,1.25,1.75,1.0,1.0,-0.11,0.08,0.95,633.31,5.9,27.4,1.25,1.0,0.5,0.5,0.5,1.0,0.25,0.0,0.5,2.5,1.25,1.25,1.5,0.7,-0.73,0.7,149.49,-2.7,-21.9
0.54,2.25,2.5,4.5,11.5,8.0,4.25,1.5,4.5,1.0,1.25,1.5,1.0,1.0,-0.11,0.08,0.95,666.54,6.9,31.9,1.25,1.0,0.75,0.25,1.25,1.75,0.25,0.25,0.25,4.0,2.25,5.25,6.0,0.77,-1.42,1.39,226.04,1.2,-53.9
0.56,2.75,2.5,4.5,11.5,8.25,4.5,1.5,4.5,0.75,1.25,1.5,0.75,0.75,-0.11,0.08,0.95,697.57,7.1,34.6,1.5,1.0,0.75,0.75,0.0,2.0,0.5,1.0,0.5,7.5,3.75,6.0,8.0,-1.3,0.89,2.45,325.93,2.4,-62.4
0.58,3.5,2.5,5.0,12.5,8.5,4.5,1.5,4.0,0.25,1.25,1.25,0.75,1.0,-0.11,0.14,0.95,732.04,8.1,37.8,0.0,0.0,1.25,0.0,0.25,1.25,1.0,2.75,0.5,7.75,5.5,5.75,8.0,0.7,0.08,1.83,449.09,3.8,-74.5
0.6,3.75,2.5,5.5,12.5,8.5,4.25,1.5,3.75,0.0,1.25,1.25,0.25,0.5,-0.17,0.14,0.95,751.69,9.0,42.4,1.25,0.0,0.0,0.5,0.25,1.5,0.0,3.0,1.0,8.0,6.25,5.5,7.5,0.27,0.39,1.08,550.91,4.0,-70.9
0.62,3.75,3.0,5.75,13.5,8.75,4.0,1.25,3.75,0.0,1.25,0.5,0.25,0.5,-0.17,0.14,0.95,769.09,9.4,45.4,1.25,0.0,1.0,0.75,2.5,2.75,0.25,4.25,1.0,8.75,7.0,6.0,8.0,0.02,0.08,1.02,653.82,3.5,-56.6
0.64,3.5,4.0,6.0,13.5,9.0,4.5,1.25,3.75,0.0,1.0,1.25,0.25,0.5,-0.17,0.14,0.95,793.45,9.3,45.1,1.25,1.0,1.25,0.5,2.25,2.25,0.25,5.5,1.0,8.75,7.25,6.0,8.0,0.14,0.08,0.95,727.9,3.1,-54.3
0.66,0.0,4.0,6.0,13.5,9.5,4.25,0.75,3.5,0.25,1.0,1.0,0.25,0.5,-0.17,0.14,1.02,791.36,7.5,42.3,1.25,0.75,1.0,0.75,2.5,2.5,0.25,5.5,1.0,8.75,7.5,6.0,8.0,0.14,0.08,0.95,783.25,3.3,-54.1
0.68,4.25,4.0,5.75,14.0,9.5,4.5,0.75,3.5,0.0,1.0,1.0,0.0,0.5,-0.17,0.14,1.02,815.85,9.4,47.9,1.0,1.0,1.5,0.75,2.75,4.25,0.25,5.5,1.0,8.75,7.5,6.0,8.0,0.08,0.08,0.95,821.97,3.7,-49.2
0.7,0.0,4.25,6.75,14.5,9.5,3.75,0.0,2.0,0.0,0.75,0.25,0.25,0.25,-0.17,0.2,1.02,786.02,9.4,50.2,1.0,0.5,1.75,1.25,2.75,4.0,0.5,5.5,1.25,8.75,7.5,6.0,8.0,0.08,0.08,0.95,844.11,3.1,-49.2
0.72,0.0,0.0,3.5,4.75,4.75,0.0,2.25,1.5,0.0,0.0,0.0,0.0,0.0,-0.17,0.2,1.02,568.07,12.9,46.4,1.25,0.5,2.0,2.0,3.75,4.5,0.75,5.5,1.5,8.5,7.5,6.0,8.0,0.08,0.08,0.95,862.6,2.4,-42.9
0.74,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.27,1.14,340.81,17.2,57.9,1.5,1.0,2.25,1.5,3.75,4.0,0.75,5.5,1.5,8.5,7.0,5.5,7.75,0.14,0.08,0.95,856.2,2.1,-40.7
0.76,0.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,-0.23,0.33,1.2,191.65,16.0,47.4,2.0,0.75,2.5,2.25,4.25,4.5,0.75,5.5,1.75,8.25,7.0,5.5,7.5,0.08,0.08,0.95,847.87,1.3,-36.0
0.78,7.5,3.0,6.0,11.0,7.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,-0.36,0.33,1.33,230.75,18.5,65.7,3.0,0.75,2.5,2.25,4.25,4.5,1.0,5.5,1.75,8.0,7.0,5.25,7.5,0.08,0.08,0.95,824.42,0.6,-33.0
0.8,7.0,2.5,4.5,10.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.25,-0.55,0.45,1.52,260.75,21.7,61.5,3.25,1.25,2.75,2.5,4.5,4.75,1.25,5.5,1.75,7.75,7.0,5.0,6.75,0.08,0.08,0.95,811.84,0.0,-27.7
0.82,7.0,1.25,2.75,7.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,-0.86,0.7,1.52,283.84,24.6,66.5,4.0,1.0,3.75,2.75,4.5,5.0,1.25,5.5,1.75,7.5,6.5,4.0,6.25,0.08,0.08,0.95,804.26,-1.1,-21.3
0.84,0.0,1.0,1.25,5.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,-0.92,1.27,2.83,222.29,16.6,45.2,5.75,1.25,5.0,4.0,4.75,5.75,2.25,4.5,2.25,6.0,5.5,2.75,4.75,0.08,0.08,0.95,807.48,-4.4,-4.3
0.86,1.5,0.75,0.5,3.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,-0.23,0.58,2.52,141.11,18.1,51.6,6.5,1.5,5.5,5.25,5.25,5.5,2.5,4.25,2.0,5.25,4.5,2.25,4.0,0.08,0.08,0.95,810.79,-6.0,5.2
0.88,0.0,0.5,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.8,0.39,2.39,47.44,17.8,47.3,7.25,1.75,6.5,5.25,6.0,6.0,3.0,4.25,1.75,4.25,3.75,1.25,3.25,0.08,0.08,0.95,825.32,-7.3,15.7
0.9,0.75,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,-1.17,-0.61,1.89,2.47,15.9,38.9,7.75,1.75,6.75,5.75,6.5,5.75,3.0,3.25,1.75,3.5,3.25,1.25,2.25,0.08,0.08,0.95,828.12,-9.0,23.2
0.92,1.25,0.5,0.25,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,-0.61,-0.05,0.83,0.0,20.3,60.4,8.25,1.75,7.25,6.75,6.5,5.5,3.5,3.0,1.5,2.75,2.5,0.75,2.25,0.08,0.08,0.95,826.63,-10.4,29.7
0.94,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,-0.86,-1.11,0.2,9.19,13.9,32.9,8.5,2.0,7.5,7.75,6.75,5.75,4.0,3.0,1.0,2.5,2.5,0.75,1.5,0.08,0.08,0.95,832.14,-11.2,34.4
0.96,0.0,0.25,1.0,2.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,-0.73,-0.48,0.89,31.68,14.2,28.8,9.0,2.25,8.0,9.0,7.75,5.75,4.0,1.75,1.0,2.5,2.5,0.75,1.5,0.08,0.08,0.95,858.76,-12.1,38.2
0.98,0.25,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.25,-0.48,-0.36,0.58,29.23,15.1,24.9,9.25,1.75,8.5,8.75,8.0,6.0,4.25,1.5,1.0,2.5,2.0,0.5,1.25,0.08,0.14,0.95,883.19,-12.5,40.8
1.0,1.5,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,-0.42,-0.3,0.45,26.13,20.9,46.0,9.5,2.0,8.5,10.5,8.25,6.0,4.25,1.5,0.75,2.25,1.5,0.25,1.25,0.08,0.14,0.95,913.62,-12.8,44.5
1.02,1.0,0.25,1.0,2.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.25,-0.61,-0.23,0.64,22.04,18.9,40.4,10.5,2.5,8.5,10.5,9.25,6.0,4.0,1.5,0.5,1.25,1.5,0.25,1.0,0.08,0.14,0.95,944.04,-13.5,49.3
1.04,1.0,0.0,1.25,2.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,-0.67,-0.23,0.77,53.06,18.8,38.6,10.5,3.0,8.5,12.0,9.25,6.0,3.5,1.5,0.5,1.25,1.0,0.25,1.25,0.08,0.14,1.02,980.45,-13.4,50.4
1.06,0.5,0.0,1.25,2.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.25,-0.61,0.02,0.89,72.77,15.8,29.8,10.5,3.25,8.75,11.5,9.5,6.0,3.0,0.75,0.5,1.25,0.25,0.25,0.75,0.08,0.14,1.02,992.8,-14.0,55.0
1.08,0.25,0.0,1.25,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,-0.48,0.14,0.95,80.85,21.9,40.1,11.0,3.25,8.75,12.5,10.5,5.75,2.5,0.25,0.25,0.0,1.25,0.0,0.75,0.08,0.2,1.02,1007.6,-14.8,58.2
1.1,0.25,0.0,1.25,2.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.25,-0.36,0.2,1.2,82.24,16.3,28.5,9.75,3.0,8.75,11.0,9.25,4.75,1.5,0.0,0.5,0.25,0.75,0.0,0.5,0.08,0.2,1.02,962.01,-15.5,59.4
1.12,0.75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.36,0.33,1.39,79.69,21.3,47.4,10.5,3.25,8.25,11.5,9.25,4.5,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.08,0.27,1.02,913.89,-16.3,65.2
1.14,1.0,0.0,1.25,2.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,-0.36,0.52,1.52,81.62,20.9,46.1,10.0,3.25,7.75,11.5,8.5,2.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.08,0.27,1.14,833.16,-18.2,67.0
1.16,0.75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,-0.36,0.58,1.64,78.86,19.3,40.7,9.75,3.0,7.5,10.5,8.25,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.08,0.33,1.2,748.98,-19.5,68.2
1.18,1.0,0.0,1.25,2.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,-0.48,0.58,1.83,82.63,19.2,40.4,9.25,2.5,6.5,9.5,7.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.14,0.39,1.27,650.96,-19.7,66.7
1.2,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.55,0.7,2.14,80.13,22.0,50.0,9.0,1.75,3.5,5.0,5.5,0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.5,0.45,0.64,2.52,512.7,-19.9,66.8
1.22,0.5,0.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,-0.55,1.02,2.52,78.71,19.6,36.8,8.0,1.0,1.5,4.25,2.25,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.75,0.77,1.27,2.89,369.29,-21.3,60.2
1.24,0.25,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,-0.48,1.58,2.33,73.14,19.2,36.5,5.75,0.0,0.0,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.39,2.7,225.32,-31.5,88.9
1.26,0.25,0.0,1.0,1.75,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.02,2.08,2.02,69.69,17.1,30.5,3.75,1.0,0.25,0.75,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.27,0.39,2.08,105.1,-25.1,81.3
1.28,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.25,0.25,0.0,0.0,0.25,1.83,3.14,0.7,75.48,6.3,8.4,1.25,3.5,2.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.14,1.95,15.1,-23.8,82.0
1.3,0.0,0.0,1.25,2.0,0.0,0.0,0.0,0.5,0.25,0.25,0.5,0.0,0.5,2.14,4.52,0.58,80.12,13.7,10.9,0.5,0.75,1.0,2.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.89,-1.05,1.7,0.0,-19.3,48.7
1.32,0.0,0.25,1.25,1.75,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,2.08,3.95,0.08,81.76,15.3,28.9,0.5,0.25,2.25,0.5,0.5,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.83,-0.67,0.45,0.0,-19.3,34.8
1.34,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.75,0.25,0.5,0.0,0.0,0.5,-0.8,0.02,0.77,78.58,9.0,4.5,1.25,0.0,2.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.64,-1.05,1.27,0.0,-24.4,34.4
1.36,0.0,0.0,1.0,1.75,0.0,0.0,0.0,1.0,0.25,1.25,0.0,1.0,1.0,-1.73,-0.23,1.14,88.32,4.3,-26.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.2,-0.36,0.52,0.0,-10.6,-4.4
1.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,0.0,3.0,3.5,-0.48,-0.55,1.2,117.46,-1.5,-83.1,0.0,0.0,2.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.08,-0.36,0.33,0.0,-21.2,31.2
1.4,0.0,0.0,1.0,0.25,0.0,0.0,0.0,3.5,0.75,5.75,0.0,5.25,6.25,1.14,0.64,2.77,208.38,-6.0,-78.5,0.0,0.0,2.25,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.3,0.39,0.0,-22.3,54.3
