time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,3.75,1.0,3.0,6.5,5.25,3.0,1.5,5.25,2.75,1.5,3.5,1.0,1.5,-0.11,0.08,0.95,545.1,6.4,12.9,1.25,1.0,0.0,1.0,1.75,2.0,0.25,0.25,0.25,3.5,1.25,3.25,3.25,0.95,0.52,2.89,186.52,1.8,-33.8
0.04,3.5,1.0,3.0,7.75,6.0,2.75,1.5,5.0,2.25,1.25,3.0,1.0,1.25,-0.11,0.08,0.95,557.87,6.9,18.1,0.5,0.75,0.75,0.5,0.5,2.0,0.25,0.25,0.25,6.25,2.5,5.5,7.0,-0.36,0.39,1.33,261.73,3.7,-65.5
0.06,4.0,1.0,3.25,8.75,6.75,3.0,1.75,4.75,2.0,1.25,2.5,1.0,1.0,-0.11,0.08,0.95,584.97,7.5,23.8,0.5,0.75,0.0,0.0,1.0,0.75,0.25,1.75,0.25,6.75,5.5,5.5,8.0,0.14,0.39,3.14,355.45,4.1,-73.6
0.08,4.75,1.25,4.0,9.0,7.0,3.5,2.0,4.5,1.75,1.0,2.5,1.0,1.0,-0.11,0.08,0.95,618.1,8.5,27.9,1.25,0.75,0.5,0.5,0.5,1.75,0.0,3.5,1.0,8.5,7.0,6.0,8.0,0.2,0.27,1.08,485.46,3.2,-65.0
0.1,5.25,2.0,4.75,10.5,7.75,3.5,2.0,4.25,1.0,1.25,2.25,1.0,0.5,-0.11,0.08,0.95,670.88,9.6,34.8,1.25,1.0,0.75,1.0,1.75,2.0,0.25,4.5,1.0,8.75,7.0,6.0,8.0,-0.05,0.14,1.08,614.47,3.0,-56.5
0.12,5.75,2.5,5.25,11.0,8.0,3.5,2.25,3.75,1.0,1.0,1.75,1.0,0.5,-0.11,0.08,0.95,726.5,10.6,39.2,1.25,0.75,0.0,1.5,1.0,2.5,0.0,5.0,1.0,8.75,6.25,5.5,8.0,0.2,0.08,0.89,698.93,4.5,-58.5
0.14,6.25,1.75,6.0,11.5,8.25,3.75,2.25,3.75,0.75,1.0,1.5,0.75,0.5,-0.11,0.14,0.95,774.4,11.1,41.2,1.25,0.75,1.0,1.5,1.75,2.25,0.25,5.5,0.75,9.0,6.25,5.5,7.75,0.14,0.08,0.95,739.65,3.5,-53.4
0.16,6.0,2.5,6.0,12.5,8.5,3.5,2.25,3.75,0.5,0.0,1.25,0.75,0.5,-0.17,0.14,1.02,806.9,11.8,45.7,1.25,0.75,1.0,2.0,2.75,4.5,0.25,5.5,1.0,8.75,6.25,5.25,7.75,0.14,0.08,0.89,779.03,4.1,-45.1
0.18,0.0,2.75,6.75,13.0,8.75,3.5,2.25,3.75,0.0,1.0,1.5,0.75,0.5,-0.17,0.14,1.08,796.43,8.7,37.6,1.5,1.0,1.0,2.75,3.0,4.5,0.5,6.0,1.0,8.5,6.25,5.25,7.5,0.08,0.08,0.95,806.25,3.4,-40.7
0.2,0.0,3.0,6.75,13.5,8.75,2.25,1.5,3.5,0.0,1.0,0.0,0.5,0.5,-0.17,0.14,1.08,759.6,9.6,43.6,1.25,0.75,0.75,2.75,4.25,5.5,0.5,6.25,1.0,8.5,6.25,4.5,7.5,0.08,0.08,0.95,826.37,4.5,-37.4
0.22,0.0,0.0,7.25,10.5,0.5,4.25,0.0,0.0,0.0,0.75,0.0,0.5,0.0,-0.17,0.2,1.08,594.02,15.3,47.2,1.5,1.0,1.0,2.75,4.5,5.75,0.75,6.25,1.0,8.25,5.5,4.0,6.75,0.14,0.08,0.95,816.31,4.1,-31.8
0.24,8.0,3.75,7.5,13.5,8.5,1.75,1.25,2.75,0.5,0.5,1.0,0.0,0.25,-0.17,0.2,1.08,632.24,15.0,54.4,1.5,1.0,0.75,2.75,4.75,6.0,0.75,6.25,1.0,8.0,4.5,3.0,6.25,0.14,0.08,0.95,775.72,4.8,-27.8
0.26,8.25,3.0,7.5,12.5,8.0,0.25,0.75,2.75,0.5,1.0,0.75,0.25,0.5,-0.23,0.27,1.27,654.38,15.9,52.1,1.25,1.0,1.75,3.0,4.75,6.25,0.75,6.25,1.0,7.75,4.5,3.0,6.0,0.14,0.08,0.95,729.19,4.0,-25.0
0.28,8.25,2.5,6.75,11.5,6.75,0.0,0.0,2.5,0.5,0.75,0.0,0.25,0.25,-0.3,0.33,1.39,687.79,16.9,56.1,1.5,1.25,1.75,4.0,5.75,6.5,0.75,6.25,1.25,7.5,4.5,2.5,5.5,0.14,0.08,0.95,707.09,3.2,-18.0
0.3,8.0,2.25,6.0,9.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,-0.48,0.39,1.52,579.01,25.5,67.3,1.5,1.25,1.75,4.75,6.5,6.75,0.75,6.25,1.25,6.75,3.75,1.75,4.75,0.14,0.08,0.95,697.89,3.0,-10.5
0.32,7.0,1.5,4.5,6.75,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.25,-0.86,0.64,2.27,451.95,24.6,59.1,1.5,1.75,2.0,5.25,7.0,7.0,0.75,6.25,1.25,6.25,3.0,1.5,4.0,0.14,0.08,0.95,697.01,2.5,-3.5
0.34,5.5,0.75,1.75,3.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,-0.92,1.08,2.58,291.83,26.9,70.7,1.5,1.75,2.25,5.5,7.5,7.25,1.0,6.0,1.0,5.5,2.5,1.0,3.25,0.14,0.08,0.95,693.03,2.0,3.3
0.36,3.0,0.0,1.25,2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.3,0.58,2.33,177.9,28.0,71.1,1.5,1.75,2.25,7.0,8.25,7.5,1.25,5.5,1.0,4.75,2.5,1.0,3.0,0.14,0.08,0.95,700.02,1.0,8.5
0.38,0.0,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.25,-0.48,0.52,2.45,68.0,15.7,4.2,1.5,1.75,1.5,7.25,8.5,7.75,1.25,5.5,1.0,4.0,2.25,0.75,2.25,0.14,0.08,0.95,689.44,1.3,12.8
0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-0.55,1.89,0.0,17.2,57.9,1.5,1.75,2.75,8.75,9.0,7.75,1.25,5.5,1.0,3.5,2.25,0.5,2.25,0.14,0.08,0.95,704.38,-0.3,17.5
0.42,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.73,-0.48,1.52,0.0,1.1,-7.2,1.5,2.0,2.75,9.0,9.25,8.0,1.25,4.5,1.0,2.75,1.5,0.75,1.75,0.14,0.08,0.95,709.38,-1.0,23.4
0.44,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,-0.73,-1.05,0.2,0.0,12.3,30.4,1.75,2.5,2.5,10.5,10.5,8.0,1.25,4.5,1.0,2.75,1.5,0.25,1.75,0.14,0.08,0.95,741.29,-1.4,27.6
0.46,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,-0.8,-0.61,0.83,0.0,13.0,15.8,2.5,2.5,3.25,10.5,11.0,8.0,1.25,3.25,0.75,3.0,1.5,0.5,1.5,0.14,0.08,0.95,772.29,-2.8,30.9
