time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,0.75,1.75,8.5,6.25,3.25,1.5,5.0,2.25,1.75,3.25,1.5,1.25,-0.11,0.08,0.95,531.38,3.8,9.6,0.0,0.25,0.0,1.25,0.25,0.75,0.25,0.75,0.25,2.75,1.5,2.75,3.5,0.45,0.02,1.39,169.42,3.4,-63.8
0.04,1.5,1.0,2.75,9.5,6.5,3.5,1.75,4.5,2.0,1.25,2.75,1.0,1.25,-0.11,0.08,0.95,545.4,5.4,18.4,0.0,0.5,0.75,1.25,1.75,1.0,0.25,0.5,0.25,6.5,2.0,5.5,6.25,-0.55,0.58,2.33,252.52,3.4,-61.8
0.06,2.0,1.5,3.5,9.75,6.75,3.5,1.75,4.25,1.75,1.25,2.5,1.0,1.25,-0.11,0.08,0.95,571.63,6.6,22.9,0.0,0.5,0.5,1.25,0.25,1.25,0.5,3.0,1.0,7.25,6.25,6.0,6.25,-0.05,0.27,1.45,349.97,2.7,-68.1
0.08,2.25,1.5,3.75,11.0,7.75,3.5,1.75,4.0,1.5,1.25,2.25,1.0,1.25,-0.11,0.08,0.95,602.62,7.0,26.6,0.0,0.25,0.0,0.0,3.5,1.5,0.0,3.5,1.0,7.25,6.75,5.25,7.25,0.02,0.14,1.08,469.83,5.1,-63.1
0.1,2.5,1.75,4.25,11.5,8.0,3.75,1.75,4.0,1.5,1.25,2.25,1.0,1.0,-0.11,0.08,0.95,645.61,7.6,29.1,1.0,0.0,0.0,1.25,0.25,1.25,0.5,4.0,1.0,7.75,6.25,6.0,7.0,0.08,0.08,0.95,564.01,3.4,-68.3
0.12,2.75,1.75,5.0,12.0,8.0,4.0,2.0,3.5,0.75,1.25,2.0,1.0,1.0,-0.11,0.08,0.95,683.3,8.4,32.8,0.0,0.25,0.5,1.25,2.75,1.0,0.5,4.75,1.0,8.0,6.75,6.0,7.25,0.14,0.08,0.95,638.24,3.7,-61.1
0.14,2.75,1.75,5.25,12.0,8.5,4.0,2.0,3.0,0.5,1.25,1.75,1.0,0.75,-0.11,0.14,0.95,709.98,8.8,35.8,0.0,0.5,0.75,1.25,1.5,3.25,0.25,5.25,1.25,8.0,7.25,6.0,7.75,0.14,0.08,0.95,694.78,4.4,-59.1
0.16,2.75,1.75,5.5,13.0,8.75,4.0,1.75,2.25,0.25,1.25,1.75,1.0,0.75,-0.17,0.14,0.95,730.12,9.4,38.2,0.0,0.75,0.75,1.25,0.5,3.25,0.5,5.25,1.25,8.25,7.0,6.0,7.5,0.08,0.08,0.95,729.16,4.4,-60.7
0.18,2.75,2.0,5.5,13.0,8.75,4.0,1.75,2.25,0.0,1.25,1.0,1.0,0.75,-0.17,0.14,0.95,737.14,9.4,40.8,0.0,0.75,0.75,1.25,3.75,3.5,0.25,5.5,1.25,8.25,7.25,6.0,7.75,0.08,0.08,0.95,770.79,4.5,-51.5
0.2,3.25,2.5,5.0,13.5,8.75,4.0,1.5,2.25,0.25,1.25,1.75,1.0,0.5,-0.17,0.14,1.02,749.7,9.6,40.6,0.0,0.75,0.75,1.25,4.25,3.5,0.5,5.5,1.5,8.25,7.25,6.0,7.25,0.08,0.08,0.95,792.36,4.2,-49.3
