time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,2.25,1.0,1.5,0.5,6.0,2.25,6.5,6.5,5.0,6.0,-0.11,0.02,0.95,607.31,-3.6,-60.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,1.27,28.68,-17.2,57.9
0.04,0.0,0.0,1.0,2.5,0.0,1.75,0.5,6.0,2.75,6.5,6.5,5.0,6.0,-0.11,0.02,0.95,622.76,-2.2,-58.9,0.0,0.0,1.25,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.75,0.0,0.5,0.08,0.33,1.45,34.45,-15.3,-0.7
0.06,0.0,0.25,1.0,2.5,1.75,2.0,0.75,6.0,2.75,5.75,6.25,4.25,5.5,-0.11,0.02,0.95,618.14,-2.1,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.14,0.58,1.58,23.39,16.7,-38.7
0.08,0.0,0.75,1.25,3.0,2.75,2.0,0.75,6.0,2.75,5.75,6.0,4.0,5.25,-0.11,0.02,0.95,608.65,-1.5,-41.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27,0.58,1.58,23.44,-6.2,26.6
0.1,0.0,1.0,1.5,4.0,2.75,2.0,1.0,6.0,3.0,5.25,5.5,3.5,4.25,-0.11,0.02,0.95,592.68,-0.3,-33.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.64,1.83,14.74,-17.2,57.9
0.12,1.25,1.0,1.25,4.25,4.0,2.0,0.75,6.0,3.0,4.5,5.5,3.0,4.0,-0.11,0.02,0.95,584.51,0.6,-24.4,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.52,0.83,2.08,12.13,-7.8,44.7
0.14,0.0,1.0,1.25,4.5,4.25,2.5,1.25,6.0,3.25,4.5,5.0,2.75,3.0,-0.11,0.08,0.95,551.2,-0.1,-22.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.14,2.14,6.96,-4.7,50.5
0.16,1.0,1.0,1.5,6.25,5.0,2.75,1.25,5.75,3.25,3.0,4.25,2.0,2.75,-0.11,0.08,0.95,550.16,1.9,-8.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,1.7,1.7,5.28,-17.2,57.9
0.18,1.75,1.0,2.0,7.0,5.75,3.0,1.0,5.5,3.0,3.0,4.0,2.0,1.75,-0.11,0.08,0.95,558.88,3.2,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,2.33,0.7,1.92,-17.2,57.9
0.2,1.75,1.0,1.25,8.0,6.25,3.25,1.25,5.5,2.75,2.0,3.75,1.0,1.5,-0.11,0.08,0.95,563.5,3.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,2.7,0.7,0.0,0.0,0.0
0.22,1.75,1.0,2.25,8.75,6.0,3.25,1.25,5.25,2.75,1.25,3.0,1.0,1.5,-0.11,0.08,0.95,565.24,4.7,13.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.86,3.95,0.45,3.1,-17.2,57.9
0.24,2.5,1.0,3.0,9.0,7.25,3.5,1.5,5.0,2.5,1.25,2.5,1.0,1.0,-0.11,0.08,0.95,580.9,5.8,20.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,3.64,0.2,4.43,-17.2,57.9
0.26,2.5,1.0,3.0,10.5,7.75,3.75,1.5,4.75,2.25,1.25,2.5,1.0,1.0,-0.11,0.08,0.95,607.78,6.0,23.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.14,-0.23,0.45,8.98,-2.7,-27.3
0.28,2.5,1.25,3.25,10.5,7.75,4.0,1.5,4.5,2.0,1.25,2.5,1.0,0.5,-0.11,0.08,0.95,632.6,6.4,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,3.0,4.0,1.39,-0.92,0.77,64.92,7.0,-100.6
0.3,2.75,2.0,4.0,11.5,8.25,4.0,1.75,4.5,1.75,1.25,2.25,1.0,0.5,-0.11,0.08,0.95,674.67,7.3,30.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,5.5,2.0,4.5,6.0,-0.67,0.83,1.77,168.13,5.3,-90.0
0.32,2.75,2.0,4.75,11.5,8.25,4.0,1.75,3.75,1.25,1.25,1.75,1.0,0.5,-0.11,0.08,0.95,700.28,8.2,33.9,0.5,1.0,0.5,0.5,0.5,0.0,0.25,2.25,0.75,7.25,4.75,5.25,6.25,0.02,0.33,1.08,284.96,2.5,-68.8
0.34,2.75,2.5,5.25,12.5,8.5,4.0,1.75,3.5,1.0,1.0,1.5,1.0,0.5,-0.11,0.08,0.95,730.27,8.9,37.5,0.5,0.25,0.75,0.0,0.5,0.25,0.25,4.75,1.0,8.0,6.25,5.25,7.0,0.08,0.27,1.02,413.13,3.8,-71.8
0.36,3.25,2.5,5.5,13.0,8.75,4.0,2.0,3.5,1.0,1.0,1.5,0.75,0.5,-0.11,0.14,0.95,756.44,9.4,39.3,1.0,0.5,0.75,1.5,1.25,2.75,0.25,4.75,1.0,8.0,6.25,5.0,7.0,0.08,0.08,0.95,554.36,3.6,-54.4
0.38,4.5,2.75,6.25,14.0,8.75,4.0,1.75,3.25,0.5,1.0,1.25,0.75,0.25,-0.11,0.14,1.02,795.13,10.8,44.2,1.0,0.75,0.75,0.75,1.0,3.25,0.25,4.75,1.0,8.0,6.25,5.25,7.25,0.14,0.08,0.95,649.95,4.2,-56.0
0.4,5.5,3.75,6.75,14.0,9.0,3.75,1.75,3.5,0.75,1.0,1.5,0.75,0.5,-0.11,0.14,1.08,846.74,11.4,44.4,1.5,0.5,1.25,0.75,1.5,3.25,0.25,5.0,1.0,8.5,6.5,5.5,7.5,0.14,0.08,0.95,719.65,3.4,-53.2
0.42,0.0,3.75,7.0,15.0,9.25,3.25,1.75,2.75,0.75,0.75,1.0,0.5,0.25,-0.11,0.14,1.08,844.5,10.1,44.0,1.25,0.75,1.0,0.75,1.75,3.75,0.25,5.5,1.25,8.75,7.0,5.5,7.5,0.08,0.08,0.95,769.12,3.9,-52.3
0.44,4.75,0.0,7.0,9.25,6.0,0.0,3.0,1.0,0.0,0.0,1.5,0.0,0.0,-0.17,0.2,1.08,725.31,19.2,52.7,1.75,0.75,1.75,0.75,2.25,4.25,0.5,5.75,1.25,8.75,7.0,5.5,7.5,0.08,0.08,0.95,812.47,3.0,-46.6
0.46,2.0,0.0,4.25,12.0,7.5,1.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.17,0.2,1.08,601.47,12.8,52.4,1.5,1.0,2.0,1.25,2.5,4.5,0.75,5.75,1.5,8.5,7.0,5.25,7.5,0.08,0.08,0.95,838.88,2.6,-43.1
0.48,7.0,3.5,7.25,13.5,1.0,0.75,1.75,2.75,0.5,0.5,1.25,0.25,0.25,-0.23,0.27,1.27,551.55,19.3,51.8,1.75,1.0,2.0,2.0,3.25,4.5,0.75,5.75,1.75,8.5,7.0,5.25,7.25,0.14,0.08,0.95,855.39,2.0,-38.9
0.5,7.25,3.25,7.25,11.5,7.0,0.0,0.0,2.5,0.75,0.5,1.5,0.0,0.5,-0.23,0.33,1.39,567.65,16.4,51.8,1.75,0.75,2.25,2.25,4.25,4.0,0.75,5.75,1.75,8.25,7.0,5.0,6.75,0.08,0.08,0.95,846.37,1.5,-35.9
0.52,6.75,2.5,6.5,10.5,6.0,0.0,0.0,2.25,0.5,0.5,0.75,0.0,0.5,-0.55,0.45,1.58,574.0,16.7,53.5,1.75,0.75,2.5,3.0,4.5,4.75,1.25,5.75,1.75,7.75,7.0,4.25,6.25,0.08,0.08,0.95,818.84,1.0,-30.0
0.54,5.0,1.0,4.75,7.25,0.0,0.0,0.0,2.0,0.75,0.5,1.25,0.0,0.25,-0.8,0.64,1.58,477.78,20.5,45.1,1.75,1.0,2.75,3.0,4.5,4.5,1.25,5.75,1.75,7.75,6.5,4.25,6.0,0.08,0.08,0.95,784.84,0.7,-28.3
0.56,4.0,1.0,2.5,4.5,0.0,0.0,0.0,1.75,0.5,0.5,1.25,0.0,0.5,-0.92,1.08,2.27,349.65,18.0,37.8,2.25,1.25,3.75,3.25,4.5,4.75,1.25,5.75,2.0,7.25,6.25,3.25,5.5,0.08,0.08,0.95,761.96,-0.5,-20.9
0.58,2.75,0.75,1.25,4.0,0.0,0.0,0.0,0.0,0.5,0.25,1.0,0.0,0.25,-0.36,0.7,2.39,230.89,21.3,47.2,3.0,1.25,4.75,4.5,4.75,5.75,1.75,5.75,2.25,6.75,5.5,3.0,5.0,0.08,0.08,0.95,771.1,-1.9,-11.9
0.6,0.0,0.0,1.25,2.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.0,-0.48,0.39,2.2,113.67,20.7,22.2,3.0,1.25,5.0,4.75,4.75,5.75,1.75,5.25,2.0,6.0,4.75,2.5,4.0,0.08,0.08,0.95,767.39,-2.7,-5.9
0.62,0.0,0.0,0.0,2.75,0.0,0.0,1.0,0.0,1.5,1.0,1.75,0.75,0.0,-1.05,-0.67,1.95,42.24,11.1,-19.6,3.25,1.5,5.0,5.5,6.0,5.75,2.25,4.75,2.0,5.75,4.5,1.5,3.25,0.14,0.08,0.95,771.87,-3.5,2.5
0.64,0.0,0.0,1.5,2.75,0.0,0.0,1.75,0.0,2.25,0.75,2.0,0.75,0.75,-0.73,-0.17,0.83,31.55,14.3,-14.6,3.25,1.75,5.5,5.5,6.5,6.0,2.5,4.75,1.75,4.5,3.75,1.5,3.0,0.08,0.08,0.95,763.73,-4.2,8.3
0.66,0.25,0.5,0.75,2.5,0.0,0.0,2.25,0.0,0.5,0.5,2.0,0.0,0.5,-0.92,-1.11,0.08,38.53,15.7,4.9,3.0,1.75,6.25,7.25,6.75,6.0,2.5,4.75,1.75,3.75,3.5,1.25,2.25,0.08,0.08,0.95,767.21,-5.5,14.8
0.68,0.0,0.5,1.75,2.75,0.0,0.0,0.5,0.0,2.0,1.0,1.0,0.75,0.5,-0.73,-0.3,0.89,59.46,14.2,-2.7,3.0,2.0,6.5,7.75,7.5,6.0,2.75,4.0,1.5,3.5,2.5,1.0,2.25,0.08,0.08,0.95,768.35,-6.0,20.5
0.7,0.0,0.0,1.5,2.75,0.0,0.0,1.5,0.0,0.75,0.5,0.75,0.0,0.5,-0.48,-0.42,0.52,51.44,17.5,13.5,3.0,2.0,6.75,9.0,8.0,6.25,3.0,3.75,1.5,2.75,2.5,1.0,1.75,0.08,0.08,0.95,784.19,-6.9,25.1
0.72,0.25,0.0,0.5,2.75,0.0,0.0,0.25,0.0,1.75,0.25,0.75,0.0,0.25,-0.48,-0.36,0.64,40.82,15.3,8.3,3.25,2.0,7.5,9.75,8.25,6.5,3.0,3.5,1.25,2.5,2.5,0.75,1.25,0.08,0.08,0.95,804.21,-7.9,29.8
0.74,0.0,0.0,1.75,2.25,0.0,0.0,3.25,0.0,0.75,0.5,1.75,0.25,0.0,-0.55,-0.42,0.7,52.44,20.4,7.5,3.5,2.25,7.5,11.0,8.5,6.5,3.25,3.5,1.25,3.25,2.5,0.5,1.25,0.08,0.08,0.95,842.15,-7.9,30.4
0.76,0.75,0.0,0.75,2.5,0.0,0.0,0.25,0.0,1.25,0.75,1.25,0.25,0.5,-0.55,-0.3,0.89,76.9,14.0,-1.0,4.25,2.5,7.75,12.0,9.25,6.75,3.5,3.25,1.25,2.75,2.0,0.5,1.25,0.08,0.08,0.95,891.96,-8.6,34.6
0.78,0.5,0.0,1.5,2.5,0.0,0.0,1.25,0.0,1.0,0.5,2.0,0.5,0.5,-0.42,-0.17,0.83,110.08,16.8,-2.6,4.5,2.75,8.5,12.5,9.25,6.75,3.5,2.0,1.0,3.0,1.5,0.25,1.25,0.08,0.08,0.95,934.25,-9.6,38.8
0.8,0.25,0.0,1.5,1.5,0.0,0.0,1.25,0.0,0.75,0.5,1.25,0.0,0.5,-0.3,0.08,0.95,115.18,17.4,1.4,5.5,2.5,8.5,14.0,11.0,7.0,3.5,2.0,0.75,0.5,1.5,0.25,1.25,0.08,0.08,0.95,979.85,-10.7,45.7
0.82,0.0,0.0,1.0,1.75,0.0,0.0,0.25,0.0,0.5,0.25,1.5,0.0,0.25,-0.23,0.14,1.2,109.38,16.3,-0.6,5.75,3.5,9.25,14.0,11.0,6.75,3.5,2.0,0.75,1.25,1.25,0.5,1.25,0.08,0.14,0.95,1029.66,-11.0,45.4
0.84,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.5,-0.17,0.27,1.45,92.29,15.2,4.0,6.75,3.5,9.25,15.0,11.0,7.0,3.5,1.0,0.5,0.25,1.5,0.0,0.5,0.08,0.14,1.02,1069.43,-12.6,53.0
0.86,0.0,0.0,1.5,1.75,0.0,0.0,0.0,0.0,0.5,0.25,1.0,0.0,0.5,-0.17,0.39,1.58,79.36,17.1,5.8,6.75,3.5,9.25,15.5,11.5,6.0,3.0,1.25,0.75,1.5,1.25,0.25,0.5,0.08,0.14,1.08,1102.25,-12.2,49.9
0.88,0.0,0.0,1.25,1.5,0.0,0.0,0.0,0.0,0.5,0.25,1.25,0.25,0.25,-0.23,0.45,1.77,71.77,16.9,-2.8,7.75,3.75,9.25,15.5,11.5,6.5,2.5,0.75,0.5,0.0,1.5,0.25,0.5,0.08,0.14,1.08,1120.04,-13.1,54.5
0.9,0.25,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.25,-0.42,0.52,2.08,68.16,17.7,9.4,8.25,3.75,9.5,15.5,11.0,5.75,2.0,0.5,0.5,0.25,1.25,0.25,0.0,0.08,0.2,1.08,1115.85,-14.2,57.0
0.92,0.25,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.5,-0.48,0.77,2.39,64.48,16.0,2.6,8.25,3.5,9.25,14.5,10.5,3.0,1.25,0.5,0.5,1.0,1.0,0.25,0.5,0.14,0.27,1.2,1067.45,-15.2,55.3
0.94,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.25,-0.3,1.2,2.52,60.93,19.2,16.4,8.25,3.5,8.5,12.5,9.25,1.75,1.25,0.5,0.5,1.0,1.25,0.25,0.5,0.14,0.33,1.33,977.32,-16.2,55.1
0.96,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.25,0.14,1.89,2.45,55.13,18.9,4.7,8.0,2.75,7.5,11.0,8.0,0.5,0.75,0.25,0.5,0.0,1.25,0.25,0.5,0.27,0.39,1.39,839.21,-18.2,58.2
0.98,0.75,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.89,2.58,1.52,56.61,14.7,-2.0,7.0,1.0,4.0,7.5,4.25,0.0,0.25,0.5,0.5,0.0,1.25,0.0,0.25,0.52,0.58,1.83,621.0,-19.5,57.5
1.0,0.75,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,1.39,3.02,0.64,49.34,16.8,19.4,4.25,0.25,0.0,3.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.7,1.27,2.89,354.52,-24.6,72.1
1.02,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,2.02,4.45,0.58,46.22,20.9,24.0,1.75,0.0,0.0,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.7,2.33,174.28,-24.7,72.9
