time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.5,0.25,0.0,1.0,2.0,1.25,0.5,1.5,2.0,1.5,1.0,1.0,0.0,-0.48,-0.3,0.64,172.66,0.4,-10.2,1.0,0.25,1.0,0.5,0.5,1.25,0.25,0.75,0.5,0.75,0.75,0.75,1.25,-0.05,0.77,0.64,46.55,-4.0,-10.4
0.04,1.25,0.0,0.0,0.0,2.75,0.5,0.5,1.5,0.5,1.0,0.75,0.25,0.0,-0.73,-0.36,0.27,164.26,0.2,8.0,1.25,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.75,0.75,0.75,1.0,0.08,0.64,0.64,59.88,-5.5,-9.4
0.06,0.0,0.0,0.0,0.0,1.75,0.5,0.0,1.25,2.25,1.25,1.0,0.75,0.0,-1.23,-0.67,1.58,151.51,-1.5,-29.0,1.0,0.25,1.0,0.5,0.5,1.0,0.5,0.75,0.5,0.75,0.25,0.75,1.5,-0.17,0.52,0.89,78.59,-4.2,-10.5
0.08,1.75,0.5,0.0,0.25,0.0,2.25,0.75,2.25,2.0,0.0,1.0,0.0,0.0,-0.98,-0.92,1.08,147.35,2.7,7.1,1.25,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.75,0.75,0.75,1.0,-0.3,0.39,1.08,93.91,-7.0,-11.8
0.1,1.5,0.25,0.0,1.5,0.0,0.0,1.25,4.5,0.25,0.75,1.0,0.25,0.0,-1.05,-1.73,2.02,147.79,2.5,-6.7,1.0,0.0,1.0,0.5,0.5,1.25,0.5,0.75,0.5,0.75,0.75,0.75,1.25,-0.11,0.39,1.27,110.95,-4.1,-13.0
0.12,2.5,0.25,0.0,4.0,4.5,0.0,0.0,1.25,0.0,1.0,1.0,0.5,0.0,-2.17,1.39,2.39,178.94,7.5,33.3,1.0,0.25,1.0,0.5,0.5,1.25,0.25,0.25,0.5,0.75,0.5,0.75,1.0,0.02,0.33,1.27,116.39,-5.6,-3.8
0.14,1.75,0.25,0.25,6.75,6.25,0.0,0.0,1.5,0.25,0.75,1.0,0.5,0.0,-0.48,0.39,2.33,228.19,7.2,36.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.75,0.75,-0.05,0.33,1.2,115.21,-7.4,-6.8
0.16,0.0,1.5,0.0,8.25,8.0,0.0,0.0,1.5,0.25,1.0,0.0,0.25,0.25,-1.17,0.02,1.39,277.29,4.3,41.8,1.0,0.0,1.0,0.5,0.5,0.75,0.25,0.75,0.5,0.75,0.25,0.75,1.0,0.02,0.27,1.2,113.53,-5.5,-9.5
0.18,2.75,1.5,0.0,9.25,9.0,3.75,0.0,1.5,0.0,0.75,1.5,0.25,0.25,-0.3,0.2,1.27,357.94,4.3,42.6,1.25,0.25,1.0,0.5,0.5,0.75,0.25,0.75,0.5,0.75,0.5,0.75,0.25,0.08,0.14,1.27,113.77,-8.6,5.0
0.2,2.5,1.5,0.0,9.5,9.25,5.0,0.0,1.5,0.0,0.25,1.5,0.25,0.25,-0.17,0.2,1.14,437.51,3.4,43.9,1.0,0.25,1.0,0.5,0.25,0.75,0.25,0.75,0.5,0.75,1.0,0.75,0.25,0.14,0.02,1.2,114.77,-8.4,-4.4
