time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,1.0,6.5,5.25,5.0,6.25,-0.05,0.08,1.02,252.48,-5.2,-78.9,5.75,0.0,1.0,4.0,0.5,0.0,0.25,1.5,0.5,1.0,0.75,0.0,0.0,0.64,1.45,2.83,388.26,-18.2,43.8
0.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.25,1.0,6.5,3.5,5.0,6.25,-0.17,0.08,0.95,317.68,-6.2,-78.8,2.0,0.0,0.0,2.25,0.0,0.0,0.0,1.5,0.0,0.5,0.5,0.0,0.0,0.02,0.33,2.39,220.18,-11.6,27.8
0.06,0.0,0.0,0.0,0.5,0.0,0.75,0.0,5.25,1.0,6.75,3.5,5.0,6.25,-0.17,0.08,0.95,410.38,-6.7,-76.0,1.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.27,0.27,2.27,64.87,-22.4,65.9
0.08,0.0,0.0,0.0,0.75,0.0,0.75,0.0,5.25,1.0,6.75,2.75,5.0,6.0,-0.17,0.08,0.95,464.41,-6.9,-74.5,0.0,0.0,0.5,1.0,2.25,0.0,0.25,1.5,0.0,0.25,0.25,0.0,0.0,1.08,-0.42,1.7,0.0,-1.0,22.2
0.1,0.0,0.0,0.0,0.5,0.0,1.5,0.5,5.75,2.0,6.75,0.0,5.0,6.0,-0.11,0.08,0.95,493.56,-8.4,-70.1,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.89,-1.05,-0.42,0.0,-18.8,37.4
0.12,0.75,0.0,0.0,1.0,0.0,1.75,0.25,5.75,2.25,6.25,6.0,4.25,6.0,-0.11,0.02,0.95,514.06,-4.2,-64.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.95,-1.23,1.45,0.0,-13.5,15.5
0.14,0.75,0.0,0.0,1.75,0.0,2.0,0.5,6.0,2.5,5.75,6.0,4.25,5.5,-0.17,0.08,0.95,535.54,-3.4,-59.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.39,-0.36,0.52,0.0,-13.5,15.5
0.16,0.0,0.0,0.0,2.25,2.5,2.0,0.75,6.0,3.0,5.75,5.75,4.0,5.25,-0.17,0.08,0.95,569.28,-3.6,-50.2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.2,-0.48,0.33,0.0,-9.4,2.8
0.18,1.5,0.0,0.0,2.25,3.25,2.0,0.75,6.0,3.0,5.5,5.5,3.25,4.5,-0.11,0.02,0.95,573.04,-2.2,-39.5,0.0,0.0,0.5,2.25,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.39,-0.36,0.7,0.0,-4.6,-6.8
0.2,2.0,0.0,0.0,1.25,3.5,2.5,0.75,5.75,3.0,4.75,5.0,3.0,4.0,-0.11,0.02,0.95,558.05,-2.2,-36.0,0.0,0.0,1.75,1.75,2.5,0.0,0.0,1.5,0.25,2.0,0.5,0.0,0.75,0.45,-0.42,0.83,0.0,-2.7,2.6
