time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.25,4.25,1.0,0.0,3.75,0.83,0.45,2.52,118.4,-7.6,-68.7,0.75,0.75,0.5,0.75,2.75,0.5,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.45,0.02,0.77,107.13,-4.9,39.4
0.04,0.0,0.5,0.0,0.5,0.0,0.0,2.0,3.75,0.0,5.5,0.0,4.5,5.25,-0.23,0.27,1.39,199.02,-6.4,-72.8,0.75,0.5,0.5,0.75,2.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.45,0.2,0.83,114.16,-5.4,31.3
0.06,1.0,0.5,0.75,0.0,0.0,0.0,0.5,4.5,0.5,5.75,0.0,5.0,6.0,-0.17,0.27,1.08,274.38,-5.0,-68.0,0.75,0.5,0.5,0.5,2.5,0.5,0.25,0.5,0.25,0.0,0.25,0.5,0.0,0.39,0.27,0.95,116.45,-6.2,35.1
0.08,1.0,0.5,0.0,0.5,0.0,0.0,0.25,4.25,0.5,5.75,4.75,5.25,6.0,-0.11,0.08,0.95,358.77,-3.2,-71.4,0.75,0.5,0.5,0.5,2.25,0.75,0.25,0.5,0.25,0.0,0.25,0.0,0.25,0.39,0.39,1.14,113.77,-4.6,39.3
0.1,1.25,0.5,0.0,0.5,0.0,0.75,0.25,5.25,0.5,5.75,4.5,5.25,6.0,-0.17,0.08,0.95,430.68,-3.9,-66.5,0.5,0.75,0.5,1.0,2.25,1.0,0.25,0.5,0.5,0.25,0.25,0.25,0.75,0.39,0.45,1.39,121.04,-2.8,22.4
0.12,1.25,0.5,0.0,0.5,0.0,0.75,0.5,5.25,0.5,6.5,5.5,5.5,6.0,-0.17,0.08,0.95,496.78,-3.5,-67.0,0.25,0.5,0.5,0.5,2.25,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.5,0.45,0.64,1.52,116.33,-2.4,32.0
0.14,1.25,0.5,0.0,0.5,0.0,0.75,0.5,5.25,1.5,6.5,0.0,5.5,6.0,-0.17,0.08,0.95,502.95,-5.7,-64.3,1.0,0.5,0.5,0.5,1.75,0.5,0.25,0.5,0.25,0.0,0.25,0.25,0.5,0.52,0.7,1.64,113.46,-6.8,29.2
0.16,1.5,0.5,0.0,1.5,0.0,0.0,0.5,5.75,1.5,6.5,0.0,5.75,6.5,-0.17,0.08,0.95,506.99,-4.3,-61.9,0.75,0.75,0.5,0.5,1.75,0.75,0.25,0.5,0.25,0.0,0.25,0.5,0.5,0.7,0.83,2.02,111.37,-5.2,25.0
0.18,1.0,0.5,0.0,1.75,2.0,1.0,0.75,5.75,1.5,6.5,6.25,5.5,6.0,-0.17,0.02,0.95,544.29,-2.5,-54.6,1.25,0.75,0.5,0.5,3.0,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.75,0.64,1.33,2.08,120.81,-4.6,35.8
0.2,1.0,0.5,0.0,1.75,2.0,0.5,0.5,6.0,1.5,6.5,6.25,5.5,6.0,-0.17,0.02,0.95,579.54,-2.5,-55.8,0.5,0.75,0.5,0.75,1.75,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.27,2.08,2.08,119.34,-4.4,32.1
0.22,1.0,0.5,0.0,2.5,2.0,1.0,0.5,5.75,2.5,5.75,6.25,5.25,6.0,-0.17,0.02,0.95,610.49,-1.7,-51.4,0.75,0.5,0.5,0.5,1.75,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.5,-0.42,2.64,1.08,113.84,-8.0,30.5
0.24,1.0,0.5,0.0,2.5,3.5,1.0,0.5,5.75,2.5,5.75,6.25,5.0,5.25,-0.17,0.02,0.95,620.29,-1.6,-45.3,0.5,0.5,0.5,0.5,1.75,1.0,0.25,0.25,0.25,0.5,0.5,0.25,0.75,-0.67,3.02,0.7,111.98,-1.9,12.6
0.26,1.25,0.5,0.5,2.75,4.25,1.5,0.5,5.5,2.5,4.75,5.75,4.25,5.0,-0.11,0.02,0.95,604.57,-0.8,-36.5,0.5,0.5,0.5,0.5,2.25,0.5,0.25,0.5,0.25,0.75,0.25,0.0,0.75,-1.55,4.08,0.39,112.46,-1.4,16.6
0.28,1.25,0.5,0.5,4.25,4.0,2.0,0.5,5.75,2.75,4.5,5.5,4.0,3.75,-0.11,0.02,0.95,575.01,0.0,-29.2,0.5,0.5,0.5,0.5,1.75,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,-2.67,4.14,0.39,112.78,-3.5,11.2
0.3,1.25,0.5,1.25,4.5,4.0,2.25,1.0,5.5,2.75,4.5,5.0,3.0,3.5,-0.11,0.08,0.95,555.31,0.7,-22.9,0.0,0.5,0.5,0.0,1.75,0.5,0.25,1.0,0.25,2.0,0.25,1.5,1.25,-0.23,-0.8,1.08,124.32,3.4,-31.5
0.32,1.25,0.5,1.75,5.5,5.5,2.25,1.0,5.25,2.75,3.0,4.5,3.0,2.5,-0.11,0.08,0.95,545.66,2.4,-11.2,0.25,0.5,0.5,0.5,2.25,0.5,0.0,0.75,0.0,2.5,0.0,3.25,4.5,0.58,-0.36,1.33,165.36,3.9,-49.4
0.34,1.25,0.75,1.5,6.5,5.5,2.25,1.25,5.25,2.75,3.0,4.25,2.75,2.5,-0.11,0.08,0.95,546.31,2.7,-8.0,0.0,0.5,0.5,0.0,0.25,0.0,0.25,1.5,0.25,5.25,2.5,4.5,6.25,-0.86,0.95,2.2,232.34,4.4,-80.1
0.36,1.25,0.75,2.0,6.75,6.25,2.75,1.25,5.0,2.75,3.0,4.0,2.0,1.25,-0.11,0.08,0.95,551.14,3.3,1.0,0.5,0.0,0.0,0.25,0.0,2.5,0.0,3.0,0.75,7.75,5.0,5.5,6.75,0.02,0.02,1.14,329.27,5.9,-72.8
0.38,1.25,1.0,2.25,8.0,7.0,3.0,1.5,5.0,2.75,2.0,3.25,2.0,1.5,-0.11,0.08,0.95,568.43,4.0,7.7,1.25,0.5,0.5,0.0,1.5,0.5,0.0,4.5,0.75,7.0,4.75,5.25,6.25,0.02,0.14,1.02,423.65,3.5,-62.4
0.4,1.75,1.5,2.25,9.0,7.25,3.0,1.75,5.0,2.5,1.5,3.75,1.75,1.5,-0.11,0.08,0.95,589.25,5.0,12.4,0.25,1.25,0.5,0.5,1.25,3.25,0.25,4.75,1.0,8.0,5.75,5.75,7.25,0.14,0.08,0.95,542.01,5.1,-57.9
0.42,1.75,1.5,2.75,9.25,7.75,3.0,1.75,4.75,2.25,1.25,2.75,1.5,1.25,-0.11,0.08,0.95,603.6,5.6,18.4,0.25,0.5,0.5,0.5,2.75,1.75,0.75,5.5,1.0,8.0,5.75,5.75,7.5,0.14,0.08,0.95,624.27,4.7,-58.8
0.44,2.25,1.75,3.75,10.5,8.25,3.5,2.0,4.75,1.75,1.25,2.25,1.0,1.25,-0.11,0.08,0.95,640.75,6.5,25.6,0.5,0.5,0.5,0.5,3.0,3.25,0.25,5.5,1.0,8.25,5.75,5.75,7.5,0.14,0.08,0.95,693.48,5.4,-54.6
0.46,1.25,1.75,4.0,10.5,8.25,3.5,2.0,4.5,1.5,1.25,2.25,1.0,1.5,-0.11,0.08,0.95,661.26,6.1,24.2,0.75,0.5,0.5,0.5,3.0,3.5,0.25,5.75,1.0,8.25,5.75,5.75,7.5,0.14,0.08,0.95,729.97,5.3,-53.2
0.48,2.75,1.75,4.5,11.5,8.75,3.5,2.25,4.0,1.0,1.25,2.0,1.0,1.25,-0.11,0.08,0.95,694.76,7.8,30.6,0.75,0.5,0.5,0.75,3.0,4.5,0.5,6.25,1.25,8.0,6.5,5.5,7.25,0.08,0.08,0.95,760.45,5.2,-49.9
0.5,2.75,2.25,4.75,12.5,8.75,3.5,2.25,3.75,0.5,1.25,1.75,1.0,1.0,-0.11,0.14,0.95,721.96,8.4,34.6,1.0,0.5,0.5,1.25,3.25,5.0,0.75,6.25,1.0,8.0,5.75,5.25,7.25,0.08,0.08,0.95,771.1,5.3,-45.5
0.52,3.0,2.0,5.5,13.0,9.0,3.5,2.25,2.75,0.0,1.25,1.5,1.0,1.25,-0.11,0.14,0.95,746.97,9.4,37.5,1.25,0.5,0.5,1.5,3.5,5.5,0.75,6.25,1.25,8.0,5.5,5.0,7.25,0.14,0.08,0.95,772.88,5.2,-42.2
