time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.33,1.27,113.35,0.0,0.0,0.0,0.0,0.5,0.5,1.5,7.5,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.89,-0.17,1.83,0.0,13.2,26.5
0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.75,0.5,6.0,0.0,5.0,6.0,-0.11,0.2,1.08,199.77,-8.1,-77.6,0.5,0.0,1.0,1.5,1.25,0.0,0.25,0.0,0.5,1.25,0.25,0.0,0.0,0.89,-1.23,0.58,0.0,-10.7,22.4
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.5,6.0,4.75,5.0,6.0,-0.17,0.08,0.95,279.97,-5.8,-82.5,0.75,0.25,1.5,1.25,1.25,0.5,0.25,0.0,0.5,1.25,0.25,0.0,0.0,0.52,-1.36,0.39,0.0,-11.0,29.2
0.08,0.0,0.0,0.0,0.25,1.0,0.0,0.0,5.0,1.0,6.0,5.25,5.0,6.0,-0.17,0.08,0.95,380.62,-5.0,-74.7,0.5,0.5,1.25,0.75,1.5,1.0,0.25,0.25,0.5,1.25,0.25,0.0,0.5,0.39,-0.42,1.08,0.0,-4.6,17.5
0.1,0.0,0.0,0.0,0.75,0.0,1.0,0.25,5.5,1.25,6.0,0.0,5.0,6.0,-0.17,0.08,0.95,432.88,-8.4,-72.2,1.25,0.25,1.5,0.75,1.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.5,0.2,-0.3,0.45,0.36,-8.9,27.0
0.12,0.0,0.0,0.0,2.25,0.0,0.75,0.25,5.5,2.0,6.0,6.0,5.0,6.0,-0.17,0.08,0.95,506.56,-3.3,-66.7,0.5,0.5,1.5,1.25,1.25,1.0,0.25,0.0,0.5,1.25,0.25,0.0,0.5,0.39,-0.3,0.7,30.25,-7.2,21.6
0.14,0.0,0.0,0.0,0.0,0.0,0.75,0.25,5.5,2.0,6.25,6.5,5.0,6.0,-0.11,0.08,0.95,530.0,-4.7,-76.0,0.5,0.25,1.25,1.25,1.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.5,0.45,-0.3,0.83,65.72,-6.4,22.0
0.16,0.75,0.0,0.0,1.5,0.0,0.0,0.5,5.75,1.75,6.25,6.5,5.0,6.0,-0.11,0.08,0.95,560.5,-2.5,-68.1,0.5,0.5,1.5,1.25,1.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.5,0.39,-0.05,0.77,98.27,-7.5,25.3
0.18,1.0,0.0,1.0,0.25,1.0,1.0,0.75,5.75,2.25,6.0,6.5,4.5,5.5,-0.17,0.08,0.95,578.69,-2.0,-59.2,0.5,0.25,1.5,1.25,1.5,1.75,0.25,0.0,0.5,0.75,0.25,0.0,0.5,0.33,0.2,0.83,125.05,-5.6,26.7
0.2,0.0,0.0,1.25,2.5,2.75,1.5,0.75,5.75,3.0,6.0,6.0,4.0,5.25,-0.17,0.08,0.95,598.83,-1.7,-46.4,0.25,0.5,1.25,0.75,1.5,1.25,0.25,0.0,0.5,1.25,0.25,0.0,0.5,0.33,0.27,0.95,139.6,-3.6,17.4
0.22,0.0,0.0,1.25,3.5,2.75,2.0,0.75,6.0,2.75,4.5,5.75,4.0,4.5,-0.11,0.08,0.95,593.01,-0.9,-39.9,0.5,0.25,1.5,0.75,1.5,1.0,0.25,0.0,0.25,1.0,0.25,0.0,0.5,0.27,0.27,1.14,139.71,-6.5,22.8
0.24,1.0,0.5,1.25,4.5,3.75,2.0,0.75,5.75,3.0,4.75,5.5,3.0,4.25,-0.11,0.08,0.95,596.01,0.3,-27.5,0.5,0.25,1.5,0.75,1.5,2.0,0.25,0.0,0.5,1.25,0.25,0.25,0.5,0.2,0.33,1.33,140.74,-3.2,16.3
0.26,1.5,0.75,1.25,4.5,4.25,2.5,1.0,5.75,3.0,4.25,5.0,2.5,3.0,-0.11,0.08,0.95,583.88,0.9,-18.1,0.25,0.25,1.25,0.75,1.25,1.0,0.25,0.0,0.75,1.0,0.25,0.25,0.5,0.2,0.52,1.52,129.68,-5.4,10.1
0.28,1.5,0.75,1.5,5.0,4.5,2.5,1.0,5.5,3.0,3.25,4.0,2.0,2.75,-0.11,0.08,0.95,545.43,1.7,-10.9,0.25,0.25,1.5,0.75,1.25,1.0,0.25,0.0,0.5,1.25,0.25,0.0,0.5,0.33,0.64,1.58,129.49,-5.5,14.3
0.3,1.5,0.75,2.0,7.0,5.5,2.75,1.0,5.5,3.0,3.25,4.0,1.25,1.75,-0.11,0.08,0.95,547.02,3.0,0.1,0.5,0.25,1.5,0.75,1.25,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.5,0.45,0.64,1.7,123.66,-7.1,19.7
0.32,1.0,0.75,2.75,8.0,6.0,2.25,1.0,5.5,2.75,2.0,3.25,1.0,1.5,-0.11,0.08,0.95,547.94,4.4,7.7,0.25,0.0,1.25,0.75,1.5,1.0,0.25,0.0,0.5,0.75,0.25,0.0,0.25,0.64,0.77,1.89,116.51,-5.9,22.3
0.34,1.75,1.0,2.75,8.0,6.25,3.75,1.25,5.25,2.75,1.5,3.0,1.0,1.5,-0.11,0.08,0.95,565.25,4.4,13.0,0.0,0.25,1.25,0.75,1.5,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.0,0.45,1.02,2.14,110.3,-5.1,24.0
0.36,2.5,1.0,3.0,9.0,7.0,3.25,1.5,5.0,2.5,1.5,2.5,1.0,1.0,-0.11,0.08,0.95,578.88,5.9,19.8,0.5,0.25,1.25,0.75,1.75,1.0,0.25,0.0,0.5,1.0,0.25,0.0,0.25,0.14,1.39,2.2,112.04,-6.0,25.1
0.38,2.75,1.0,3.0,9.5,7.5,3.25,1.5,4.75,2.0,1.0,2.5,0.75,1.0,-0.11,0.08,0.95,600.42,6.4,24.2,0.5,0.25,1.5,0.75,1.5,1.0,0.0,0.25,0.5,0.75,0.25,0.0,0.0,-0.36,2.02,1.77,113.75,-7.7,31.1
0.4,2.75,1.25,3.0,10.5,7.5,3.5,1.5,4.75,2.0,1.25,1.75,0.0,0.5,-0.11,0.08,0.95,612.6,6.5,30.9,0.5,0.25,1.25,0.75,1.25,0.25,0.25,0.0,0.5,1.0,0.25,0.0,0.25,-0.55,2.45,1.02,110.18,-9.9,21.6
0.42,2.75,1.5,3.5,11.0,8.0,3.5,1.5,4.5,1.5,1.5,1.5,0.5,0.5,-0.11,0.08,0.95,630.83,6.9,31.8,0.5,0.0,0.75,0.75,1.25,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,-1.36,3.33,0.7,104.64,-5.0,25.9
