time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,5.25,1.5,1.0,9.0,8.75,7.0,0.25,5.25,1.25,1.0,0.75,1.25,1.0,-0.11,0.14,0.95,663.83,2.8,31.2,2.0,0.75,0.5,5.25,6.25,3.25,0.0,0.0,0.25,0.5,1.0,0.25,0.0,0.14,0.33,1.2,229.56,-4.9,45.5
0.04,4.5,1.75,1.0,9.0,8.75,7.0,0.25,5.5,1.25,1.25,1.75,1.25,1.0,-0.11,0.14,0.95,678.36,2.4,27.3,3.0,1.0,0.75,6.0,7.25,2.0,0.25,0.0,0.25,0.75,1.0,0.0,0.0,0.08,0.2,1.2,288.23,-7.8,50.0
0.06,4.25,1.5,1.5,9.0,8.75,7.25,0.25,5.75,1.0,1.0,2.0,1.25,1.0,-0.11,0.14,0.95,688.18,2.4,26.9,3.5,1.5,1.0,7.25,8.5,5.5,0.25,0.0,0.0,0.75,1.0,0.0,0.0,0.14,0.2,1.02,368.33,-5.1,51.2
0.08,4.25,1.25,1.75,8.5,8.75,7.25,0.25,5.75,1.5,1.5,2.5,1.5,1.0,-0.11,0.14,0.95,702.19,2.4,22.8,4.5,1.75,2.25,9.0,9.5,6.5,0.5,0.5,0.25,1.25,0.0,0.0,0.0,0.14,0.14,1.33,474.84,-6.1,52.7
0.1,4.25,1.5,1.75,8.5,8.75,7.0,0.25,6.0,1.25,1.5,2.5,1.25,1.0,-0.11,0.14,0.95,710.03,2.4,23.9,3.75,1.0,2.75,9.0,9.75,7.25,1.25,1.75,0.0,1.0,0.75,0.0,0.75,0.02,0.08,1.02,585.38,-4.6,43.6
0.12,3.5,2.25,1.75,8.5,8.75,7.0,0.25,6.0,1.5,1.75,2.5,1.25,1.0,-0.11,0.14,0.95,719.93,2.0,23.1,4.5,1.75,3.5,9.0,9.75,7.75,1.75,3.0,0.75,1.5,1.0,0.25,0.75,0.08,0.14,1.02,703.4,-5.0,39.1
0.14,3.0,1.5,1.75,7.75,8.75,7.25,0.25,6.25,1.5,2.25,2.5,1.5,1.0,-0.11,0.14,0.95,715.79,0.9,18.5,4.5,2.0,3.5,7.5,9.75,8.0,1.75,5.0,1.25,4.25,1.0,0.75,1.25,0.14,0.08,0.95,815.95,-2.4,25.8
0.16,2.75,1.25,1.25,7.75,8.5,6.75,0.25,6.25,1.5,2.5,2.5,1.5,1.0,-0.17,0.14,0.95,699.11,0.4,16.2,3.75,1.75,2.75,7.25,9.75,8.0,1.75,6.0,1.75,4.5,3.25,1.25,1.75,0.14,0.08,0.95,912.0,-1.3,14.9
0.18,2.75,1.25,1.0,7.25,8.25,7.0,0.25,6.25,1.75,2.25,2.75,1.5,1.25,-0.17,0.14,0.95,678.92,0.0,14.3,3.75,1.5,2.0,7.25,9.5,8.0,1.75,6.5,1.75,5.25,3.5,2.0,2.25,0.14,0.08,0.95,976.08,-0.3,8.7
0.2,2.75,1.5,1.0,7.0,8.25,7.0,0.0,6.25,1.75,2.5,2.75,1.5,1.25,-0.17,0.14,0.95,662.09,-0.1,14.0,2.75,1.5,1.5,5.5,9.5,8.0,1.5,6.75,1.5,5.25,3.5,1.5,2.25,0.14,0.08,0.95,972.24,1.5,6.0
