time,left pressure 0[N/cm²],left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm²],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,8.25,3.0,5.5,12.0,9.75,5.25,2.75,2.5,0.25,1.0,1.75,0.5,0.0,-0.17,0.14,1.02,798.39,11.4,49.0,1.0,0.25,0.75,0.5,1.5,1.0,0.25,0.75,0.0,0.75,0.75,0.0,0.25,0.14,0.02,1.02,120.61,-3.9,19.8
0.04,8.25,2.5,5.5,11.5,9.75,5.25,3.0,3.0,0.5,1.0,1.75,0.25,1.25,-0.11,0.08,1.02,919.19,10.5,44.1,1.25,0.25,0.75,0.5,1.5,1.0,0.25,0.75,0.0,0.5,1.0,0.0,0.5,0.14,-0.05,0.95,122.0,-5.1,18.0
0.06,7.75,2.0,5.5,11.0,9.5,5.5,3.0,3.25,0.75,1.0,1.75,0.5,1.25,-0.11,0.08,0.95,980.56,10.0,41.3,1.0,0.25,0.75,0.5,1.5,1.0,0.25,0.75,0.0,0.75,0.75,0.0,0.25,0.2,-0.11,1.02,121.61,-3.9,19.8
0.08,7.75,1.75,5.25,10.5,9.5,5.25,2.75,3.25,0.75,1.0,1.75,0.25,1.0,-0.11,0.08,0.95,978.23,10.0,42.3,1.0,0.25,0.5,0.5,1.5,1.0,0.25,0.5,0.0,0.75,0.75,0.0,0.0,0.27,-0.17,1.08,119.04,-4.1,25.1
0.1,7.75,1.5,5.25,10.5,9.0,5.0,2.5,3.25,0.5,1.0,1.75,0.25,1.25,-0.17,0.14,0.95,927.42,10.1,41.6,1.0,0.25,0.75,0.5,1.5,1.0,0.25,0.75,0.0,0.75,0.25,0.25,0.25,0.27,-0.05,0.89,117.61,-3.7,21.6
0.12,7.25,1.75,4.75,9.5,8.75,5.25,2.5,3.25,1.0,1.0,1.75,0.5,1.0,-0.17,0.14,0.95,873.36,9.5,39.9,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.75,0.0,0.75,0.5,0.0,0.0,0.27,-0.05,0.95,114.12,-5.3,27.3
0.14,7.25,1.5,4.25,9.25,8.75,5.0,2.25,3.5,1.0,1.0,1.75,0.5,1.25,-0.11,0.08,0.95,833.35,9.0,38.1,0.75,0.25,0.75,0.25,1.5,0.75,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.2,-0.17,0.95,105.12,-5.9,43.1
0.16,7.25,1.5,3.5,9.25,8.5,4.25,2.0,3.25,1.25,1.0,1.75,0.5,1.0,-0.11,0.08,0.95,791.05,9.3,38.5,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.25,0.0,0.5,1.0,0.25,0.5,0.14,-0.3,1.02,104.99,-6.6,14.6
0.18,6.5,1.5,3.5,8.0,8.25,4.5,2.0,4.0,1.75,0.75,2.0,0.75,1.0,-0.11,0.08,0.95,747.35,8.3,34.0,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.75,0.0,0.75,0.75,0.0,0.25,0.27,-0.42,1.08,106.95,-4.8,19.3
0.2,6.5,1.5,3.5,8.0,8.0,4.5,2.0,4.25,2.0,1.0,2.75,1.25,1.25,-0.11,0.08,0.95,727.36,8.0,28.4,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.75,0.0,0.5,0.75,0.0,0.25,0.14,-0.3,1.02,111.01,-5.5,22.6
0.22,5.75,1.25,3.0,6.75,8.0,4.75,1.75,5.0,2.25,1.25,2.75,1.25,1.25,-0.11,0.08,0.95,686.49,6.2,23.7,0.5,0.25,0.75,0.5,1.5,0.75,0.25,0.5,0.0,0.5,1.0,0.0,0.75,0.14,-0.23,0.89,112.72,-3.2,7.3
0.24,5.25,1.0,2.25,7.0,7.75,4.75,1.75,5.0,2.25,2.0,3.25,1.25,1.25,-0.11,0.08,0.95,651.57,5.2,19.1,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.5,0.0,0.75,0.5,0.0,0.0,0.14,-0.23,0.89,112.11,-6.1,29.7
0.26,4.25,1.5,2.0,6.75,7.75,5.25,1.25,5.25,2.5,2.5,3.5,1.5,1.25,-0.11,0.08,0.95,644.14,3.7,15.2,0.75,0.25,0.75,0.5,1.5,0.75,0.25,0.5,0.0,0.5,0.25,0.0,0.25,0.2,-0.23,1.08,107.0,-4.9,29.7
0.28,4.0,0.75,1.75,5.75,7.5,5.0,1.25,5.75,2.25,2.5,3.5,2.25,1.25,-0.17,0.08,0.95,629.37,2.8,9.2,1.0,0.25,0.75,0.5,1.5,0.75,0.25,0.75,0.0,1.0,1.0,0.25,0.0,0.2,-0.23,0.83,111.03,-5.0,13.6
0.3,3.25,0.75,2.0,5.0,7.0,5.25,1.0,6.0,2.25,2.75,3.75,2.5,1.25,-0.17,0.08,0.95,613.07,2.0,4.7,1.0,0.25,0.75,0.5,1.5,0.5,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.2,0.08,0.77,105.71,-8.9,46.5
0.32,2.75,0.75,1.75,4.75,7.0,5.25,1.0,6.25,2.25,2.75,4.25,2.25,1.25,-0.17,0.08,0.95,596.9,1.2,2.5,1.0,0.25,0.5,0.5,1.5,0.5,0.25,0.5,0.0,0.75,1.0,0.0,0.5,0.14,0.08,0.89,108.69,-4.8,11.6
0.34,2.75,0.5,1.75,4.75,7.0,5.0,1.0,6.25,2.25,2.75,4.25,2.5,1.25,-0.17,0.08,0.95,585.14,1.4,1.1,1.0,0.25,0.75,0.5,1.5,0.5,0.25,0.75,0.0,0.5,0.75,0.25,0.0,0.02,0.14,0.77,108.05,-7.3,22.3
0.36,2.75,0.5,1.75,4.75,7.0,5.25,1.0,6.25,2.25,3.25,4.25,2.75,1.5,-0.17,0.08,0.95,584.86,1.0,-0.8,1.25,0.25,0.75,0.25,1.5,0.5,0.25,0.75,0.0,0.5,1.0,0.0,0.25,-0.11,0.33,0.33,112.03,-7.1,20.1
0.38,2.75,0.5,1.75,3.25,7.0,5.25,1.0,6.5,2.25,4.0,4.5,2.5,1.75,-0.17,0.08,0.95,586.09,0.0,-4.9,1.0,0.25,0.25,0.0,1.25,0.75,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.02,-1.36,2.27,100.74,-2.6,38.1
0.4,2.5,0.5,1.75,2.75,7.0,5.0,1.0,6.5,2.25,4.25,4.75,2.75,2.25,-0.17,0.08,0.95,589.68,-0.4,-9.1,0.5,0.5,0.0,0.25,2.25,1.0,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.64,0.08,1.2,96.11,2.5,38.8
