time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,2.25,3.0,4.0,4.5,3.5,1.25,0.0,3.0,2.0,2.0,2.5,1.25,2.25,-0.61,-0.98,0.64,482.19,8.0,11.6,2.0,1.25,0.75,1.5,5.25,8.25,0.0,8.75,0.0,6.75,2.0,1.25,5.5,0.08,0.14,0.95,631.67,8.2,-16.3
0.04,2.25,1.75,4.0,2.5,3.5,0.75,0.0,2.75,1.25,1.0,2.5,0.0,2.25,-0.67,-1.17,0.77,422.3,8.6,14.3,1.5,0.25,0.75,2.0,5.25,7.75,0.0,8.0,0.0,5.25,2.0,0.75,4.75,0.02,0.14,1.2,555.66,8.4,-14.6
0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.25,0.75,-0.98,-2.61,1.89,289.11,11.2,-17.3,1.25,1.0,0.75,2.25,4.25,7.25,0.0,0.0,0.0,5.25,0.75,0.75,0.0,-0.11,0.2,1.33,423.59,4.9,15.2
0.08,5.5,3.5,3.0,5.25,5.5,0.0,0.0,1.5,1.75,0.0,1.25,0.5,1.5,-0.67,-2.23,1.52,291.95,13.5,41.9,1.0,1.0,0.0,0.0,0.0,5.75,0.0,5.5,0.0,1.75,0.0,0.0,0.0,-0.3,0.27,1.77,293.76,13.5,2.2
0.1,6.0,3.25,3.0,6.5,5.0,0.0,0.0,2.0,2.0,1.0,1.25,1.25,0.5,-0.36,1.27,2.83,318.74,13.7,38.6,0.0,0.0,0.0,1.0,0.0,3.5,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.08,0.64,1.52,184.11,14.9,-5.2
0.12,7.25,3.5,6.0,8.0,6.0,0.0,0.0,2.75,1.75,1.0,2.5,1.0,2.25,-0.17,0.14,1.39,440.07,13.9,33.8,0.5,0.5,0.0,0.5,0.25,0.75,0.0,2.25,0.0,0.0,0.0,0.0,0.75,-0.42,3.2,1.2,72.93,6.0,-0.9
0.14,6.25,3.5,7.75,10.0,0.0,3.25,3.0,0.25,2.0,1.0,1.5,1.25,2.25,-0.11,0.2,1.27,535.34,17.4,37.0,1.0,1.0,0.75,0.5,1.25,1.5,0.0,2.25,0.25,0.0,0.0,0.0,0.0,-1.61,2.33,1.27,14.39,-1.4,34.7
0.16,7.25,3.75,8.5,10.0,7.75,4.0,6.0,0.5,4.5,4.5,2.0,1.75,2.75,0.14,0.02,1.64,756.04,12.2,27.5,0.75,0.25,0.5,2.25,1.25,3.25,0.0,2.0,0.5,1.0,0.0,0.5,0.0,-1.17,1.83,0.89,16.88,2.0,17.6
0.18,6.25,3.75,8.5,8.25,8.0,5.25,7.0,6.0,6.25,6.25,6.5,5.75,4.5,-0.17,0.14,1.14,1029.54,7.9,2.3,1.25,1.0,2.5,2.5,2.5,3.25,0.0,2.25,0.5,1.5,0.75,0.25,0.5,-0.36,1.83,0.89,82.42,-3.4,22.3
0.2,6.25,3.5,8.0,8.25,8.0,5.75,7.25,7.25,6.5,7.25,8.5,6.75,6.5,-0.05,-0.11,1.08,1339.06,6.5,-5.3,1.0,1.0,2.0,2.25,2.75,3.0,0.0,2.25,0.25,0.5,0.75,0.5,0.25,-0.36,1.83,0.95,130.56,-3.3,26.6
0.22,6.25,3.5,8.5,8.5,8.0,5.75,7.25,7.5,6.5,7.25,8.0,6.5,6.75,-0.05,0.08,0.95,1519.85,6.6,-4.4,1.0,1.0,2.5,2.5,2.75,2.75,0.0,2.25,0.25,1.0,0.75,0.5,0.25,-0.3,1.64,1.08,176.87,-4.3,25.1
0.24,6.0,3.5,8.25,8.0,8.0,5.75,7.0,7.5,6.5,7.5,8.5,7.25,7.25,-0.11,0.08,0.95,1631.69,6.2,-7.4,1.25,1.0,2.25,2.25,2.75,2.5,0.0,2.25,0.0,0.0,0.75,0.75,0.5,0.14,1.39,1.08,200.68,-5.2,27.8
0.26,5.5,3.5,8.0,8.0,8.0,5.75,6.25,7.5,6.25,7.5,8.75,7.25,7.25,-0.05,0.08,0.95,1671.93,5.8,-8.4,2.0,1.0,2.25,2.5,2.25,2.75,0.0,2.25,0.0,0.0,1.0,0.5,0.75,0.27,1.08,1.14,222.25,-6.3,28.8
0.28,4.25,3.5,7.25,6.75,6.5,5.25,5.75,7.25,6.0,7.5,8.25,7.0,7.25,-0.05,0.08,0.95,1634.26,5.2,-12.5,1.0,1.25,2.25,2.0,1.75,0.0,0.0,2.25,0.25,1.75,0.75,0.5,0.5,0.2,0.89,1.2,226.06,-7.5,13.3
0.3,2.5,2.5,6.0,6.0,6.0,3.75,4.75,7.0,5.0,6.25,8.0,6.5,7.5,-0.11,0.08,0.95,1517.18,4.3,-18.4,1.0,1.0,2.25,2.0,1.75,1.0,0.0,2.0,0.25,1.5,0.75,0.75,0.5,0.33,0.7,1.27,235.13,-6.3,13.4
0.32,2.25,2.0,4.5,5.5,0.0,2.5,3.0,6.0,4.75,6.0,7.0,6.0,6.5,-0.05,0.08,0.95,1276.86,4.8,-29.7,1.25,1.0,2.5,2.5,1.5,1.25,0.0,2.0,0.0,0.0,0.75,0.75,0.75,0.45,0.45,1.27,234.08,-9.2,24.6
0.34,1.5,1.75,4.0,4.5,3.0,1.75,0.75,5.25,4.0,6.25,6.25,6.5,7.0,-0.05,0.08,0.89,1019.1,3.0,-32.1,1.25,1.0,2.5,2.0,1.5,3.0,0.0,2.0,0.25,1.5,0.75,0.5,0.5,0.58,0.2,1.14,240.23,-4.0,18.7
0.36,1.25,2.0,3.0,4.5,2.5,1.75,0.5,5.0,3.75,6.25,6.0,6.5,7.0,-0.11,0.08,0.95,814.08,2.2,-34.8,0.75,0.0,2.0,0.25,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.64,0.08,1.08,188.4,-19.9,46.2
0.38,1.25,2.0,3.0,3.5,3.75,1.75,0.0,5.25,3.75,7.5,6.5,7.25,7.5,-0.11,0.08,0.95,724.35,1.1,-37.6,1.25,0.0,0.75,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.7,-0.05,0.89,129.13,-14.1,40.8
0.4,2.25,3.5,4.0,5.0,6.25,3.5,1.0,6.0,4.5,8.75,8.0,8.25,9.0,-0.11,0.08,0.95,762.55,1.8,-27.4,0.75,0.0,0.5,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.83,-0.23,0.83,60.71,-8.0,43.2
0.42,2.25,3.25,4.0,4.75,6.0,3.75,0.0,6.0,4.5,8.75,7.75,8.5,9.75,-0.11,0.08,0.95,845.95,1.2,-29.8,0.75,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.95,-0.48,0.77,16.85,-11.4,44.2
0.44,2.25,3.25,4.0,4.75,6.0,3.75,0.0,6.5,4.5,8.75,8.0,9.25,10.0,-0.11,0.08,0.95,953.92,1.2,-31.1,0.5,0.0,0.5,0.0,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.02,-0.8,0.7,0.0,-3.4,40.7
0.46,2.25,3.25,4.0,4.5,6.0,3.75,0.0,6.75,4.5,9.5,8.0,9.25,10.5,-0.11,0.08,0.95,1040.95,0.8,-32.5,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.02,-1.05,0.52,0.0,-18.7,34.8
0.48,2.25,3.25,4.0,4.5,6.0,3.75,0.0,7.0,4.5,9.75,8.25,9.5,11.0,-0.11,0.08,0.95,1122.75,0.6,-33.5,0.5,0.0,0.5,0.0,1.25,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.08,-1.3,0.39,5.14,-2.4,38.5
0.5,2.25,3.25,4.0,4.5,6.0,3.75,0.0,7.0,4.5,9.75,8.5,9.5,11.0,-0.11,0.08,0.95,1184.65,0.6,-33.7,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.2,-1.3,0.45,9.17,-4.1,43.6
0.52,1.25,2.0,4.0,4.0,6.0,2.75,0.0,7.0,4.0,9.0,7.75,8.5,9.5,-0.11,0.08,0.95,1184.48,0.3,-35.9,0.75,0.0,0.5,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,0.75,1.2,-1.11,3.64,30.73,-5.4,2.7
0.54,2.25,3.25,1.75,4.75,3.75,3.75,0.0,7.25,3.75,9.5,7.75,9.5,11.0,-0.11,0.08,0.95,1193.04,-0.5,-39.2,2.5,1.0,1.75,0.0,1.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.39,-1.55,2.95,62.7,-19.3,68.8
0.56,2.0,2.0,4.0,5.0,5.75,3.75,0.0,6.5,3.75,8.75,8.0,8.5,10.5,-0.11,0.08,0.95,1176.68,0.6,-33.6,5.75,0.0,2.0,2.75,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.33,1.64,2.02,121.74,-24.0,71.0
0.58,1.25,2.0,1.75,3.25,6.0,1.5,0.0,6.25,3.75,8.5,7.5,8.5,10.0,-0.11,0.08,0.95,1106.06,-0.6,-42.2,8.0,1.25,5.75,7.25,5.5,4.25,0.0,2.0,0.5,0.0,0.0,0.5,1.0,0.2,0.27,1.02,275.81,-13.2,51.0
0.6,1.0,2.0,1.75,3.75,3.5,1.5,0.0,6.0,3.0,8.25,7.5,8.75,10.0,-0.05,0.08,0.95,1016.65,-0.5,-46.9,8.5,3.25,7.5,9.5,7.25,5.5,1.25,2.25,0.25,1.5,0.75,0.75,0.0,-0.17,0.02,1.77,496.65,-12.6,50.4
0.62,3.0,3.25,3.75,4.5,5.25,1.5,0.0,6.25,3.0,9.5,8.0,10.5,11.5,-0.05,0.08,1.08,1021.3,1.5,-36.9,9.0,3.75,8.5,10.0,8.5,6.75,5.25,2.25,2.0,4.0,1.0,1.25,0.5,-0.3,-0.05,1.08,814.42,-11.4,39.6
