time,left pressure 0[N/cm虏],left pressure 1[N/cm虏],left pressure 2[N/cm虏],left pressure 3[N/cm虏],left pressure 4[N/cm虏],left pressure 5[N/cm虏],left pressure 6[N/cm虏],left pressure 7[N/cm虏],left pressure 8[N/cm虏],left pressure 9[N/cm虏],left pressure 10[N/cm虏],left pressure 11[N/cm虏],left pressure 12[N/cm虏],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left total force[N],left center of pressure X[mm],left center of pressure Y[mm],right pressure 0[N/cm虏],right pressure 1[N/cm虏],right pressure 2[N/cm虏],right pressure 3[N/cm虏],right pressure 4[N/cm虏],right pressure 5[N/cm虏],right pressure 6[N/cm虏],right pressure 7[N/cm虏],right pressure 8[N/cm虏],right pressure 9[N/cm虏],right pressure 10[N/cm虏],right pressure 11[N/cm虏],right pressure 12[N/cm虏],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right total force[N],right center of pressure X[mm],right center of pressure Y[mm]
0.02,1.25,1.25,1.0,0.5,4.25,2.0,0.25,4.25,1.5,5.75,4.25,6.0,6.5,-0.05,0.08,1.02,514.29,-2.2,-43.1,1.25,1.25,1.75,3.25,3.0,3.25,0.0,1.25,1.25,1.5,2.25,0.75,0.75,0.7,-0.23,1.02,206.14,-4.2,13.6
0.04,0.5,1.5,0.5,0.25,3.5,1.75,0.0,2.5,2.25,5.5,3.5,6.0,5.75,-0.11,0.08,0.95,548.67,-2.4,-48.2,1.25,1.75,2.25,2.75,3.5,3.25,0.5,1.0,1.25,2.0,2.75,1.0,0.75,0.83,-1.05,1.45,193.74,-4.9,12.2
0.06,1.0,1.25,1.0,0.25,1.75,2.5,0.25,2.5,2.25,6.25,3.5,6.5,5.75,-0.11,0.08,0.95,562.98,-1.8,-51.2,1.25,0.0,2.25,2.0,3.0,3.25,1.0,1.0,1.25,1.5,2.0,0.75,0.75,0.52,-0.23,0.7,196.48,-4.6,8.4
0.08,1.25,1.5,1.25,2.5,5.75,4.0,0.5,4.25,2.25,6.5,5.25,6.0,6.75,-0.11,0.08,0.95,623.93,-1.6,-32.2,1.25,0.75,2.25,1.75,2.75,0.5,1.0,1.0,0.75,0.0,2.5,0.0,0.75,0.39,-0.23,0.45,179.9,-11.4,19.9
0.1,0.0,0.25,1.25,1.5,5.75,1.75,1.25,3.75,2.25,7.25,4.75,7.0,6.75,-0.11,0.08,0.95,663.47,-2.1,-46.4,1.25,0.5,0.75,1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.75,0.0,0.75,0.45,-0.23,0.58,136.34,-7.9,2.6
0.12,1.0,1.25,2.5,2.75,4.75,2.25,0.0,5.75,3.0,7.75,6.0,7.75,7.5,-0.11,0.08,0.95,756.59,-0.4,-40.5,0.25,0.75,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.0,0.0,0.39,-0.23,0.89,84.86,-4.9,15.7
0.14,0.5,0.25,1.0,2.25,5.5,2.5,0.0,5.5,3.0,7.75,7.25,7.75,7.5,-0.11,0.08,0.95,816.01,-2.2,-47.5,1.25,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.0,0.25,0.0,0.25,0.33,-0.05,0.89,59.03,-8.6,34.2
0.16,0.0,0.25,1.0,2.25,4.5,3.0,0.0,6.5,3.25,8.75,7.5,8.5,8.5,-0.11,0.08,0.95,885.28,-3.1,-52.6,0.0,0.0,0.75,0.0,1.0,1.5,0.0,0.75,0.75,0.0,0.25,0.0,0.0,0.27,0.14,0.83,38.45,1.5,16.0
0.18,1.0,1.0,0.25,4.0,5.75,4.0,0.0,6.75,4.25,9.75,8.25,9.0,9.25,-0.11,0.08,0.95,972.04,-2.5,-44.6,0.75,0.0,0.5,0.0,1.0,3.25,1.0,1.0,1.0,1.5,0.25,0.5,0.0,0.33,0.2,0.95,61.26,3.5,1.6
0.2,0.5,1.0,0.0,4.25,5.75,4.5,0.5,7.25,4.5,9.75,7.25,9.0,8.5,-0.11,0.08,0.95,1044.05,-3.0,-43.4,0.0,0.0,0.5,0.0,0.5,1.0,0.25,0.75,0.75,0.25,0.25,0.0,0.0,0.39,0.33,1.02,52.24,1.1,0.7
